"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36","x position of agent 37","y position of agent 37","x position of agent 38","y position of agent 38"
"1","5549.63292884018","-986.090925079367","7189.45850495597","191.420181961297","-1124.58651243733","5477.81568255498","6168.2943447436","1631.29786087813","-183.168287478317","8809.52693534643","6813.50967247407","1949.74058860531","6088.11401187839","622.502756189571","1017.41242167123","7757.11096917256","330.531489184774","8120.98325355261","-98.2563823313522","5654.13847232468","-1121.66850418078","9273.05140990226","-309.501392501271","7790.98479529595","1821.04682256819","5722.00608037851","-1772.25587334619","9122.94344777431","6686.55608179482","-345.072658217401","874.117116953981","5763.74362201205","6442.84217233989","811.140766872084","-1426.42192351881","7918.634436845","992.334239159873","6990.3372062285","1785.24085853632","8333.96030855145","1774.1477689476","6136.44231674986","-2045.13572390112","5445.55821499499","-902.351297947134","7282.77109813676","5506.1353668347","1916.04817621521","758.749505505951","9427.60695574414","7789.92526546285","-514.452160626369","7365.91696991041","1839.9901541364","1617.43259813357","9462.93692587916","6396.68301053783","-1886.13601723922","-1820.73712209078","6934.21984759763","5702.5435514847","142.618741103219","7425.21794453184","823.408645975858","5313.19461030575","-1768.12244990328","-80.7983288834747","6856.30715839998","7859.24639000179","-1475.15072687015","6470.65053794556","-1260.34915155007","10900.2889751479","1580.72241517835","7268.94123148814","-979.958817227782"
"2","5548.51194469474","-984.486170057408","7189.08518081643","191.642981761709","-1124.33914325895","5478.03147949431","6169.32478032369","1632.12961199004","-183.539061542811","8811.07025986261","6814.61013176863","1950.16002121705","6087.56477489816","623.372501605762","1018.15027117794","7757.20181460383","332.212525991601","8123.5662974649","-98.0279482128061","5652.9367937417","-1121.23109414217","9274.02823787887","-309.510146239427","7792.22885780376","1819.97622637181","5720.79619496322","-1772.0971394012","9123.89121032252","6686.97443243983","-345.065475000022","874.217950251199","5763.31289616974","6442.58908367504","811.99309645682","-1427.36276364402","7919.05091038847","991.309899027426","6990.66771264428","1785.28756779543","8335.37758893316","1776.36061961829","6136.52932256514","-2044.66509344404","5444.31509325238","-901.536545799276","7283.15428935811","5504.02232134388","1914.79054840065","758.861771813041","9428.07065545897","7793.36305273624","-511.755671538142","7367.15052107887","1840.63742915266","1617.85102970229","9463.92993337255","6396.38653189138","-1886.32555525877","-1821.54341833073","6936.37532104496","5701.83407605318","142.68176571507","7425.13712241067","823.247029393902","5311.77481133497","-1768.39509982458","-80.6308120302736","6856.60056633854","7860.78934197795","-1474.95483438138","6470.61627429961","-1260.26570374064","10890.6681373988","1582.02331777061","7268.38400662091","-981.804646794473"
"3","5547.42019460271","-982.884454410426","7188.74295892227","191.866773195241","-1124.09524873362","5478.27628080812","6170.38437127059","1632.96585758475","-183.910336651655","8812.64719766184","6815.73989491129","1950.5851214949","6087.04381955461","624.243258438754","1018.89136171339","7757.32629045939","333.894064391607","8126.18287963306","-97.7999059816481","5651.76476178983","-1120.79718711847","9275.04147555421","-309.519947281084","7793.50583344303","1818.91376295359","5719.61461704248","-1771.94398833075","9124.87458858312","6687.42316924323","-345.058833690453","874.322738257927","5762.91173873616","6442.36432106756","812.847156835257","-1428.30723843132","7919.50042617121","990.290136700931","6991.02996984989","1785.33970988868","8336.83120931646","1778.57828407854","6136.64546506583","-2044.20072801469","5443.10119208711","-900.724130698503","7283.57033750266","5501.93731186586","1913.53853066068","758.975863922859","9428.57262206282","7796.83140676538","-509.062011001655","7368.4134189766","1841.29062948895","1618.27445747248","9464.95597893361","6396.12062535342","-1886.52075858746","-1822.35459289569","6938.56156576996","5701.15099874371","142.745099981429","7425.08827417155","823.088393703447","5310.3844079071","-1768.67267591503","-80.4627659741127","6856.92696560421","7862.36426968658","-1474.76398967783","6470.6124413506","-1260.18644260011","10881.0934317631","1583.328152501","7267.85943466485","-983.653304321327"
"4","5546.35680731066","-981.285830420427","7188.43105591799","192.091525468469","-1123.85477213298","5478.54914722637","6171.47218290601","1633.80653779871","-184.282079555108","8814.25708508455","6816.89823018365","1951.01580118133","6086.5503600365","625.114995729774","1019.63562625768","7757.48354740309","335.575972994097","8128.83209114301","-97.5722611004843","5650.6214349518","-1120.36673968125","9276.09030063941","-309.530783576043","7794.81485854778","1817.85929214101","5718.46058306883","-1771.79632402568","9125.89276990454","6687.90130493114","-345.052694934255","874.43135038922","5762.5393298161","6442.16719618181","813.702929103052","-1429.25526128326","7919.98219300459","989.274911578984","6991.42307681114","1785.39722733482","8338.320185434","1780.80057029646","6136.7897835555","-2043.74255283214","5441.91562512427","-899.914099220911","7284.0183050637","5499.87950698125","1912.29217951282","759.091783809024","9429.11193213303","7800.32937603785","-506.371379212874","7369.7050194644","1841.9495977775","1618.70275253698","9466.01459422743","6395.88437172128","-1886.7215580088","-1823.17052539563","6940.77765431881","5700.4936473907","142.808738224788","7425.07064296602","822.932718843754","5309.02245300601","-1768.95510147112","-80.2942400164361","6857.28531940654","7863.970378943","-1474.5781080597","6470.6382008385","-1260.11126543537","10871.5644337733","1584.63674968848","7267.3666770363","-985.504691568653"
"5","5545.3209107744","-979.690350145861","7188.14868747166","192.317207758703","-1123.61765664585","5478.84913860106","6172.58727967025","1634.6515925952","-184.654256964603","8815.89925738916","6818.08440493129","1951.4519717597","6086.08360962898","625.987682475183","1020.38299765346","7757.67273500833","337.258120463395","8131.513022065","-97.3450189820354","5649.50587088808","-1119.93970825665","9277.17388962725","-309.542642936218","7796.15506848339","1816.81267342277","5717.33332863459","-1771.65405013239","9126.94494049701","6688.4078514184","-345.047019366021","874.543655940533","5762.19484858494","6441.99701976952","814.560394279411","-1430.20674539542","7920.49541871249","988.264182898369","6991.84613160382","1785.46006240762","8339.8435317605","1783.02728597222","6136.96131632703","-2043.2904928584","5440.75750504454","-899.10649778656","7284.49725357804","5497.84807439296","1911.05155117572","759.209533381256","9429.68766100986","7803.85600810102","-503.683976154897","7371.02467744126","1842.61417639902","1619.13578573998","9467.10530981978","6395.67685092064","-1886.92788406369","-1823.99109521576","6943.02265836449","5699.86134892135","142.872674747961","7425.08347092485","822.779984645704","5307.68799886942","-1769.24229958572","-80.1252834628057","6857.67458997457","7865.60687454812","-1474.39710460696","6470.69271355124","-1260.04006939471","10862.0807172502","1585.94893951351","7266.90489411532","-987.35871017774"
"6","5544.31163228519","-978.098065421217","7187.89506839404","192.543789215885","-1123.38384539091","5479.17531403812","6173.72872525322","1635.50096177114","-185.026835556175","8817.57304884253","6819.29768566274","1951.89354446885","6085.64278083075","626.861287631962","1021.13340861499","7757.89300188178","338.940375538611","8134.22476157924","-97.1181849886913","5648.41712657909","-1119.51604913871","9278.29141791175","-309.555513038545","7797.5255977671","1815.77376597402","5716.23208858987","-1771.51707007575","9128.03028555083","6688.94181995835","-345.041767626035","874.659524106617","5761.87747340646","6441.85310176924","815.419533309517","-1431.16160376875","7921.03931024763","987.257909741834","6992.29823154756","1785.52815714762","8341.40026165316","1785.25823856734","6137.15910080836","-2042.84447281891","5439.6259437165","-898.301372653293","7285.00624376586","5495.84218105691","1909.81670156696","759.329114485185","9430.29888293587","7807.41034970315","-501.000001566111","7372.37174693336","1843.28420750842","1619.57342769772","9468.22765525032","6395.49714214236","-1887.13966706151","-1824.81618154119","6945.29564883394","5699.25342945687","142.93690383582","7425.12599926869","822.630170833866","5306.3800971285","-1769.53419316638","-79.9559456182188","6858.09373871219","7867.27296039723","-1474.22089419739","6470.77513944318","-1259.9727514902","10852.6418544004","1587.26455204688","7266.47324536715","-989.215261677255"
"7","5543.32809859529","-976.509027856567","7187.66941275702","192.771238964466","-1123.15328142934","5479.52673202864","6174.89558272475","1636.35458496381","-185.399781973873","8819.27779280983","6820.53733814788","1952.34043031757","6085.22708547044","627.735780123193","1021.88679173721","7758.14349578622","340.622607053388","8136.96639810071","-96.8917644320667","5647.3542584667","-1119.09571850256","9279.44205990693","-309.569381427887","7798.92558018783","1814.74242868131","5715.15609715987","-1771.38528708193","9129.14798935385","6689.50222129188","-345.036900376923","874.778824000318","5761.58638195008","6441.7347514051","816.280327066921","-1432.11974922175","7921.61307380708","986.256051045775","6992.77847333891","1785.60145337384","8342.98938749108","1787.49323533379","6137.38217370745","-2042.40441722296","5438.52005232812","-897.49876991053","7285.54433566986","5493.86099331201","1908.58768630068","759.450528902133","9430.94467119446","7810.99144693388","-498.319654908318","7373.74558118238","1843.95953306032","1620.01554881911","9469.38115910506","6395.34432397858","-1887.35683709117","-1825.64566338151","6947.59569603451","5698.66921441321","143.001419757046","7425.19746841798","822.483257028511","5305.0977989467","-1769.83070495342","-79.7862757824385","6858.54172635259","7868.96783958797","-1474.0493915244","6470.8846377529","-1259.90920862007","10843.2474159138","1588.5834172785","7266.07088946278","-991.074247489579"
"8","5542.36943604262","-974.923288837087","7187.47093401138","192.999526105261","-1122.9259077774","5479.90245057934","6176.08691466428","1637.21240165743","-185.773062833175","8821.01282184343","6821.80262751562","1952.79254009902","6084.83573482239","628.611128843516","1022.64307950462","7758.42336376274","342.3046839556","8139.73701940323","-96.6657625725579","5646.316322595","-1118.67867241761","9280.62498916466","-309.584235519939","7800.35414892511","1813.71852016751","5714.1045880616","-1771.25860420108","9130.29723540802","6690.08806579566","-345.03237832025","874.901424671286","5761.32075130728","6441.64127728497","817.142756355904","-1433.08109440268","7922.21591494701","985.258565607805","6993.28595318367","1785.67989269538","8344.60992081404","1789.73208334309","6137.62957115671","-2041.97025038393","5437.4389415177","-896.698735473033","7286.11058879349","5491.90367700955","1907.36456068507","759.573778348847","9431.62409824752","7814.59834536387","-495.643135334841","7375.14553273319","1844.63999483449","1620.46201932618","9470.56534908807","6395.21747455807","-1887.5793240319","-1826.47941959534","6949.92186977961","5698.10802860103","143.06621676586","7425.29711810214","822.33922274756","5303.84015515788","-1770.13175753803","-79.6163232453346","6859.01751311197","7870.69071452762","-1473.88251111493","6471.02036712021","-1259.84933759091","10833.8969710594","1589.90536514607","7265.69698439888","-992.935568937087"
"9","5541.43477067486","-973.340899522532","7187.29884510367","193.228619717284","-1122.70166741885","5480.30152734237","6177.30178328977","1638.07435118969","-186.146644724385","8822.77746777113","6823.09281835081","1953.24978440497","6084.46793972176","629.487302664554","1023.40220430025","7758.73175225197","343.986475327013","8142.53571274261","-96.4401846189005","5645.30237475034","-1118.26486686061","9281.83937849182","-309.600062604132","7801.81043666725","1812.70189881646","5713.07679461984","-1771.13692432995","9131.47720654521","6690.6983636297","-345.02816221309","875.027195124577","5761.07975810733","6441.57198749787","818.006801913804","-1434.0455518017","7922.84703869662","984.265412094223","6993.81976692839","1785.76341652284","8346.26087246022","1791.9745895153","6137.90032885658","-2041.54189643939","5436.38172150401","-895.901315074655","7286.70406223845","5489.96939764182","1906.14737971989","759.698864477197","9432.33623587211","7818.23009018372","-492.970641658633","7376.57095352084","1845.32543446108","1620.91270927452","9471.77975209241","6395.11567168075","-1887.80705756403","-1827.31732891467","6952.2732395136","5697.56919632522","143.131289103753","7425.42418746793","822.198047408477","5302.60621640363","-1770.43727338015","-79.4461372822367","6859.52005884237","7872.44078703956","-1473.72016734708","6471.18148570251","-1259.7930351398","10824.5900877803","1591.23022556361","7265.35068761688","-994.799127248374"
"10","5540.52322837264","-971.761910846684","7187.15235859243","193.458488859562","-1122.48050331731","5480.72301974435","6178.53925058586","1638.94037275819","-186.520494216037","8824.57106178357","6824.4071747906","1953.71207363999","6084.12291067885","630.364270440328","1024.1640984144","7759.06780721467","345.667850402905","8145.36156497906","-96.2150357277295","5644.31147060048","-1117.85425772863","9283.08440006639","-309.616849846533","7803.29357572869","1811.69242279744","5712.0719498823","-1771.02015023424","9132.68708504207","6691.33212488392","-345.024212884542","875.156004339167","5760.86257863237","6441.52618971072","818.872444413309","-1435.01303376292","7923.50564967124","983.276549047383","6994.37901019107","1785.8519660797","8347.94125270327","1794.22056064782","6138.19348221853","-2041.11927937109","5435.34750221572","-895.106554262062","7287.32381484127","5488.05732047004","1904.93619809375","759.825788873841","9433.08015529627","7821.88572634213","-490.302372320364","7378.02119495679","1846.01569344587","1621.36748857358","9473.02389427033","6395.03799295147","-1888.03996717965","-1828.15926996912","6954.64887443587","5697.05204148362","143.196631001206","7425.57791518709","822.059710330104","5301.39503326982","-1770.74717482629","-79.2757671492957","6860.04832318372","7874.21725846908","-1473.5622744677","6471.36715129032","-1259.74019795631","10815.3263327876","1592.55782844993","7265.03115612127","-996.664823564426"
