"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","-3114.11413925891","-8587.03600135017","-3114.99189489172","-6793.48076559445","5374.32005014119","-244.71454623094","7081.93230428599","-1895.90507449995","-4250.40243377948","-4683.96487159521","-2603.26388143441","-8153.30831401402","-4646.56599735351","-6947.4165419144","6511.30634682177","1817.13274252738","7702.5585636425","1799.01498823492","-3822.14231247462","-4064.6416028199","-1620.28271402051","-7637.62377180044","-3035.30268512015","-5824.26840816582","-2258.39242449498","-6941.25902093936","6390.02458771546","405.941846396063","-1115.89247110197","-5798.67931265224","-4111.87164247156","-7383.40412162362","-1886.68415175431","-6159.17336838668","-4619.33481261056","-5651.51277328001","7597.93170330997","1184.14064327753","5840.80281627737","-1508.52599318185","-2479.64851593218","-4757.26805011287","-5637.10608179945","-7223.72769983328","8418.360463228","1858.6678629632","5580.06794533458","1751.14557665781","-3689.59306414561","-8324.60533214736","-3588.93733215147","-6524.05422471241","5488.67885682949","958.128348732888","-2357.29899468005","-8818.19499528473","7753.9037047006","-958.243393650084","8707.08426970849","1232.36097292214","8096.91078279065","106.544433740807","8910.52317644732","-1950.78794235543","9870.37219369751","-709.37659590768","5831.66704423068","-857.081012683297","7979.30295601548","1737.90350422289","9307.16738107889","36.4798749870834"
"2","-3115.78914724404","-8587.20394016553","-3113.70540861925","-6792.27664467379","5369.02578169346","-243.939568335339","7079.64018984482","-1896.33376553419","-4250.7696627158","-4684.76333793584","-2603.10327866841","-8155.23560678897","-4646.43130097966","-6948.47901261308","6511.59432196343","1816.81669437914","7702.16486025887","1799.56431948804","-3822.40163969683","-4063.06860754212","-1621.36486318815","-7637.61987274621","-3035.54079475802","-5824.71524443727","-2258.06015990046","-6941.17201922034","6387.89671686656","406.456903881006","-1114.95231093809","-5796.08752732464","-4109.78950708601","-7381.58254548676","-1886.28597957623","-6157.9653414345","-4618.80982821453","-5653.81693380899","7597.35495738992","1183.27242049369","5836.60106653158","-1509.74860140056","-2480.28260140884","-4759.09518565037","-5637.06083052368","-7222.9995162505","8419.96465440621","1858.43328341057","5576.072382222","1751.08699024644","-3688.75270609907","-8322.45109269343","-3588.46477446223","-6524.5003348866","5484.56490246013","957.782428778047","-2359.00433426355","-8819.02852417671","7754.59857184972","-959.590516539381","8708.14231269009","1231.63920313088","8096.8570330615","106.647745103794","8909.66294880385","-1950.58100250966","9861.46232053854","-709.772730351477","5830.03881537576","-857.482306047241","7980.93542521428","1733.20004504055","9302.38194645564","35.5614336429531"
"3","-3117.47586093425","-8587.40370448877","-3112.43322217968","-6791.10291530604","5363.7626028825","-243.165156317012","7077.38206144491","-1896.76790636883","-4251.15547446119","-4685.58918443331","-2602.95428511808","-8157.1940723014","-4646.31455582808","-6949.57072247449","6511.91452063495","1816.50615007964","7701.80551181778","1800.11903393645","-3822.67867850839","-4061.52283069223","-1622.45495091889","-7637.64789566619","-3035.79154602052","-5825.18927805923","-2257.7397065557","-6941.11575264304","6385.80069254671","406.972907998239","-1114.02021403859","-5793.52603110749","-4107.72400985536","-7379.79009022062","-1885.89821504903","-6156.78734826915","-4618.30406750219","-5656.15015489764","7596.81325052832","1182.40820620919","5832.42978049615","-1510.97502850434","-2480.92769245136","-4760.94863949944","-5637.03762922193","-7222.30398758961","8421.60378346175","1858.20447903978","5572.10808077157","1751.03408582614","-3687.92807625065","-8320.33216361759","-3588.00700785056","-6524.97475844141","5480.48170079467","957.44000786583","-2360.71944794498","-8819.89455435559","7755.32770453584","-960.940292635271","8709.23648593047","1230.92155071119","8096.84046202148","106.750870398023","8908.8410685487","-1950.37948421044","9852.5963591202","-710.170616007335","5828.43969260445","-857.885505445904","7982.60008749571","1728.50589097142","9297.63680319932","34.6432161950346"
"4","-3119.17391825434","-8587.63480628299","-3111.17505627331","-6789.95886258048","5358.52970477463","-242.391310722911","7075.1570795323","-1897.20748000129","-4251.55928952403","-4686.44146236232","-2602.81665512999","-8159.18304099274","-4646.21542932443","-6950.69094211638","6512.2659655721","1816.2010332368","7701.47962537742","1800.67896763936","-3822.97296346094","-4060.00324110471","-1623.55258474786","-7637.7071065653","-3036.054648062","-5825.68981980391","-2257.43078139954","-6941.08942015948","6383.73560699048","407.489822111595","-1113.09588872331","-5790.99398510587","-4105.67496495618","-7378.02626789853","-1885.52050554638","-6155.63859643118","-4617.81711718258","-5658.51142588712","7596.30564671494","1181.54796918661","5828.28826564427","-1512.20516830694","-2481.58342100386","-4762.82743729336","-5637.03595267795","-7221.64025886418","8423.27698665169","1857.98136057256","5568.17418468695","1750.98680773345","-3687.11883772026","-8318.24784375692","-3587.56379821207","-6525.47685832456","5476.42842110268","957.101080798821","-2362.44393964382","-8820.79247145229","7756.090153331","-962.292570334949","8710.36594613536","1230.20797627733","8096.86002074514","106.853822378387","8908.05653049263","-1950.18335578714","9843.77388513339","-710.570197099426","5826.86883895525","-858.290562506213","7984.29612493694","1723.82098745154","9292.9313421566","33.7252978477347"
"5","-3120.88295676365","-8587.89675648966","-3109.93063107838","-6788.84377062169","5353.32627760117","-241.618032115919","7072.96440351177","-1897.65246915211","-4251.98052783076","-4687.31922239542","-2602.69014268324","-8161.20184229454","-4646.13358827861","-6951.83894128218","6512.64767851881","1815.90126733877","7701.186306931","1801.24395644547","-3823.28402858909","-4058.50880698134","-1624.65737216686","-7637.79677029567","-3036.32980967695","-5826.21617954934","-2257.13310101802","-6941.09221974175","6381.70055154869","408.007609542535","-1112.17904316593","-5788.49054954659","-4103.64218590883","-7376.29058966365","-1885.15249811712","-6154.51829256278","-4617.34856327444","-5660.89973534479","7595.83120891453","1180.69167801447","5824.17582845192","-1513.43891447952","-2482.24941865601","-4764.73060398453","-5637.05527493958","-7221.00747411476","8424.98339912827","1857.76383846126","5564.26983676175","1750.94510003804","-3686.3246531191","-8316.19743078999","-3587.13491091284","-6526.00599661282","5472.40423174612","956.765642341815","-2364.1774130636","-8821.72165999122","7756.88496779515","-963.647197978848","8711.52984887808","1229.49844027111","8096.91465915708","106.956613853142","8907.30832824232","-1949.99258533283","9834.9944726469","-710.971417781868","5825.32541657754","-858.697428781631","7986.02271861198","1719.14527949942","9288.26495279494","32.8077537391243"
"6","-3122.60261370554","-8588.18906510064","-3108.69966629429","-6787.75692270168","5348.15151089183","-240.845321080233","7070.80319187545","-1898.10285626737","-4252.41860881118","-4688.22151472548","-2602.57450142626","-8163.24980471947","-4646.06869893356","-6953.01398894661","6513.05868036259","1815.60677577295","7700.92466153955","1801.81383602126","-3823.61140747741","-4057.0384960392","-1625.76892068284","-7637.91615066401","-3036.61673933877","-5826.76766636758","-2256.84638167934","-6941.12334850083","6379.69461683294","408.526233575342","-1111.269385438","-5786.01488391117","-4101.62548560788","-7374.58256581461","-1884.79383953751","-6153.42564252772","-4616.89799116591","-5663.31407119735","7595.3889992061","1179.83930111993","5820.09177451171","-1514.67616056928","-2482.92531669235","-4766.65716396315","-5637.09506940516","-7220.40477653944","8426.72215505692","1857.55182290884","5560.39417901838","1750.90890655229","-3685.54518460371","-8314.18022135076","-3586.72011081768","-6526.56153459921","5468.40830031452","956.433687224583","-2365.91947174867","-8822.68150348301","7757.71119661557","-965.004023879016","8712.72734871695","1228.79290297662","8097.0033261846","107.059257683174","8906.59545436019","-1949.80714071299","9826.25769418881","-711.374222150832","5823.80858686373","-859.10605576478","7987.77904870929","1714.47871174329","9283.6370232999","31.8906589333085"
"7","-3124.33252605653","-8588.51124122943","-3107.48188118455","-6786.69760135118","5343.00459360741","-240.073178226711","7068.67260233062","-1898.55862352101","-4252.87295148349","-4689.14738918726","-2602.46948471342","-8165.32625595166","-4646.02042701362","-6954.21535342068","6513.4979912693","1815.31748184489","7700.69379346376","1802.38844187935","-3823.954633327","-4055.59127565787","-1626.88683787618","-7638.06451053824","-3036.9151452382","-5827.34358861222","-2256.57033936855","-6941.18200280477","6377.71689285921","409.04565746231","-1110.36662355273","-5783.566147068","-4099.62467635212","-7372.90170589044","-1884.4441763633","-6152.35985153062","-4616.46498567383","-5665.75342086335","7594.97807892138","1178.99080678149","5816.035408646","-1515.91680001801","-2483.61074614143","-4768.60614117521","-5637.15480890937","-7219.83130862357","8428.49238773347","1857.34522388867","5556.54635284613","1750.87817084077","-3684.78009392975","-8312.19551114157","-3586.31916231809","-6527.1428328795","5464.43979375957","956.105210144536","-2367.66971914075","-8823.67138451644","7758.56788774543","-966.362896347409","8713.95759931192","1228.09132453499","8097.1249699094","107.161766781243","8905.91690052336","-1949.62698957407","9817.56312082699","-711.778554256601","5822.31751058077","-859.516394900028","7989.56429464868","1709.8212284483","9279.04694067149","30.974088412805"
"8","-3126.07233057526","-8588.86279318171","-3106.27699461937","-6785.66508847032","5337.88471427158","-239.301604198196","7066.57179192671","-1899.01975281715","-4253.3429745388","-4690.09589537844","-2602.37484564134","-8167.43052293625","-4645.98843777253","-6955.44230245596","6513.9646308171","1815.03330879709","7700.49280629512","1802.96760940656","-3824.31323902162","-4054.16611302603","-1628.01073145866","-7638.24111195345","-3037.22473532148","-5827.94325400538","-2256.30468982192","-6941.26737839605","6375.76646919075","409.565844428903","-1109.47046550861","-5781.14349740384","-4097.6395698742","-7371.2475187548","-1884.10315498144","-6151.32012423547","-4616.0491311026","-5668.21677138491","7594.5975087824","1178.14616314149","5812.00603501935","-1517.16072618051","-2484.30533782461","-4770.57655923981","-5637.2339658086","-7219.28621226875","8430.29322970063","1857.14395116424","5552.72549913843","1750.85283622956","-3684.02904250532","-8310.24259504544","-3585.93182935986","-6527.74925143808","5460.49787852887","955.780205769292","-2369.42775863522","-8824.6906848497","7759.45408854164","-967.7236637241","8715.21975354034","1227.39366495903","8097.27853771837","107.264154111222","8905.27165768163","-1949.45209935196","9808.9103222486","-712.184358115594","5820.85134800083","-859.928397596026","7991.37763519743","1705.17277354335","9274.49409081972","30.0581170709337"
"9","-3127.82166385105","-8589.24322852517","-3105.08472511793","-6784.65866543851","5332.79106110199","-238.530599674818","7064.49991718143","-1899.48622579213","-4253.82809642521","-4691.06608277976","-2602.29033708488","-8169.56193196825","-4645.97239604102","-6956.69410334806","6514.45761812964","1814.75417982762","7700.32080308616","1803.55117389198","-3824.68675719338","-4052.76197528718","-1629.14020933122","-7638.4452162171","-3037.54521732819","-5828.56596972395","-2256.04914856101","-6941.37867050826","6373.84243508009","410.086757678902","-1108.58061933269","-5778.74609295452","-4095.66997736997","-7369.61951267959","-1883.77042166168","-6150.30566488338","-4615.65001130259","-5670.70310955872","7594.24634903822","1177.30533821864","5808.00295725018","-1518.40783234295","-2485.00872240466","-4772.56744156584","-5637.33201206579","-7218.76862892094","8432.12381286348","1856.94791430873","5548.93075842942","1750.83284581551","-3683.291691444","-8308.32076723744","-3585.55787547037","-6528.38014973311","5456.5817206989","955.458668739137","-2371.19319363714","-8825.7387855008","7760.36884590169","-969.086174405401","8716.51296361183","1226.6998841477","8097.46297645356","107.366432687312","8904.65871621457","-1949.28243728028","9800.29886683867","-712.591577722344","5819.40925903133","-860.342015238198","7993.21824858559","1700.5332906479","9269.97785865915","29.1428197042173"
"10","-3129.58016235222","-8589.6520541585","-3103.90479089032","-6783.6776132236","5327.72282214047","-237.760165379258","7062.4561342061","-1899.9580238167","-4254.32773543139","-4692.0570008746","-2602.21571173287","-8171.71980878074","-4645.97196627389","-6957.97002303954","6514.97597200838","1814.48001810852","7700.17688647983","1804.13897055484","-3825.07472028796","-4051.37782968477","-1630.27487964139","-7638.67608401346","-3037.87629882877","-5829.21104248524","-2255.80343092658","-6941.51507398202","6371.94387961024","410.608360399539","-1107.69679312374","-5776.37309153481","-4093.71570952749","-7368.01719542775","-1883.44562260771","-6149.31567740961","-4615.26720972813","-5673.2114220663","7593.92365960078","1176.46829992033","5804.02547852168","-1519.65801174111","-2485.72053043407","-4774.57781146797","-5637.44841933469","-7218.27769969778","8433.98326860431","1856.75702272447","5545.16127102955","1750.81814247536","-3682.56770161743","-8306.42932129527","-3585.1970637856","-6529.03488678102","5452.69048610719","955.140593669386","-2372.96562761699","-8826.81506683734","7761.31120639978","-970.450276871884","8717.83638118233","1226.0099419006","8097.67723256115","107.468615573244","8904.07706608759","-1949.11797039869","9791.7283217577","-713.000157061429","5817.99040334423","-860.757199201175","7995.08531262058","1695.90272309839","9265.49762820261","28.2282710047928"
