"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","364.266368681788","8003.73370285419","-1004.35560772319","9451.97809867944","-1314.60220521702","6800.23959938121","-71.927378860782","7116.89730361635","-531.614726143474","7691.66320325693","1431.33683288928","6842.75449369842","-6908.18437502983","-897.993001213244","-7591.5560640025","439.58318301849","-1298.43046301133","8489.56012510677","-6588.26509568953","-1430.47588669006","1286.11520814913","8384.99019339451","-6670.62245680079","-407.931269670013","-51.2569977485015","8309.2003078279","-669.250880056967","8331.46387597552","516.267065158764","6761.20861636614","1411.70597820538","9087.28607779249","-6691.74540601064","261.411633798167","414.179780189992","8640.91830880816","-7708.68839665566","-260.245467532584","833.565427659608","8990.17463510344","-6782.13186769225","1280.29518773308","204.712909292784","9329.78041048472","-566.543304531832","9459.36566721296","-7571.05676657329","-909.602963233745","1549.02649212686","7607.79791231308","-7996.57158269901","-1259.77646079617","-8410.02370856786","1176.86890389193","-9791.37039195497","-1013.53827852228","-8493.96340466098","-223.710637988974","-1336.98055869873","7373.68586062468","-9667.20359469239","1099.08025174162","-11850.2550531076","-146.80639440025","-7137.27821610809","1367.04520567379","-11229.832470666","-640.246120250614","-11463.4884904755","63.2607190459541","-10681.6056298303","1509.47711493732"
"2","364.713288660544","8002.6312976033","-1004.25149998278","9450.59487019073","-1315.21227351267","6797.37825169101","-72.046715756444","7113.40268430275","-531.519036027036","7688.85369529499","1431.94600528559","6839.63807826495","-6907.44028639493","-897.957940128544","-7589.46642278265","440.490167217265","-1298.46141358243","8487.1782216855","-6581.74429840142","-1431.03955081072","1285.36866480226","8384.58136793419","-6668.32356387527","-407.778752783165","-50.2610036334274","8309.23541743894","-669.612929737027","8329.70225218449","516.631012219092","6757.24200954729","1412.00952660732","9087.95102735395","-6686.48247828015","262.231253945207","414.540660635176","8640.27607132947","-7707.3287981334","-260.581580877511","832.759968268222","8991.20315843745","-6779.5582904042","1280.18233768733","204.713767088206","9329.58594684232","-564.770694341264","9459.18742464762","-7571.62551070859","-910.458189701611","1549.07997558346","7606.59003314301","-7997.06570314835","-1260.7173715577","-8409.5880357701","1176.76305096553","-9783.68867355659","-1013.47091192001","-8491.2411034597","-221.802201683382","-1337.08568625655","7373.20305585707","-9656.32390845887","1098.65045792817","-11838.9536743443","-147.455605388232","-7138.34323831222","1366.98716879409","-11219.3265330589","-639.892219151593","-11452.8426842243","63.3380058470468","-10671.9548185973","1509.82512294474"
"3","365.161418739296","8001.5655099984","-1004.15075284945","9449.24963105409","-1315.82505407927","6794.55128571825","-72.1659861077389","7109.9430658527","-531.423733438807","7686.0806227472","1432.55826300073","6836.55694169594","-6906.73102809181","-897.92489376848","-7587.41280964198","441.398475209321","-1298.4965468736","8484.8331398858","-6575.26494751561","-1431.60759886241","1284.62679007272","8384.20889624222","-6666.06223886398","-407.627432333052","-49.2655030474368","8309.30590723873","-669.976980588751","8327.97768170335","516.996602991515","6753.31145134312","1412.31692516627","9088.65378615678","-6681.25485908695","263.051494576655","414.902872820295","8639.6703793166","-7706.0074775705","-260.917874050481","831.9581959975","8992.26759872097","-6777.01851661768","1280.07354947238","204.715491253874","9329.42852778966","-563.000320022909","9459.04660400058","-7572.2281625564","-911.316093759064","1549.13786649834","7605.41810887731","-7997.59344035043","-1261.6619805004","-8409.18547801299","1176.66088820255","-9776.04952849438","-1013.40694933421","-8488.55736429272","-219.894678800245","-1337.19399941177","7372.7526434531","-9645.49018785368","1098.22469289318","-11827.703873968","-148.105486206644","-7139.43983713046","1366.93300693137","-11208.8684136363","-639.538899670996","-11442.2475793379","63.4141550497837","-10662.349289985","1510.17742552807"
"4","365.610709117956","8000.53540468022","-1004.05334280835","9447.94156455079","-1316.44055465502","6791.75780643311","-72.2852230888579","7106.51761863131","-531.328889010282","7683.34305010726","1433.17357411861","6833.51009368132","-6906.0555530827","-897.893834397142","-7585.39427403249","442.308011702192","-1298.53582426533","8482.52406436296","-6568.82589995788","-1432.1799430418","1283.8894889252","8383.87185782598","-6663.83733822255","-407.477283047411","-48.2705798268602","8309.41087435777","-670.342975080612","8326.28929497661","517.363791868757","6749.41594315877","1412.62810810348","9089.3933888218","-6676.06177060908","263.872309021447","415.266388821312","8639.10036297661","-7704.72335896909","-261.254311524787","831.160142471133","8993.36707837049","-6774.51161241379","1279.96879630109","204.718065955098","9329.30729645979","-561.232309455446","9458.94240388255","-7572.86378991451","-912.17661541499","1549.20006552706","7604.28113465383","-7998.15399191214","-1262.61021963146","-8408.81547950358","1176.56237882829","-9768.45248502201","-1013.34633608349","-8485.91145203556","-217.988137811041","-1337.30549219751","7372.33378383535","-9634.70187159578","1097.80291213229","-11816.5050670695","-148.755969358622","-7140.5671523565","1366.88269041762","-11198.4576054764","-639.186253564355","-11431.702552329","63.4892746807229","-10652.788621224","1510.53393618789"
"5","366.061109950395","7999.54004506237","-1003.95924613465","9446.66985269438","-1317.05878275493","6788.99691771084","-72.4044599067077","7103.12551187979","-531.234573333802","7680.64004072655","1433.79190662927","6830.4965428018","-6905.41281342881","-897.864734129471","-7583.40986431955","443.218681330164","-1298.57920691147","8480.25017854384","-6562.42601148947","-1432.75649536103","1283.15666612124","8383.56933101223","-6661.64771746605","-407.328279605942","-47.2763177691321","8309.54941484474","-670.710855586518","8324.63622120211","517.732533250908","6745.55448533632","1412.94300944071","9090.16886878022","-6670.90243393577","264.69365053937","415.631180642014","8638.56515137629","-7703.47536516397","-261.590857810799","830.365839076231","8994.50071869896","-6772.03664286257","1279.86805117786","204.721475318068","9329.22139476215","-559.46679035555","9458.87402163393","-7573.53145957124","-913.03969452913","1549.26647313646","7603.17810449891","-7998.74655442767","-1263.56202078557","-8408.47748337196","1176.46748589226","-9760.89706985794","-1013.28901733066","-8483.30263028908","-216.082647099978","-1337.42015839442","7371.94563641576","-9623.95839675018","1097.38507094707","-11805.3566668871","-149.406987280688","-7141.72432282333","1366.8361893819","-11188.0935999349","-638.834372551337","-11421.2069778822","63.5634728521271","-10643.2723878743","1510.89456826022"
"6","366.512571351071","7998.57849347609","-1003.86843889728","9445.43367636791","-1317.67974567583","6786.26772247145","-72.5237297984041","7099.76591384775","-531.140856954698","7677.97065696795","1434.41322843772","6827.51529668973","-6904.80176044246","-897.837564942119","-7581.4586279341","444.130388668977","-1298.62665574936","8478.0106647613","-6556.06413688887","-1433.33716766301","1282.42822624181","8383.30039308864","-6659.49223133929","-407.180396645325","-46.2828006211751","8309.72062380525","-671.08056439845","8323.01758846889","518.102781553707","6741.72607731397","1413.2615630146","9090.9792584166","-6665.77606919585","265.515472323908","415.997220217938","8638.06387257695","-7702.26241798068","-261.92747746359","829.575316957452","8995.66764004765","-6769.59267217292","1279.77128690524","204.725703433738","9329.16996351816","-557.703890259876","9458.84065344735","-7574.23023744043","-913.905270820317","1549.33698962964","7602.1080114832","-7999.37032359455","-1264.51731563298","-8408.17093175487","1176.37617227233","-9753.38280827325","-1013.23493809374","-8480.73016148714","-214.178274965235","-1337.53799153822","7371.58735971783","-9613.25919884178","1096.97112445377","-11794.2580849388","-150.058472348839","-7142.91048652072","1366.79347375574","-11177.7758867654","-638.483348306537","-11410.7602289816","63.6368577491782","-10633.8001639226","1511.25923493316"
"7","366.965043401632","7997.6498113142","-1003.78089696266","9444.23221546029","-1318.30345050149","6783.56932281865","-72.6430660287557","7096.4379919247","-531.047810363438","7675.33396035866","1435.03750737278","6824.56536218908","-6904.22134483811","-897.812298684273","-7579.5396115241","445.043038250497","-1298.67813150999","8475.80470438777","-6549.73913013249","-1433.92187163665","1281.70407370991","8383.06412044449","-6657.36973398623","-407.03360876423","-45.2901120677821","8309.92359553961","-671.45204373905","8321.43252389427","518.474491216763","6737.92971778426","1413.58370249095","9091.82358921092","-6660.68189568526","266.33772750509","416.364479420289","8637.59565376827","-7701.0834383927","-262.264135090549","828.788607011084","8996.8669619172","-6767.17876384182","1279.6784760905","204.730734361688","9329.15214259612","-555.943736507046","9458.8414944894","-7574.95918869556","-914.77328387466","1549.41151517072","7601.06984787653","-8000.02449432878","-1265.47603568739","-8407.8952658786","1176.28840067883","-9745.90922417843","-1013.18404325697","-8478.19330700347","-212.275089620205","-1337.65898492722","7371.2581114982","-9602.60371196805","1096.56102759203","-11783.2087311525","-150.710356884636","-7144.12478071186","1366.75451327837","-11167.5039542378","-638.133272450278","-11400.3616770381","63.7095376172033","-10624.3715218796","1511.62784926343"
"8","367.418476157487","7996.75305917422","-1003.69659599839","9443.06464900172","-1318.92990410758","6780.90082017788","-72.7625018877357","7093.14091277065","-530.955503987768","7672.72901174231","1435.66471119583","6821.6457455146","-6903.67051688275","-897.788907088453","-7577.65186110493","445.956534577368","-1298.73359472803","8473.63147796798","-6543.44984457436","-1434.51051883202","1280.98411281291","8382.85958871052","-6655.27907911839","-406.887890528288","-44.2983357199991","8310.15742367984","-671.825235774167","8319.88015375994","518.84761671172","6734.16440485147","1413.90936137895","9092.7008918797","-6655.61913199368","267.160369152348","416.732930059825","8637.15962140128","-7699.93734667764","-262.60079535897","828.005739879078","8998.09780309778","-6764.79398080269","1279.58959115209","204.736552133966","9329.16707104507","-554.186456219602","9458.87573902142","-7575.71737790315","-915.643673153672","1549.48994980962","7600.06260530206","-8000.70826087925","-1266.43811231384","-8407.64992614107","1176.20413365858","-9738.47584020931","-1013.13627758164","-8475.69132725758","-210.373159194721","-1337.7831316298","7370.95704886734","-9591.99136891083","1096.15473513355","-11772.2080139962","-151.362573161286","-7145.36634204936","1366.71927750199","-11157.2772892558","-637.784236539395","-11390.010692015","63.7816207489125","-10614.9860328759","1512.00032419284"
"9","367.872819654359","7995.88729700048","-1003.61551147686","9441.93015529828","-1319.55911316668","6778.26131543362","-72.882070687942","7089.87384244592","-530.864008184864","7670.15487143005","1436.2948076094","6818.75545241009","-6903.14822654518","-897.767361781277","-7575.79442220901","446.870782137629","-1298.79300575176","8471.49016535077","-6537.19513312473","-1435.10302067535","1280.26824772488","8382.68587289792","-6653.21912018231","-406.743216475042","-43.3075551035095","8310.42120132578","-672.200082625354","8318.3596036473","519.222112550364","6730.42913618803","1414.23847304533","9093.6101965163","-6650.58699613035","267.983350277379","417.102543890719","8636.75490132049","-7698.82306257253","-262.937423003641","827.226745943033","8999.35928179838","-6762.43738557291","1279.50460432614","204.743140758912","9329.21388722792","-552.432176285966","9458.94258051951","-7576.50386915518","-916.516378002347","1549.57219350665","7599.08527488938","-8001.42081694126","-1267.40347673655","-8407.43435219315","1176.1233335988","-9731.08217781205","-1013.09158571693","-8473.22348181981","-208.472551736282","-1337.9104244918","7370.68332840956","-9581.42160124698","1095.75220169059","-11761.2553406062","-152.015053409728","-7146.63430669043","1366.68773579692","-11147.095377474","-637.436332058033","-11379.7066425521","63.8532154716494","-10605.6432667567","1512.3765725646"
"10","368.328023914799","7995.05158422553","-1003.53761867881","9440.82791206548","-1320.19108415317","6775.6499090657","-73.0018057620426","7086.63594654012","-530.773393233488","7667.61059935073","1436.92776426583","6815.8934883058","-6902.65342364451","-897.747634294184","-7573.96634003448","447.785685419312","-1298.85632475298","8469.37994582003","-6530.97384842758","-1435.69928848396","1279.55638252882","8382.54204753637","-6651.18871052595","-406.599561118872","-42.3178536470234","8310.71402118032","-672.576526382314","8316.86999857183","519.597933292675","6726.72290919002","1414.57097072842","9094.55053273019","-6645.58470564895","268.806623837016","417.473292614402","8636.38061889512","-7697.73950542818","-263.273982834405","826.451655318133","9000.65051577523","-6760.10804040038","1279.42348767268","204.750484224966","9329.29172895357","-550.68102334238","9459.04121179357","-7577.3177262008","-917.391337657176","1549.658146157","7598.13684742685","-8002.16135576932","-1268.37206004661","-8407.24798301923","1176.04596273105","-9723.72775732714","-1013.04991221066","-8470.78902951552","-206.573335211261","-1338.04085614392","7370.43610630218","-9570.89383945808","1095.35338172449","-11750.3501169144","-152.667729824713","-7147.9278104113","1366.65985735668","-11136.9577034134","-637.089650408429","-11369.4488960898","63.9244301346535","-10596.3427921762","1512.75650713959"
