"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","-2283.24519001154","-6916.83495602199","-2177.55628035287","-6000.8242602823","-4711.55737774521","-8008.23587543812","-3244.34889850645","-7881.62923516097","-4818.2751241964","-6873.27612774085","6879.25205185808","-684.904229434834","7404.97034328529","-1281.10874519258","7866.89452608041","1323.4717455016","-3946.94014837088","-5376.84476280967","-3507.27198324052","-7356.97169716055","-3098.28079062883","-9009.7612566165","-2407.30110363775","-7815.99440043714","-4007.73630459375","-6312.98128630262","9077.90954713061","313.873870918075","-3366.00836591289","-6617.30533879931","-3417.2463076771","-5601.21077781966","7106.36195600367","1277.10167242412","6223.60710757043","1445.86453802459","7440.40030636714","287.717074936832","-5066.44417932087","-7385.17115302503","9491.3952854623","-1504.79389658916","-3945.11240543961","-8316.4263056399","-4359.30268168891","-6013.34819935436","-2853.90424779708","-5647.7483898645","6990.42446637021","-126.212109903047","8440.39159295647","359.165300256345","8138.41722597684","-761.489361268198","-2749.76136616495","-8476.40984562764","8458.20387321964","-1448.58693649632","6532.26408671759","-1362.44144194707","7003.46984445887","763.551949028206","7745.67167374374","796.986301352664","7966.02656346358","-27.5338498535646","-4118.30205181017","-7393.92274942832","8804.94595400061","1241.06373569116","9481.67973936502","-714.73301707857"
"2","-2279.34063270953","-6909.9498224043","-2172.61443237838","-5992.56078886947","-4708.3720478984","-8003.99521356215","-3240.82105264902","-7877.7201975975","-4814.40312846764","-6868.16743137288","6872.93704257795","-684.100339254554","7398.72536593577","-1281.05474638703","7863.77033199521","1324.2856927728","-3943.56478956401","-5368.31923033902","-3504.48517903754","-7352.91987382992","-3095.98293462041","-9007.86656395067","-2402.7322454158","-7809.86519861224","-4005.30292265975","-6306.75854976737","9075.98403930031","312.227826711433","-3361.32024871875","-6610.81279197732","-3414.18899755005","-5594.56516173816","7100.70974476639","1277.19010127714","6215.48217108815","1445.63023119575","7437.18844264178","286.792265657144","-5064.70248282452","-7382.34134562467","9488.45021291859","-1503.59502307844","-3941.88211752792","-8313.35102440656","-4356.25183482855","-6006.86197895015","-2849.15142852545","-5638.83900072712","6983.32741370631","-125.849559007491","8438.8628930517","358.926408485142","8132.20152283207","-761.581251453603","-2746.77950241736","-8472.50951990751","8455.43985156275","-1449.08077389906","6523.30640189665","-1362.28772671559","6996.31127583235","762.858094204433","7741.93576804832","797.024412374959","7962.77513274961","-28.6478688175574","-4114.96812001687","-7389.9349115137","8802.83831806335","1240.28256085903","9473.98704520761","-714.427308111875"
"3","-2275.4507140966","-6903.09972238474","-2167.686598948","-5984.32997994088","-4705.20661494261","-7999.78906824665","-3237.31054514489","-7873.8472356691","-4810.55322539494","-6863.09192684375","6866.6577257972","-683.298639550674","7392.51727498735","-1281.00415695303","7860.68287801885","1325.10301437363","-3940.20788404315","-5359.82497424636","-3501.71463325556","-7348.90241853633","-3093.70084936186","-9006.00824968224","-2398.17790813101","-7803.77375704606","-4002.88878572197","-6300.56846089045","9074.09610721823","310.58442038264","-3356.65012646011","-6604.35435577212","-3411.14847382697","-5587.95074979997","7095.0937851004","1277.2820473766","6207.39195009479","1445.40012035518","7434.01354996276","285.868588851297","-5062.98177642263","-7379.54398368298","9485.54524851026","-1502.4012989494","-3938.67106090241","-8310.310800857","-4353.22078500823","-6000.40734856859","-2844.4151419058","-5629.96239479876","6976.26768818856","-125.487864645529","8437.37151324664","358.688235525147","8126.02500998538","-761.675538694268","-2743.8122361817","-8468.64614474411","8452.71321756369","-1449.57874449239","6514.38438086666","-1362.13828063543","6989.18904616191","762.167113491205","7738.2371196224","797.064796627186","7959.56011087567","-29.7615065766719","-4111.65245038655","-7385.97990245236","8800.76892942673","1239.5054263409","9466.33715084235","-714.12410292963"
"4","-2271.57513085061","-6896.28402517183","-2162.77252261139","-5976.13128023036","-4702.06080119339","-7995.61685215036","-3233.81701435587","-7870.00957891107","-4806.72504823921","-6858.04893570083","6860.41330919939","-682.499166737433","7386.34534967588","-1280.95693542115","7857.63133271976","1325.92369109964","-3936.8691211395","-5351.36146659669","-3498.96003295367","-7344.91856910565","-3091.43418811065","-9004.18560061945","-2393.63783583605","-7797.71937773393","-4000.49346240239","-6294.41035967153","9072.24498860106","308.943715913696","-3351.99770877536","-6597.92937694601","-3408.12441320121","-5581.36688700232","7089.51329262578","1277.37745447537","6199.33578509126","1445.17417596277","7430.87466396964","284.946079383514","-5061.2816714913","-7376.77834453945","9482.67965021976","-1501.21272673305","-3935.47893537111","-8307.30491754349","-4350.20914225871","-5993.98368441055","-2839.69511752508","-5621.11803267223","6969.24451982801","-125.127078889181","8435.91650869858","358.450824143476","8119.8869434605","-761.772180184738","-2740.85927680071","-8464.81897344514","8450.02307345869","-1450.08078558407","6505.49742547835","-1361.99306325743","6982.10244281663","761.479013959697","7734.57482346212","797.107435582432","7956.38068269452","-30.8747228621831","-4108.3547655413","-7382.05708363609","8798.73693610037","1238.73233265305","9458.72947302519","-713.823352132162"
"5","-2267.7135791456","-6889.50209868681","-2157.87194542037","-5967.96413532159","-4698.9343281899","-7991.47797674099","-3230.34009807567","-7866.20645562748","-4802.91822947208","-6853.03777838964","6854.20299930224","-681.701957043122","7380.20886793871","-1280.91304023893","7854.61486343512","1326.74770360888","-3933.54818955158","-5342.92817840236","-3496.22106467465","-7340.96756218335","-3089.18260363047","-9002.39790231341","-2389.11177210089","-7791.70136131713","-3998.11652060341","-6288.28358506983","9070.42991990959","307.305777113276","-3347.36270466137","-6591.5372011114","-3405.11649180984","-5574.81291738791","7083.96748168752","1277.47626619185","6191.31301554204","1444.9523682652","7427.77081908092","284.024772134917","-5059.60177861363","-7374.04370458541","9479.85267463641","-1500.02930878785","-3932.30544006495","-8304.33265584153","-4347.2165158799","-5987.59036167547","-2834.99108431856","-5612.30537400918","6962.25713742859","-124.767253750198","8434.49693334641","358.214217026852","8113.78657798984","-761.871133011108","-2737.92033333608","-8461.02725796211","8447.3685202873","-1450.58683433787","6496.64493641021","-1361.85203391964","6975.05075196415","760.793802530403","7730.94797336586","797.152310578273","7953.23603182994","-31.9874774820103","-4105.0747874521","-7378.16581536922","8796.7414848012","1237.96328010446","9451.16342701331","-713.525006215829"
"6","-2263.86575470784","-6882.753309679","-2152.98460897959","-5959.82798975191","-4695.82691674927","-7987.37185239667","-3226.87943359296","-7862.43709302285","-4799.13240084188","-6848.05777437377","6848.02600159735","-680.907046507828","7374.10710654466","-1280.8724297819","7851.63263640314","1327.57503242628","-3930.24477740184","-5334.524579723","-3493.49741450294","-7337.04863336531","-3086.94574824757","-9000.64443917865","-2384.59946006145","-7785.71900720745","-3995.75752758246","-6282.18747512399","9068.65013647153","305.67066760555","-3342.74482252602","-6585.17717284901","-3402.12438529304","-5568.28818416109","7078.45556548978","1277.57842602356","6183.32297999545","1444.73466730466","7424.70104864982","283.104702000686","-5057.9417076487","-7371.33933938637","9477.0635770731","-1498.85104730419","-3929.15027348587","-8301.39329607482","-4344.24251451288","-5981.22675467566","-2830.30277062408","-5603.52387764403","6955.3047687219","-124.408441169463","8433.11184006166","357.978456774098","8107.72316714363","-761.972354156461","-2734.99511462096","-8457.27024902086","8444.74865804313","-1451.09682778603","6487.8263132801","-1361.71515175437","6968.03325870116","760.111485972674","7727.35566208513","797.19940282009","7950.12534081134","-33.0997303224765","-4101.81223749237","-7374.30545698148","8794.78172108847","1237.19826880118","9443.63842666861","-713.229015586591"
"7","-2260.03135287152","-6876.03702384039","-2148.11025449696","-5951.72228711524","-4692.73828702058","-7983.29788850669","-3223.43465775399","-7858.70071733278","-4795.36719343927","-6843.1082422541","6841.88152068919","-680.114470981154","7368.03934122332","-1280.83506236467","7848.68381689448","1328.40565794782","-3926.9585722928","-5326.15013976464","-3490.78876812213","-7333.16101732792","-3084.72327390667","-8998.9244946129","-2380.10064246798","-7779.77161371101","-3993.41605002616","-6276.12136707113","9066.90487260329","304.038450818964","-3338.14377024033","-6578.84863582516","-3399.14776885325","-5561.79202980327","7072.97675622946","1277.68387736067","6175.36501620316","1444.52104292761","7421.66438511921","282.18590388718","-5056.30106780007","-7368.66452380361","9474.31161168212","-1497.67794430868","-3926.01313355439","-8298.48611763927","-4341.28674621143","-5974.89223694984","-2825.6299042358","-5594.77300168723","6948.38664050115","-124.050693006382","8431.76028079881","357.743585888627","8101.69596345809","-762.075800506262","-2732.08332931207","-8453.54719625121","8442.16258582372","-1451.61070284151","6479.040954756","-1361.58237569512","6961.04924718301","759.43207090421","7723.79698147456","797.248693384364","7947.04779120738","-34.2114413500625","-4098.56683649093","-7370.47536694014","8792.8567894978","1236.43729865061","9436.15388456027","-712.935330573525"
"8","-2256.21006863405","-6869.35260591941","-2143.24862283374","-5943.64647016439","-4689.6681585383","-7979.25549357136","-3220.00540702492","-7854.99655395394","-4791.62223776229","-6838.1884998871","6835.76876043314","-679.324266119921","7362.00484679332","-1280.80089625182","7845.76756934277","1329.23956044477","-3923.68926136282","-5317.8043269782","-3488.09481087214","-7329.30394795735","-3082.51483222665","-8997.23735111603","-2375.61506173312","-7773.85847815123","-3991.09165412397","-6270.08459746525","9065.19336173106","302.409189974993","-3333.5592551902","-6572.55093290837","-3396.18631731373","-5555.32379618758","7067.53026522885","1277.7925634994","6167.43846123875","1444.31146479334","7418.65986017559","281.268412709023","-5054.67946768379","-7366.01853211497","9471.59603157006","-1496.51000166839","-3922.89371765686","-8295.61039912624","-4338.34881851317","-5968.58618137592","-2820.97221245767","-5586.05220362765","6941.50197875415","-123.694061028274","8430.44130674462","357.509646770935","8095.7042185627","-762.181428853696","-2729.18468594145","-8449.85734831574","8439.60940197949","-1452.12839631024","6470.28825866591","-1361.45366448349","6954.09800075246","758.755563790512","7720.27102264111","797.300163221924","7944.00256375884","-35.3225706131597","-4095.33830478472","-7366.67490296136","8790.96583367433","1235.68036936571","9428.70921206633","-712.64390144229"
"9","-2252.40159671116","-6862.69941983396","-2138.39945455434","-5935.59998091256","-4686.61625027546","-7975.24407530115","-3216.59131755361","-7851.32382757303","-4787.89716378089","-6833.29786450249","6829.68692407272","-678.536467385847","7356.00289728987","-1280.76988966874","7842.88305747436","1330.07672006777","-3920.43653134134","-5309.48660915721","-3485.41522780596","-7325.47665847802","-3080.32007455564","-8995.58229040807","-2371.14245997961","-7767.97889699085","-3988.78390564155","-6264.07650229467","9063.51483651091","300.78294807687","-3328.99098432774","-6566.28340628501","-3393.2397051769","-5548.88282469278","7062.11530306746","1277.90442765544","6159.54265161554","1444.10590238257","7415.68650490233","280.352263386145","-5053.07651539593","-7363.40063813478","9468.91608891181","-1495.34722109493","-3919.79172269222","-8292.76541844501","-4335.42833851023","-5962.30796028302","-2816.32942215652","-5577.36094043417","6934.65000879546","-123.338596899766","8429.15396846661","357.276681711102","8089.74718330658","-762.28919590498","-2726.29889296775","-8446.19995303782","8437.08820426183","-1452.6498449032","6461.56762210695","-1361.32897667597","6947.1788020676","758.081970944287","7716.77687609223","797.353793161161","7940.98883851057","-36.4330782438214","-4092.12636227097","-7362.90342212075","8789.10799650505","1234.92748046917","9421.30381947432","-712.354678408516"
"10","-2248.60563159146","-6856.07682878356","-2133.5624899757","-5927.58226073405","-4683.58228069624","-7971.26304071501","-3213.19202523107","-7847.68176229502","-4784.19160100107","-6828.43565281999","6823.6352143759","-677.751110043211","7350.03276609137","-1280.74200081237","7840.02944443705","1330.91711685086","-3917.20006860385","-5301.19645353472","-3482.749703746","-7321.67838158022","-3078.13865202594","-8993.95859354649","-2366.68257908759","-7762.13216595312","-3986.49236999347","-6258.09641709876","9061.868528948","299.159787898291","-3324.43866422218","-6560.04539757428","-3390.30760668211","-5542.46845631632","7056.73107971297","1278.01941297715","6151.67692340338","1443.90432500582","7412.74334993179","279.437490840801","-5051.49181857965","-7360.81011533303","9466.27103506366","-1494.18960414848","-3916.70684511837","-8289.95045294431","-4332.5249129194","-5956.05694556264","-2811.70125981476","-5568.69866865643","6927.82995539759","-122.984352172185","8427.89731606057","357.044732881297","8083.82410788389","-762.399058284611","-2723.42565882714","-8442.57425752868","8434.5980899702","-1453.17498524846","6452.87844155355","-1361.20827065065","6940.2909332288","757.411298524809","7713.31363188317","797.409563911212","7938.00579494262","-37.5429244595131","-4088.93072845904","-7359.16028096315","8787.28242025018","1234.17863129742","9413.93711608093","-712.067611651138"
