"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36","x position of agent 37","y position of agent 37","x position of agent 38","y position of agent 38"
"1","7017.13413760662","-525.843155398045","8630.88220477379","121.14860174986","-5.93111931944798","7455.12888430214","-1346.83298729015","8878.16854596808","-419.291349764521","8767.91804966305","7699.23117355175","1126.20175562298","8251.78038597485","883.98990214245","924.886697726194","8696.76323749199","394.278209143376","8435.79716603146","853.158607397289","6986.32983617649","-277.348742681709","8344.0062007507","-1297.06792686491","6692.66275695435","1213.51850915394","7703.99367606136","-1010.14884539639","8340.71110917748","613.265625641368","8972.7072121509","746.434597232283","7898.72668859976","7892.89371139414","-132.019861702044","120.618699378612","9535.15978140514","-858.658584066899","9117.45485728887","-657.959595535415","7888.8286528142","1386.10582829094","8053.40989240379","10959.2637113818","1212.92204948223","-1401.17964588138","7756.02369253275","122.854207379716","9053.96525178412","10582.7729457182","-183.785852996392","8219.42916760072","-997.105109614738","1200.46722809422","9286.03409438228","6714.16241820176","-959.424146960216","6617.11609514289","785.747989870955","-207.293988929309","6674.41252351762","8089.02331554856","1303.17618065177","7625.82564730386","523.38458402274","8145.30524160253","-614.002179158615","7899.09332459812","-1319.08183402005","10334.5487146242","269.114159905432","10834.6164555246","447.417177057368","11722.3477821963","-1108.36472205518","10745.4348727443","-1609.55830062155"
"2","7015.52697428369","-525.09914308275","8630.99615316757","121.43011704394","-5.56194029189017","7456.03679999111","-1346.90153286899","8879.12465033024","-418.937392601888","8769.90366920823","7699.03084108616","1126.37441542899","8253.28562769125","884.554250682366","925.394563060599","8697.71410923416","394.348398044291","8436.5246674146","853.464703568446","6985.03214165752","-277.3478500875","8345.19031133276","-1297.79424440307","6691.72075009027","1213.23804412644","7704.29003247354","-1010.14310384125","8341.27879354568","613.638504015724","8974.51596673172","746.269872696429","7897.8046551533","7892.83789432698","-131.687676398243","120.646218274408","9536.48139168813","-858.867478419594","9118.43888779722","-658.24030597029","7887.09546887354","1386.55487632448","8053.06794759604","10950.5995627535","1212.84703477565","-1400.79236709614","7756.24772544479","122.920772298781","9055.54719994825","10575.9145894384","-183.653241664743","8219.9923515691","-996.866785571475","1200.59334258284","9286.58798443333","6714.07313272665","-960.189749531929","6614.61238546255","785.454373978104","-207.11805199834","6672.66144079985","8089.61474090622","1303.36504800415","7627.33664785719","523.904079264855","8145.2971559671","-613.678669927123","7900.63435663625","-1318.41739502033","10325.2648539382","269.453524973012","10828.1319558466","447.520153320847","11711.3389403705","-1108.43500091206","10733.4063223138","-1608.20743797888"
"3","7013.95440302967","-524.35637384771","8631.14660266332","121.712159130195","-5.19343380351728","7456.97937695832","-1346.97356315674","8880.11669204418","-418.585061653002","8771.92510829865","7698.86699546334","1126.54993500577","8254.82389213782","885.120976965595","925.904205944384","8698.70161902386","394.420634353271","8437.28871322078","853.772767309327","6983.77021590161","-277.347525632354","8346.41205686783","-1298.52386557559","6690.81237436028","1212.96207430379","7704.62122509791","-1010.13961576494","8341.88288271411","614.013127868787","8976.36176374336","746.107729042093","7896.91717488851","7892.81710603716","-131.356430127538","120.67445290803","9537.83824242494","-859.078797646167","9119.46077168268","-658.522661050325","7885.40169325297","1387.00675100253","8052.76268448739","10941.9831208747","1212.77536382653","-1400.40953861009","7756.50760316623","122.987323239773","9057.16478328872","10569.1002990761","-183.521653357245","8220.59306901217","-996.631692940967","1200.72314161457","9287.17633722769","6714.01682112255","-960.957160793427","6612.14352759216","785.163639908878","-206.941994217132","6670.94656794324","8090.24051541121","1303.55778395202","7628.88107222921","524.424330014285","8145.32601891","-613.357003382519","7902.21118597024","-1317.75718779397","10316.0264738503","269.793561984809","10821.6899962831","447.624015737847","11700.3809122943","-1108.50954081672","10721.4270262353","-1606.86411032611"
"4","7012.41540644217","-523.614893862494","8631.33266331957","121.994660279849","-4.82560417576987","7457.95550539767","-1347.04906451807","8881.14385149362","-418.234326427435","8773.98150777824","7698.73861397738","1126.72825710739","8256.39438715258","885.690025055102","926.415615511734","8699.72481975157","394.494853752107","8438.08835790291","854.082774286663","6982.54295524849","-277.347777752274","8347.67038109718","-1299.25674715437","6689.93664682461","1212.69052981129","7704.9862997514","-1010.13836888892","8342.52240596507","614.389440141154","8978.24370320982","745.948130752564","7896.06341911534","7892.83038529556","-131.026139347095","120.703373412894","9539.22975356932","-859.292521970249","9120.51961049708","-658.806583184","7883.74621825472","1387.46153500226","8052.49315304834","10933.4138299168","1212.7070051334","-1400.03112672386","7756.80229090537","123.053878535942","9058.81720605405","10562.3296254579","-183.391086221029","8221.23031119417","-996.399811531576","1200.85658772624","9287.79845735564","6713.99237936173","-961.726371857441","6609.70848198015","784.87579705226","-206.765823996473","6669.26673352933","8090.89983243268","1303.75432729915","7630.45797748661","524.945319843025","8145.39081958845","-613.037161704947","7903.82271982798","-1317.10125155322","10306.8332070958","270.134301013393","10815.2901538639","447.728792026493","11689.4731204239","-1108.58824947792","10709.4965780149","-1605.52817206276"
"5","7010.90896611279","-522.874749239197","8631.55344403462","122.277552754187","-4.45845569119097","7458.96407452521","-1347.12802314085","8882.20530794861","-417.88515636094","8776.07200738092","7698.64467275821","1126.9093244653","8257.99631949917","886.261338908568","926.928780777929","8700.78276318235","394.57099186569","8438.9226547848","854.394700141959","6981.34925498074","-277.348614814445","8348.96422658943","-1299.99284575002","6689.0925836364","1212.42334059715","7705.38430111942","-1010.13935087944","8343.19639146712","614.767383695784","8980.16088395371","745.791042217718","7895.2425579994","7892.8767697927","-130.696820471902","120.732949950209","9540.65534388116","-859.508631485677","9121.61450461114","-659.091994658187","7882.12793511589","1387.91931082135","8052.25840210572","10924.8911322725","1212.64192707757","-1399.65709745194","7757.13075283647","123.120456533238","9060.50367139444","10555.602117775","-183.261538330662","8221.90306822309","-996.17112099468","1200.99364339347","9288.45364824918","6713.9987024521","-962.497373750482","6607.30620810752","784.590854592662","-206.589549706745","6667.6207652134","8091.59188427094","1303.9546167015","7632.06641972331","525.467032277519","8145.49054604967","-612.719126986725","7905.46786436048","-1316.44962527261","10297.6846847303","270.475772088097","10808.9320040617","447.83450988357","11678.614985366","-1108.67103439846","10697.6145693495","-1604.19947731664"
"6","7009.43406278444","-522.135986029264","8631.80805267772","122.560768816638","-4.09199259351307","7460.00397274343","-1347.21042504088","8883.30023968292","-417.537520822829","8778.19574584428","7698.58414691691","1127.09307980006","8259.62889498094","886.834862388696","927.443690643623","8701.87450009175","394.648984273443","8439.79065619569","854.70852049613","6980.18800949324","-277.350045117812","8350.29253488743","-1300.73211782113","6688.27920018594","1212.1604364476","7705.81427289489","-1010.14254935363","8343.9038664154","615.146901327727","8982.11240371739","745.636427740887","7894.45376069157","7892.95529628375","-130.368489868612","120.763152712944","9542.11443100713","-859.727106158001","9122.74455334239","-659.378817654731","7880.54573417586","1388.38016076333","8052.05747947945","10916.4144686618","1212.58009793231","-1399.28741653169","7757.491952249","123.187075588404","9062.22338147374","10548.9173236654","-183.133007687559","8222.61032919496","-995.945600830596","1201.13427103531","9289.14121228945","6714.03468460864","-963.270157408263","6604.93566465195","784.308821507616","-206.413179679193","6666.00748990677","8092.31586227344","1304.15859068002","7633.70545418977","525.989450800784","8145.62418537939","-612.4028812412","7907.14552479776","-1315.80234768571","10288.580536202","270.818005187958","10802.6151208817","447.941196980048","11667.8059260091","-1108.75780288842","10685.7805902177","-1602.87787997088"
"7","7007.9896765078","-521.398650220286","8632.09559621957","122.844240744846","-3.7262190877332","7461.07408780481","-1347.29625606636","8884.4278240908","-417.191389123309","8780.35186102245","7698.55601069011","1127.27946583289","8261.29131855427","887.410539273467","927.960333899094","8702.99908040082","394.728766520713","8440.69141360392","855.024210954074","6979.05811246181","-277.352076893665","8351.65424665427","-1301.47451968359","6687.49551124408","1211.90174700191","7706.27525791663","-1010.14795188549","8344.64385717104","615.527935773812","8984.09735928329","745.484251545671","7893.69619545669","7893.06500073293","-130.041163849376","120.79395192976","9543.60643156067","-859.94792582594","9123.90885508222","-659.666974267022","7878.99850504256","1388.84416692268","8051.88943211858","10907.9832782377","1212.52148587197","-1398.92204943241","7757.88485169613","123.253754067075","9063.9755375807","10542.2747892955","-183.005492219394","8223.35108233731","-995.723230394448","1201.27843301867","9289.86045091352","6714.09921942397","-964.044713671091","6602.59580965101","784.029706565414","-206.236722207215","6664.42573395815","8093.07095694994","1304.36618763344","7635.37413542145","526.512558854525","8145.79072384943","-612.088406411571","7908.85460560394","-1315.15945728185","10279.5203894218","271.16103023464","10796.3390769521","448.048880956583","11657.045359653","-1108.8484620783","10673.9942289687","-1601.56323369084"
"8","7006.57478679691","-520.66278773278","8632.41518086179","123.127900842713","-3.36113934017554","7462.17330697435","-1347.38550190246","8885.58723780269","-416.846730520791","8782.53948999817","7698.55923758351","1127.46842529713","8262.98279444107","887.988313266347","928.47869922847","8704.15555331024","394.810274130098","8441.62397774974","855.341747109193","6977.95845701089","-277.354718306226","8353.04830181831","-1302.2200075197","6686.7405311047","1211.64720176723","7706.76629830682","-1010.15554601188","8345.4153893997","615.910429722309","8986.11484659333","745.33447778269","7892.96902980156","7893.20491845689","-129.714858665658","120.825317868908","9545.13076120108","-860.171070202809","9125.10650742205","-659.956386516528","7877.48513675787","1389.31141117005","8051.75330623628","10899.5969986912","1212.46605898101","-1398.56096136429","7758.30841314221","123.320510341871","9065.75934023926","10535.6740594405","-182.87898977949","8224.12431515166","-995.503988901981","1201.42609166276","9290.61066472029","6714.19120003814","-964.821033279227","6600.28560066455","783.753518322732","-206.060185547661","6662.87432333404","8093.85635808692","1304.57734585094","7637.07151736656","527.036339841241","8145.98914706439","-611.775684379667","7910.59401063138","-1314.52099230269","10270.5038708331","271.504877085353","10790.1034436117","448.157589419003","11646.3327021368","-1108.94291893203","10662.2550724116","-1600.25539195092"
"9","7005.18837278396","-519.928444416936","8632.76591216568","123.411681452423","-2.99675747854132","7463.30051719135","-1347.47814807573","8886.7776568002","-416.503514229158","8784.7577691939","7698.59280051458","1127.65990094968","8264.70252624059","888.568128006445","928.998775213928","8705.34296743355","394.893442612724","8442.5873987773","855.661104547853","6976.88793588041","-277.357977453234","8354.47363971738","-1302.96853738732","6686.0132737264","1211.39673013344","7707.28643560768","-1010.1653192384","8346.21748820931","616.294325822543","8988.16396086751","745.187070536276","7892.27143060204","7893.37408426732","-129.389590502043","120.857220842103","9546.68683471189","-860.396518877905","9126.3366072785","-660.246976369303","7876.00451796194","1389.78197513737","8051.64814744417","10891.2550663537","1212.41378526293","-1398.20411728728","7758.76159810949","123.387362790485","9067.57398931804","10529.1146775636","-182.753498146212","8224.92901455513","-995.287855435307","1201.57720924334","9291.39115357559","6714.30951930756","-965.599106868215","6598.00399493609","783.480265122211","-205.883577922156","6661.35208379819","8094.67125486109","1304.79200352472","7638.7966535129","527.560777126317","8146.21844010754","-611.464696974682","7912.36264327394","-1313.88699073884","10261.5306054805","271.849575525761","10783.9077909986","448.267349933778","11635.6673679669","-1109.04108026004","10650.5627059018","-1598.95420806105"
"10","7003.82941337306","-519.195666049349","8633.14689517996","123.695514966449","-2.63307759194562","7464.4546052302","-1347.57417995851","8887.99825653019","-416.161709424993","8787.00583448219","7698.6556719543","1127.85383558226","8266.44971704032","889.149927078615","929.520550339869","8706.56037092954","394.978207479465","8443.58072636559","855.982258853796","6975.84544159164","-277.361862366521","8355.92919924203","-1303.7200652289","6685.31275287331","1211.15026138781","7707.83471091725","-1010.17725904523","8347.0491782868","616.679566694472","8990.24379672154","745.041993831112","7891.60256422933","7893.57153261269","-129.06537547003","120.889631208362","9548.27406607829","-860.624251317852","9127.59825101781","-660.53866575246","7874.55553705648","1390.25594020296","8051.57300088554","10882.9569163006","1212.36463264917","-1397.85148191992","7759.24336782385","123.454329793772","9069.41868413899","10522.5961858952","-182.62901502234","8225.76416702114","-995.074808948601","1201.73174799693","9292.20121671652","6714.45306997299","-966.378924964195","6595.74994955343","783.209955090018","-205.706907518423","6659.85784109004","8095.51483595215","1305.01009876247","7640.54859701387","528.085854040114","8146.47758768563","-611.155425981864","7914.15940661942","-1313.25749032633","10252.6002170774","272.195155262885","10777.751688136","448.378190023472","11625.0487704425","-1109.14285273206","10638.9167134281","-1597.65953519317"
