"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","-794.51662512651","-11060.2700287715","-4120.67571471615","-10146.7963103197","1456.43341514544","-9645.40035910766","712.981874916772","-12204.468329857","757.713388179202","-10846.1305949958","-3401.98439159983","-10004.2696802853","-5088.20146210637","-8800.98981147206","-853.582452414638","-11942.8930670566","49.4718579948184","-10661.6740339757","-5460.72704729396","-8014.59816836564","-3715.82008892061","-9220.58419535455","-5646.64666762238","-8650.61126795405","-311.729341400997","-9917.31212186768","-304.729821866736","-11506.630675865","-4768.08843027849","-11164.6793191897","-5860.74895459328","-9229.38290270432","-4498.62401057819","-9030.34577677401","1129.73354747686","-11368.7827743394","-1477.47488424911","-11475.1246609668","-1271.0559755274","-12679.9626950629","-4448.34161300493","-9712.67998090466","-6078.19548947471","-9628.28745678597","-5508.15851178647","-10263.8765560277","-73.4728615683305","-12234.6889210349","-1109.48677322672","-10001.5328673359","462.944891165248","-11557.432237417","-5255.47553166738","-9593.45961372676","-4983.6019352263","-10571.0084540736","-6095.8726252981","-10602.8998507161","283.188546125175","-9887.2471578324","-6560.97697252284","-10249.5347007709","-6276.02459036691","-12704.9269667273","-3877.86686150338","-11222.2050083382","-712.460794772457","-12522.468351241","855.205243185156","-9868.9823987615","-4995.56922094545","-12612.5596479424"
"2","-794.172853477387","-11059.3432616414","-4119.89355407886","-10147.4699057897","1456.64112373516","-9641.82437833891","713.458130389048","-12205.1847016733","757.732246668073","-10844.8796375848","-3399.80835358766","-10002.0500811669","-5087.98604234296","-8800.52958019971","-854.045294241015","-11944.5446433092","49.0700036501937","-10659.6657742011","-5459.32548578875","-8011.32602676288","-3714.94560058225","-9219.65911942254","-5646.42874112592","-8649.66774969612","-311.918161645305","-9913.74223104954","-304.383853136645","-11504.8383878204","-4767.76144374182","-11164.5689286149","-5862.39307993784","-9230.93253979931","-4498.39885264868","-9028.55661977372","1129.94339551191","-11368.2766286697","-1477.47027181076","-11474.9725264746","-1270.5440074752","-12679.8141495985","-4448.01421904687","-9712.13847988394","-6078.84249393592","-9628.86408360651","-5508.71894266846","-10263.8794992642","-73.4073581435305","-12234.4843935584","-1110.55191843076","-9998.8150672285","462.757067878279","-11557.6678507148","-5254.404792172","-9593.50564898838","-4983.88166285497","-10571.3987927874","-6096.16349743853","-10603.3785561821","283.670715686092","-9883.82216333196","-6561.52078845982","-10249.9823914011","-6272.05007992614","-12697.615629735","-3878.3768375671","-11223.4817822043","-712.635905841745","-12523.7503923487","854.978910208961","-9867.86919112066","-4992.74660021426","-12606.9257892676"
"3","-793.832025736621","-11058.464018295","-4119.12892671163","-10148.1825301032","1456.85282332988","-9638.29317243688","713.935641213805","-12205.9474999439","757.753499044095","-10843.6742681362","-3397.64742555368","-9999.87194885373","-5087.79134419985","-8800.10722622832","-854.510840322247","-11946.2410185622","48.6685807829415","-10657.702836877","-5457.94907376508","-8008.09439440992","-3714.08751229137","-9218.7776218479","-5646.23444949711","-8648.76297880797","-312.107805157014","-9910.21637981136","-304.039017457988","-11503.0931419624","-4767.45285730593","-11164.5003803686","-5864.0593456663","-9232.51827931982","-4498.19272520341","-9026.80702481806","1130.15659335036","-11367.8160563058","-1477.47076228776","-11474.8660803064","-1270.03596294258","-12679.711827677","-4447.7058673306","-9711.63623238141","-6079.511360618","-9629.47690479886","-5509.3007444373","-10263.9216873185","-73.3423770840819","-12234.3266935513","-1111.61957279531","-9996.14147182424","462.570709442017","-11557.9478934675","-5253.35571817264","-9593.59093505889","-4984.18152655579","-10571.8300558052","-6096.47576491574","-10603.8948936814","284.153765005464","-9880.44115540596","-6562.08737139649","-10250.4678986416","-6268.10004412124","-12690.3540995983","-3878.90220274048","-11224.8005929091","-712.814082305066","-12525.077375313","854.754953753941","-9866.79896286205","-4989.94440405218","-12601.3399578701"
"4","-793.494117547276","-11057.6311189589","-4118.38137836464","-10148.9333280543","1457.06847802888","-9634.80565176271","714.414377431676","-12206.7557521019","757.777111711578","-10842.51336385","-3395.50133396162","-9997.73441347101","-5087.61685678814","-8799.72173847779","-854.979058906636","-11947.9812592832","48.2676325945875","-10655.7841703676","-5456.59716491502","-8004.90216741369","-3713.24541782085","-9217.9385356357","-5646.06323405307","-8647.89586161859","-312.298250068669","-9906.73354854811","-303.695324833794","-11501.3939333202","-4767.16225054214","-11164.4728214153","-5865.74717678642","-9234.13928296768","-4498.00509580644","-9025.09604220649","1130.37307959853","-11367.4000190665","-1477.47630637978","-11474.8042871614","-1269.53187575208","-12679.6548577195","-4447.41603547669","-9711.17235021843","-6080.20169382431","-9630.1252676018","-5509.90342888716","-10264.0023149268","-73.2779081840105","-12234.2148827895","-1112.68967383916","-9993.51102805288","462.385817067003","-11558.2713954339","-5252.32782369863","-9593.71451403833","-4984.50102897798","-10572.3013693851","-6096.80914887866","-10604.4483418278","284.637616446268","-9877.10314650851","-6562.67630333605","-10250.9905174419","-6264.17421917385","-12683.1417643297","-3879.44256407432","-11226.1604440064","-712.99520344494","-12526.4484120305","854.533401982629","-9865.77062574512","-4987.16241835435","-12595.8016091602"
"5","-793.159104411441","-11056.8433823183","-4117.65045415968","-10149.7214430844","1457.28805177842","-9631.36072529022","714.894309062159","-12207.608483968","757.803050963807","-10841.3958004357","-3393.36980473132","-9995.63660371617","-5087.46206855671","-8799.37210468453","-855.449918116349","-11949.7644303762","47.8672022437753","-10653.9087215421","-5455.26911217069","-8001.74824067278","-3712.41891041574","-9217.1406925044","-5645.91453531268","-8647.06530329266","-312.489474491796","-9903.2927161958","-303.3527852301","-11499.7397553234","-4766.88920234991","-11164.4853972407","-5867.45599755037","-9235.79471125727","-4497.83543145877","-9023.42272103625","1130.59279273519","-11367.0274772435","-1477.4868545798","-11474.7861101927","-1269.03177957145","-12679.6423664889","-4447.14420046532","-9710.74594388053","-6080.91309706376","-9630.80851801866","-5510.52650707801","-10264.1205754842","-73.2139411928223","-12234.1480213618","-1113.7621589744","-9990.92268137585","462.202391909536","-11558.6373848407","-5251.32062200246","-9593.87542678512","-4984.83967207858","-10572.8118584181","-6097.16336962739","-10605.0383778908","285.122192345689","-9873.8071476586","-6563.28716538581","-10251.5495415335","-6260.2723403621","-12675.9780100416","-3879.99752811264","-11227.5603376253","-713.179148413363","-12527.8626128071","854.314282937755","-9864.7830901507","-4984.4004282145","-12590.3101967471"
"6","-792.826961695371","-11056.0996257","-4116.93569866077","-10150.5460174159","1457.51150838355","-9627.95730078356","715.37540611226","-12208.5047199001","757.831282990056","-10840.3204522943","-3391.25256328713","-9993.57764700222","-5087.32646737396","-8799.05731155813","-855.923385949279","-11951.589595319","47.4673328357044","-10652.0754359465","-5453.96426780821","-7998.63150805344","-3711.6075828606","-9216.38292306033","-5645.7877930841","-8646.27020800212","-312.681456521331","-9899.89286040395","-303.011408572148","-11498.1295999627","-4766.63329102527","-11164.537251992","-5869.18523154148","-9237.48372363558","-4497.68319868621","-9021.78610935318","1130.81567112493","-11366.6973897666","-1477.50235718412","-11474.8105111708","-1268.53570791423","-12679.6734792348","-4446.88983872245","-9710.35612265723","-6081.64517310953","-9631.52600091342","-5511.16948940917","-10264.2756611724","-73.1504658151251","-12234.125167819","-1114.83696551497","-9988.37537596015","462.020435075064","-11559.0448885355","-5250.33362563685","-9594.07271306822","-4985.19695719891","-10573.3606465652","-6097.53814665529","-10605.6644778776","285.607415027869","-9870.55216860473","-6563.91953782611","-10252.144263545","-6256.39414207747","-12668.8622210743","-3880.56670095296","-11228.9992746313","-713.365796251519","-12529.3190864971","854.097624538162","-9863.83526525114","-4981.65821796136","-12584.8651725444"
"7","-792.497664634584","-11055.3986652547","-4116.23665594448","-10151.4061921841","1457.73881151976","-9624.59428497384","715.857638585107","-12209.443482942","757.861773882559","-10839.2861926989","-3389.14933460606","-9991.55666959992","-5087.20954060901","-8798.77634493708","-856.39943028084","-11953.4558162995","47.0680674115716","-10650.283257973","-5452.68198355104","-7995.55086256469","-3710.8110275465","-9215.66405697102","-5645.68244655186","-8645.50947909685","-312.87417424003","-9896.53295770704","-302.671204740585","-11496.5624579487","-4766.39409432879","-11164.6275286169","-5870.93430176041","-9239.20547860141","-4497.54786362688","-9020.18525430162","1131.0416530315","-11366.4087143683","-1477.5227643022","-11474.8764506468","-1268.04369414028","-12679.7473198383","-4446.65242620554","-9710.00199478093","-6082.39752405745","-9632.27706010595","-5511.83188569229","-10264.4667630873","-73.0874717102448","-12234.145379321","-1115.91403068506","-9985.8680548512","461.839947621537","-11559.4929321393","-5249.36634653121","-9594.30541171828","-4985.57238514052","-10573.9468563926","-6097.93319869066","-10606.3261166161","286.093206816628","-9867.33721798843","-6564.57300017885","-10252.7739751152","-6252.53935788112","-12661.7937801217","-3881.14968830625","-11230.4762547858","-713.555025909414","-12530.8169406412","853.883454574682","-9862.92605917926","-4978.93557119459","-12579.4659868749"
"8","-792.171188338888","-11054.7393161372","-4115.55286966975","-10152.3011075689","1457.96992474457","-9621.27058373464","716.340976488522","-12210.4237949706","757.894489643427","-10838.2918939742","-3387.05984326546","-9989.57279677913","-5087.11077521244","-8798.52818994366","-856.878018865718","-11955.3621543517","46.669448938022","-10648.5311310297","-5451.42161067261","-7992.50519653238","-3710.02883653761","-9214.98292313755","-5645.59793436333","-8644.78201927439","-313.067605722848","-9893.211983695","-302.332183567625","-11495.037318871","-4766.17118955314","-11164.7553690018","-5872.70263071092","-9240.95913382382","-4497.42889211812","-9018.6192022733","1131.27067663108","-11366.1604077473","-1477.54802586656","-11474.9828881128","-1267.55577145624","-12679.8630109556","-4446.43143848881","-9709.68266756495","-6083.16975138378","-9633.06103846639","-5512.51320522395","-10264.6930713652","-73.0249484918367","-12234.2077117838","-1116.99329162754","-9983.39966014471","461.66093056273","-11559.9805401976","-5248.41829606768","-9594.57256077794","-4985.96545624077","-10574.5696095073","-6098.34824373795","-10607.0227678353","286.579490048149","-9864.16130350676","-6565.24713127551","-10253.4379670056","-6248.70772055976","-12654.7720683563","-3881.7460955565","-11231.9902769054","-713.746716265453","-12532.3552816037","853.671800705968","-9862.05437919645","-4976.23227082028","-12574.1120885732"
"9","-791.84750779736","-11054.1203926869","-4114.88388314745","-10153.2299029253","1458.20481150908","-9617.98510225643","716.825389843549","-12211.444676842","757.929396191526","-10837.3364276753","-3384.98381349051","-9987.62515294914","-5087.02965779648","-8798.31183113782","-857.35911933958","-11957.30766949","46.2715202966104","-10646.8179977086","-5450.18250009846","-7989.49340177219","-3709.26060163742","-9214.33834986575","-5645.53369471462","-8644.08673074866","-313.2617290413","-9889.92891318248","-301.994354833212","-11493.5531713552","-4765.96415359025","-11164.9199141088","-5874.489640485","-9242.74384625968","-4497.32574978301","-9017.08699905532","1131.50268002542","-11365.9514257306","-1477.57809164237","-11475.1287821632","-1267.0719729159","-12680.0196741601","-4446.22635084808","-9709.39724754062","-6083.96145600263","-9633.87727800874","-5513.21295685767","-10264.9537753081","-72.9628857274926","-12234.3112200252","-1118.07468541231","-9980.96913315738","461.483384871522","-11560.5067363305","-5247.48898515672","-9594.87319765109","-4986.3756704479","-10575.2280266907","-6098.78299911847","-10607.7539042459","287.066187083648","-9861.02343207378","-6565.94150932461","-10254.1355292123","-6244.89896218089","-12647.7964655534","-3882.35552781991","-11233.5403390198","-713.940746145939","-12533.9332147083","853.462690454293","-9861.21913185961","-4973.54809908612","-12568.8029250892"
"10","-791.526597883263","-11053.5407086055","-4114.22923940936","-10154.1917169131","1458.44343516928","-9614.73674521993","717.31084869294","-12212.5051485368","757.966459369303","-10836.4186647646","-3382.92096920123","-9985.71286179798","-5086.96567471474","-8798.12625267013","-857.842699220722","-11959.2914208427","45.8743242732791","-10645.1427999523","-5448.9640025076","-7986.51436976169","-3708.50591445448","-9213.72916503633","-5645.48916543598","-8643.42251541775","-313.456522267796","-9886.68272037722","-301.657728261159","-11492.1090032189","-4765.77256299806","-11165.1203041121","-5876.29475284752","-9244.55877227035","-4497.23790211636","-9015.5876899771","1131.73760125493","-11365.7807234349","-1477.61291123706","-11475.3130906533","-1266.59233142043","-12680.216430084","-4446.03663834508","-9709.14484059341","-6084.77223832276","-9634.72511998364","-5513.9306490755","-10265.2480635079","-72.9012729383438","-12234.4549579087","-1119.15814904453","-9978.57541459659","461.307311483155","-11561.0705433819","-5246.57792431208","-9595.20635925123","-4986.80252739562","-10575.9212280315","-6099.23718151076","-10608.5189976198","287.553220322005","-9857.92260998089","-6566.65571197875","-10254.8659510763","-6241.11281414756","-12640.8663502139","-3882.97759000372","-11235.1254385284","-714.13699434451","-12535.5498443736","853.256151201308","-9860.41922318706","-4970.88283761596","-12563.5379425883"
