"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","169.245851048077","6961.95122073607","155.041622032314","5845.00874398259","-950.71094407912","-8708.2274758965","1244.9747508632","9579.89409085448","-1159.64802926754","-5653.42724318515","943.402296713125","5590.23736675379","-1147.19794396076","8676.53328172114","-1827.17832018927","-7083.40692780157","-613.569930422426","6076.89506108739","-1627.19259041247","7624.85818155907","1959.0538355163","6991.97785540371","-1166.81888942778","5344.04768540349","-606.164587129601","-8030.34702052647","-702.694069920724","-7178.25425160579","1763.94711186614","8208.8874307439","-1718.75716651378","6805.99686461765","438.761631753221","7676.74392883316","605.442060262205","-8577.11683747644","-40.9223588949736","-5678.27748717913","-18.675703334028","8169.29556903427","2020.18614100826","9404.58610446994","-1956.77411248649","5830.54113159032","-1473.92405116592","-8007.12434402254","-1933.23835556036","-5656.22141098782","1044.14813456314","6758.94885468679","-1568.01523862309","-6216.18014637688","-656.282747760606","-6566.66673399057","251.292013657292","-7337.27914059942","1149.1630662546","-8105.35817039154","1811.18155269528","-5668.78103203549","2100.06215647622","5497.33109635748","-711.236780744848","6861.47241894983","1764.34791688041","-7690.16861879655","79.5076888446853","-7849.03444110157","656.170022120646","-5529.51740595287","1472.82517399191","-6247.09174790095"
"2","168.801523745785","6962.73137953417","155.243796011309","5845.48172302326","-951.032082776172","-8707.98136938781","1245.88252751181","9580.76277787398","-1159.55320646961","-5650.90049276788","943.256105607079","5589.97025941055","-1148.88525202803","8677.94532607863","-1827.89422226687","-7083.1987464048","-613.312764006121","6075.96594907691","-1627.35320962825","7625.8376409194","1959.97644516743","6990.26317525339","-1166.39082754033","5343.37992321349","-606.33451291758","-8028.61818184098","-701.513551342712","-7178.15853123153","1764.27741900845","8208.47049547612","-1717.92552292282","6805.31452895548","436.505564359789","7676.53991161763","604.936709556098","-8577.13548864588","-41.7908728796251","-5675.07924259466","-18.687353643528","8170.84240450729","2020.2099887922","9403.97329046293","-1956.79029053178","5829.75920536966","-1475.00117866153","-8005.24275521817","-1932.66452980051","-5652.6040513787","1044.71185649574","6758.84939781316","-1567.70109788959","-6214.09864151817","-656.848581626455","-6565.44272326388","251.312087557513","-7334.68253234509","1149.1767278186","-8101.86139694168","1810.71476856856","-5666.97793319494","2100.10832625738","5495.54061029959","-712.130767548825","6861.73086325398","1764.78920410535","-7686.77873151521","78.7102062505452","-7848.3749714274","656.643661239208","-5525.20296261694","1471.48145061873","-6241.03526525017"
"3","168.357307525017","6963.5428717097","155.445655743048","5845.98361332062","-951.354829727733","-8707.77046480715","1246.79352942212","9581.67069834692","-1159.46252834742","-5648.40468438585","943.112904707379","5589.7332203266","-1150.57417286252","8679.39143157213","-1828.6157340979","-7083.02386022004","-613.057712204167","6075.06773308326","-1627.51832245092","7626.84888618012","1960.90415208231","6988.58190453063","-1165.9657694322","5342.73980674799","-606.506005092882","-8026.92282834688","-700.335486047915","-7178.09467892798","1764.61347634213","8208.08944068371","-1717.09962973022","6804.66480346028","434.252382229496","7676.36748665722","604.432394792353","-8577.19136903305","-42.6594400203324","-5671.91361048216","-18.699994939802","8172.42135019491","2020.24018537164","9403.40036254699","-1956.81103631191","5829.00665103492","-1476.08178308025","-8003.39619281568","-1932.09664765371","-5649.01716981229","1045.27925597876","6758.78176890311","-1567.39181844284","-6212.04787799695","-657.416044898","-6564.25040255707","251.33245544316","-7332.12239561318","1149.19371188741","-8098.40275845911","1810.25422541871","-5665.20451515571","2100.15992881785","5493.77909883905","-713.026865354779","6862.02121187408","1765.2358902841","-7683.42535830975","77.9129919151611","-7847.74900348253","657.119610336606","-5520.9197802411","1470.14323378721","-6235.01129845774"
"4","167.913233077319","6964.38490467167","155.647195929125","5846.51354748332","-951.679179649869","-8707.59393514328","1247.70768912295","9582.61686066459","-1159.3759149788","-5645.93885811931","942.972661504129","5589.52523035209","-1152.26462412916","8680.87075878831","-1829.34273953498","-7082.88132136073","-612.804759073915","6074.19946691316","-1627.68793473766","7627.89113345854","1961.83681954319","6986.93316863043","-1165.5437303254","5342.12648505971","-606.67901153166","-8025.26030373453","-699.159961442076","-7178.06183391258","1764.95517061533","8207.74333549534","-1716.27944997662","6804.04673713553","432.00207615162","7676.22598374972","603.929159236426","-8577.28355133738","-43.5279917444097","-5668.77957399846","-18.7135878315299","8174.0317008946","2020.27664770338","9402.86632482766","-1956.83630597601","5828.28260882901","-1477.16578278863","-8001.58388006139","-1931.53467483897","-5645.45994087942","1045.85023650989","6758.74505147385","-1567.08733052656","-6210.02701966865","-657.985090924738","-6563.08886792036","251.35316887391","-7329.59767720438","1149.21396008061","-8094.9813711724","1809.79987515406","-5663.45989457661","2100.21688053315","5492.04570191971","-713.924957980184","6862.34253105389","1765.68788353905","-7680.10763516667","77.1161127179105","-7847.15578407339","657.597768547818","-5516.66696920215","1468.81050819347","-6229.01932154733"
"5","167.469331078178","6965.25668481929","155.848411293548","5847.07065718613","-952.005127223927","-8707.4509522233","1248.62493902535","9583.6002719758","-1159.29328625415","-5643.50205321806","942.835343347235","5589.34526955956","-1153.95652345537","8682.38246726543","-1830.0751221286","-7082.77018088398","-612.553888605345","6073.36020353546","-1627.86205198803","7628.96359787932","1962.77431055228","6985.31609197639","-1165.12472529629","5341.53910643079","-606.853480118841","-8023.6299506071","-697.987064732843","-7178.05913447518","1765.30238837139","8207.43124790393","-1715.46494646365","6803.45937803228","429.754636733233","7676.11473163776","603.427046195384","-8577.4111070145","-44.3964594694746","-5665.67611528897","-18.7280929080826","8175.67275034137","2020.31929243184","9402.37018015623","-1956.86605537384","5827.58621821446","-1478.25309596012","-7999.80503909852","-1930.97857677598","-5641.93153832322","1046.42470140891","6758.73832809148","-1566.78756411121","-6208.03522947221","-658.555672909495","-6561.95721450038","251.374279358698","-7327.10732288456","1149.23741385208","-8091.59635004065","1809.35166936414","-5661.74318732404","2100.27909749811","5490.33955874173","-714.824929192578","6862.69388608457","1766.14509174475","-7676.82469693758","76.3196355133527","-7846.59455900063","658.078034895062","-5512.4436390775","1467.48325821165","-6223.05880744062"
"6","167.025632185744","6966.15741764979","156.049296583465","5847.65407328906","-952.3326671051","-8707.34068684391","1249.54521143225","9584.61993833163","-1159.21456189172","-5641.09330825202","942.70091745359","5589.19231738888","-1155.64978844366","8683.92571561669","-1830.81276514473","-7082.68948892975","-612.305084724784","6072.54899522097","-1628.04067934424","7630.06549368387","1963.71648785857","6983.72979815227","-1164.70876927918","5340.97681849905","-607.029358756047","-8022.03111059013","-696.816882914414","-7178.08571810793","1765.65501596603","8207.15224490967","-1714.65608176487","6802.90177339119","427.51005440912","7676.03305810919","602.926099018375","-8577.57310641195","-45.2647746152977","-5662.60221564625","-18.7434707433655","8177.34379130404","2020.36803590725","9401.91093028629","-1956.90024006947","5826.91661799722","-1479.34364058969","-7998.05889108902","-1930.42831859517","-5638.43113517357","1047.00255383329","6758.76068050192","-1566.49244891262","-6206.0716695632","-659.127743912325","-6560.85453667899","251.395838345298","-7324.65027755389","1149.26401450476","-8088.24680889715","1808.90955933123","-5660.05350860905","2100.3464955474","5488.65980789385","-715.726662731101","6863.07434144065","1766.60742254073","-7673.5756774772","75.5236271235298","-7846.06457317185","658.560308310339","-5508.2488987955","1466.16146790592","-6217.12922803614"
"7","166.582167039546","6967.08630786535","156.249846569897","5848.26292595564","-952.66179393095","-8707.26230890179","1250.46843854799","9585.67486482916","-1159.13966145287","-5638.71166126115","942.569350914197","5589.06535279137","-1157.34433668426","8685.49966165278","-1831.5555515823","-7082.6382948591","-612.058331298587","6071.76489368149","-1628.22382159139","7631.19603433899","1964.66321398437","6982.17341003285","-1164.2958770699","5340.43876838357","-607.206595369458","-8020.46312444029","-695.649502752158","-7178.14072163449","1766.01293958432","8206.90539266217","-1713.85281823655","6802.37296978392","425.268319451644","7675.98029009663","602.426361097068","-8577.76861890418","-46.1328686156449","-5659.55685566795","-18.759681899636","8179.04411568075","2020.42279420377","9401.48757602931","-1956.93881535491","5826.27294644979","-1480.43733450836","-7996.34465633453","-1929.88386514755","-5634.95790388084","1047.58369679369","6758.81118976125","-1566.2019144105","-6204.13550144615","-659.701256854387","-6559.77992821135","251.417897209928","-7322.22548541501","1149.29370320536","-8084.93186059202","1808.47349604175","-5658.38997312372","2100.41899027587","5487.0055874849","-716.630042327986","6863.48296091515","1767.0747833442","-7670.35970978068","74.7281543302654","-7845.5650707136","659.044487657922","-5504.08185678497","1464.84512104242","-6211.23005428734"
"8","166.138966259214","6968.04255947949","156.450056048471","5848.89634477068","-952.992502329884","-8707.21498752313","1251.39455248782","9586.76405575435","-1159.06850435727","-5636.35614990456","942.440610701241","5588.96335437317","-1159.04008576766","8687.10346250361","-1832.30336419058","-7082.6156473918","-611.813612136758","6071.00695020805","-1628.41148315759","7632.35443264475","1965.61435125191","6980.64604991385","-1163.88606332931","5339.92410280959","-607.385137917632","-8018.92533215344","-694.485010767233","-7178.22328133833","1766.37604525763","8206.68975660172","-1713.05511802832","6801.87201325365","423.029421980574","7675.95575377635","601.927875866035","-8577.99671302661","-47.0006729301111","-5656.5390154138","-18.7766869312946","8180.77301459369","2020.48348313742","9401.09911740933","-1956.98173626369","5825.65434143356","-1481.5340953977","-7994.66155439649","-1929.34518101455","-5631.51101644879","1048.1680331694","6758.88893636515","-1565.9158898669","-6202.22588610606","-660.27616452183","-6558.73248236318","251.440507246854","-7319.83189014038","1149.32642099901","-8081.65061713405","1808.04343019747","-5656.75169517674","2100.49649705882","5485.37603527462","-717.534951729971","6863.91880775395","1767.54708136266","-7667.17592611987","73.9332838674586","-7845.09529508249","659.530471756774","-5499.94162112386","1463.53420110111","-6205.36075628002"
"9","165.696060443194","6969.02537592255","156.649919840168","5849.55345885723","-953.324786929574","-8707.19789119235","1252.32348528734","9587.88651472392","-1159.00100989796","-5634.0258116087","942.314663675098","5588.88530053781","-1160.73695329716","8688.7362747392","-1833.05608548647","-7082.62059474297","-611.57091099653","6070.27421580844","-1628.60366811417","7633.53990084166","1966.56976180977","6979.14683964114","-1163.47934258673","5339.43196823271","-607.564934399265","-8017.41707307179","-693.323493221192","-7178.33253309033","1766.74421888035","8206.50440159968","-1712.26294309375","6801.39794945476","420.793351972858","7675.95877466639","601.430686803104","-8578.25645660876","-47.8681190559382","-5653.54767456188","-18.7944463886493","8182.52977848311","2020.55001828398","9400.74455381656","-1957.02895758429","5825.05994052043","-1482.63384080427","-7993.00880421552","-1928.81223051767","-5628.08964456673","1048.75546572369","6758.99300037763","-1565.63430434459","-6200.34198413922","-660.85241956965","-6557.71129204721","251.463719658014","-7317.46843503867","1149.36210882378","-8078.40218983164","1807.61931222669","-5655.13778882825","2100.57893107218","5483.77028880367","-718.441274719645","6864.38094478937","1768.02422360644","-7664.02345817881","73.1390824133765","-7844.65448917557","660.018159402899","-5495.82729968717","1462.22869128746","-6199.52080330895"
"10","165.253480167465","6970.03396014649","156.849432792071","5850.23339699288","-953.658642365333","-8707.21018787997","1253.25516891185","9589.04124482637","-1158.93709725635","-5631.7196837149","942.191476591281","5588.83016962806","-1162.4348569013","8690.39725448974","-1833.81359777171","-7082.65218475906","-611.330211585897","6069.56574134384","-1628.80038017566","7634.75165071699","1967.52930765921","6977.67490073902","-1163.07572924331","5338.96151096233","-607.745932860914","-8015.93768599026","-692.165036100592","-7178.46761247556","1767.11734622659","8206.34839209805","-1711.47625520077","6800.94982379175","418.560099272355","7675.98867772395","600.934837429657","-8578.54691690661","-48.7351385398174","-5650.58181256405","-18.8129208216533","8184.31369720061","2020.62231499664","9400.42288416007","-1957.0804338736","5824.48888111365","-1483.73648815393","-7991.38562422981","-1928.28497772809","-5624.69295974085","1049.34589711913","6759.12246155894","-1565.3570867253","-6198.48295588323","-661.429974525551","-6556.71544995885","251.48758554266","-7315.13406322009","1149.40070752522","-8075.1856894327","1807.2010922953","-5653.5473680239","2100.66620731255","5482.18748552284","-719.348895136723","6864.86843457296","1768.50611690101","-7660.9014371883","72.3456165829432","-7844.24189543988","660.507449391612","-5491.73800029391","1460.92857454407","-6193.70966395382"
