"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","557.514493914322","8572.21912896823","807.354525995087","-9051.30138169713","-789.594287375522","-9479.53891131185","1265.98582920463","-8435.54646387698","-664.399943449489","-7220.40814285791","36.8235334901398","6843.31888596084","-740.917042917434","7731.82746047724","748.754167461979","-7334.40612535613","1261.05746952356","-6602.33999885666","-488.330012053557","8290.62731285582","1545.62569400807","7448.33231948864","-1044.4038718406","9057.10988032649","-138.427929227016","-9497.7083147112","-646.703811262363","-8796.35392340119","1216.252570885","8927.17131634266","199.06324601574","8989.6059591933","77.3428455617018","9537.08588789107","587.805904395744","7758.80084707296","229.746431015673","-6894.13483863345","-24.991767341955","7624.42483593861","1372.90539248382","9594.0336736648","-1338.83281997564","-9375.65155914701","-1193.11941456169","-7293.60863647985","-1534.95574917201","-7961.61721657669","-464.6446981921","-8063.1508653519","829.649473673884","9642.4227145684","521.548461863375","-8491.82900317095","1283.64258116186","6652.0898077647","-977.217748993353","6705.61166602247","1426.70632785178","-7314.55620739158","221.729295217434","-7857.8995853027","1248.56777092115","8196.26086149423","-1347.45860435203","7462.96526149044","407.391716421633","-9306.35050397187","-1257.84849954124","-8663.68868733406","-239.380137707424","9331.04982334136"
"2","556.925033051173","8569.92205094988","807.443219507681","-9048.78857800462","-789.341536105615","-9476.45228998863","1266.00681263037","-8432.08760831019","-663.920046085973","-7213.1610109253","36.63044302511","6837.45442597411","-741.378890678951","7729.97798950855","749.438002344947","-7330.11412077351","1260.04038495085","-6594.54533957673","-488.415182288055","8290.03148475075","1546.01491969252","7443.3885824946","-1045.4089184526","9052.89116094865","-138.933452272295","-9493.94580049901","-646.687765185402","-8792.46065866773","1217.00247561055","8926.7870440418","199.139104037999","8988.04841807365","76.0278849392654","9536.37243192","587.998824184487","7754.24556927593","230.23938064783","-6886.68910502816","-25.2721986288521","7620.77927943006","1373.01452571003","9594.64545843957","-1339.34306437814","-9374.3150385352","-1193.88389576426","-7287.61548152351","-1534.80767719124","-7955.46653334752","-466.152462908967","-8058.43797168329","829.219897825537","9642.07252375883","520.602615858231","-8488.49449625194","1284.33777434065","6645.81241370279","-977.944611071095","6700.40680386898","1425.56561143189","-7309.16002605182","221.775658440422","-7852.02734776678","1248.37153853972","8192.65375902556","-1347.88825999309","7458.07384684858","407.120746915536","-9305.45074758018","-1258.92775924849","-8662.08003519201","-239.750231546383","9325.73301815556"
"3","556.338061321034","8567.66444043773","807.53459353325","-9046.31557084172","-789.091295159005","-9473.40403350915","1266.03180939575","-8428.66786949161","-663.441910368576","-7205.9518194029","36.4382534401695","6831.62686194951","-741.842652078293","7728.16425739973","750.123698867206","-7325.85844119783","1259.02825084803","-6586.78850302625","-488.501490322725","8289.47146082115","1546.4085345039","7438.48191692113","-1046.41664725701","9048.71207984811","-139.438615437211","-9490.22303596859","-646.674122897972","-8788.6071633455","1217.75635358379","8926.44152852304","199.215631443697","8986.52849536129","74.713716048497","9535.69685908215","588.193763049333","7749.72979751118","230.732660655741","-6879.28279950664","-25.5525269360347","7617.1711301631","1373.12826938303","9595.29614889084","-1339.85664262855","-9373.01645198016","-1194.65170740287","-7281.65956347984","-1534.6649944703","-7949.35385508159","-467.660874144863","-8053.76374659541","828.793591674084","9641.76223300308","519.658567008135","-8485.19886582894","1285.03572334916","6639.57129610265","-978.673386799125","6695.23712535575","1424.42982266581","-7303.8018258067","221.822622014715","-7846.19448251354","1248.17944667619","8189.08545920135","-1348.32036724661","7453.22003944835","406.850970019445","-9304.58900415838","-1260.01092090038","-8660.5086808168","-240.119574413088","9320.45624309727"
"4","555.753565130161","8565.44533576236","807.628602114492","-9043.88143436891","-788.843563281963","-9470.3935184177","1266.06078502307","-8425.28635949293","-662.965544142131","-7198.77979799051","36.2469382829272","6825.83530473249","-742.308297654746","7726.38532136463","750.811136669633","-7321.63820130894","1258.02098261244","-6579.06864918992","-488.588956808811","8288.94633464921","1546.80645586319","7433.61153367771","-1047.42697253674","9044.57186559994","-139.943356418684","-9486.53933231101","-646.662836916006","-8784.79263609293","1218.51411094579","8926.13377638885","199.292790868494","8985.04536609956","73.400393421879","9535.05841027524","588.390675353366","7745.25257049029","231.226239320173","-6871.91499315651","-25.8327913304137","7613.59944198476","1373.2465528449","9595.98480258282","-1340.37350552776","-9371.75500481521","-1195.42276703612","-7275.74004256084","-1534.52764597265","-7943.27851601198","-469.169830849291","-8049.12735042717","828.370504104231","9641.49090587865","518.716343182791","-8481.94120745422","1285.73632802232","6633.36562588738","-979.404057235591","6690.10179583823","1423.29893438969","-7298.48069752915","221.870168540041","-7840.40014061438","1247.99145254002","8185.55509052278","-1348.75494700463","7448.40301327017","406.582379880277","-9303.76435772694","-1261.09786983651","-8658.97375261493","-240.488202112592","9315.21898833534"
"5","555.171530748181","8563.2637739706","807.725199149666","-9041.48524143734","-788.598339079125","-9467.42011989666","1266.09370483207","-8421.94218909085","-662.490955185142","-7191.64417519223","36.0564710641906","6820.07886407004","-742.775797735701","7724.64023754565","751.500195318152","-7317.45251463382","1257.01849543047","-6571.38493691645","-488.677602295349","8288.45519865161","1547.20860091976","7428.77664250891","-1048.43980844165","9040.46974542062","-140.44761305596","-9482.89399930712","-646.653859611923","-8781.01627424795","1219.27565362775","8925.86279300836","199.370544954071","8983.59820413125","72.0879715461624","9534.4563251681","588.589515343481","7740.81292565155","231.720084955962","-6864.58475568897","-26.1130308309321","7610.06326759635","1373.36930522026","9596.71047582875","-1340.89360375911","-9370.52990113049","-1196.19699212361","-7269.85607777709","-1534.3955764357","-7937.2398490842","-470.679231947006","-8044.52794226746","827.950583925063","9641.25760458764","517.775972192219","-8478.72061545074","1286.43948797596","6627.19457288387","-980.136603216017","6684.99997963161","1422.17291924987","-7293.19573093411","221.918280594485","-7834.64347187552","1247.80751306122","8182.0617802384","-1349.19201997486","7443.62194113536","406.314970550681","-9302.97589105554","-1262.1884912661","-8657.47437779828","-240.856150474722","9310.02074259823"
"6","554.591944312354","8561.1187909789","807.824338402305","-9039.12606373997","-788.355621012968","-9464.4832118741","1266.13053394689","-8418.63446791304","-662.018151212748","-7184.54417845644","35.866825260666","6814.356648761","-743.245122442038","7722.92806116355","752.190754324385","-7313.30049369696","1256.02070429985","-6563.73652406096","-488.76744722752","8287.99714421986","1547.61488656422","7423.97645212129","-1049.45506900357","9036.40494530173","-140.951323343699","-9479.28634544485","-646.647143222296","-8777.27727395965","1220.04088736379","8925.6275826683","199.448856354353","8982.18618223188","70.7765048586971","9533.88984232241","588.790237158389","7736.4098993175","232.214165915661","-6857.29115559949","-26.393284397902","7606.56165870834","1373.49645543159","9597.47222383062","-1341.41688790191","-9369.34034390156","-1196.97430003979","-7264.00682708729","-1534.26873037988","-7931.23718607073","-472.188976352169","-8039.96468009497","827.533779885152","9641.06139009994","516.83748178685","-8475.53618306154","1287.14510262621","6621.05730596425","-980.871005355425","6679.9308401511","1421.05174971487","-7287.9460147325","221.966940737421","-7828.92362498281","1247.62758489605","8178.6046544854","-1349.63160668239","7438.8759948411","406.048735995087","-9302.22268581276","-1263.28267028588","-8656.00968252451","-241.223455350634","9304.86099325713"
"7","554.0147918318","8559.00942172592","807.925973510883","-9036.80297196169","-788.115407403245","-9461.58216713054","1266.17123730304","-8415.36230458322","-661.547139879648","-7177.47903431505","35.6779743176409","6808.66776680561","-743.71624169349","7721.24784666623","752.882693166253","-7309.18125016983","1255.02752405173","-6556.12256762652","-488.858511944979","8287.57126185968","1548.02522944112","7419.21017030953","-1050.47266815124","9032.37669014272","-141.454425445039","-9475.71567803571","-646.642639855479","-8773.57483031906","1220.80971770355","8925.42714872316","199.527687741718","8980.80847224206","69.4660477437457","9533.35819931361","588.992794836594","7732.04252685161","232.708450593179","-6850.03326032759","-26.6735909223614","7603.09366619434","1373.6279322144","9598.269100818","-1341.94330844488","-9368.18553511707","-1197.75460808765","-7258.19144754688","-1534.1470521177","-7925.26985768482","-473.6989629825","-8035.43672091732","827.120040687598","9640.9013222955","515.900899657588","-8472.38700259814","1287.85307120897","6614.95299318655","-981.607244050447","6674.89354005131","1419.93539808732","-7282.73063678439","222.016131512426","-7823.23974764557","1247.45162443269","8175.18283842995","-1350.07372747127","7434.16434529456","405.783670095733","-9301.50382271477","-1264.38029189785","-8654.57879203658","-241.590152609378","9299.73922640822"
"8","553.440059191673","8556.93470032412","808.030057998417","-9034.51503592852","-787.87769642638","-9458.71635740487","1266.21577965423","-8412.12480686525","-661.077928782982","-7170.44796852173","35.4898916516509","6803.01132555395","-744.189125214011","7719.5986478767","753.575891308536","-7305.09389501951","1254.03886937269","-6548.54222390471","-488.95081668018","8287.17664132964","1548.43954596164","7414.47700408157","-1051.49251972527","9028.38420388279","-141.956857704621","-9472.1813033304","-646.640301499195","-8769.90813748901","1221.58205002489","8925.26049374433","199.60700181317","8979.46424519904","68.1566545287818","9532.86063285079","589.197142324327","7727.70984281398","233.202907427401","-6842.81013641565","-26.9539892154537","7599.65834024418","1373.76366413233","9599.10016018594","-1342.47281579945","-9367.06467590557","-1198.53783351241","-7252.40909545582","-1534.03048576266","-7919.3371936933","-475.209090773403","-8030.9432209091","826.709315004959","9640.77646010569","514.966253435824","-8469.27216558812","1288.56329279926","6608.88080193439","-982.345299481454","6669.88724136487","1418.82383651586","-7277.5486842511","222.06583545019","-7817.59098673954","1247.27958779685","8171.79545640658","-1350.5184025062","7429.48616264598","405.519766658679","-9300.81838167321","-1265.48124102693","-8653.18083080147","-241.956278134492","9294.65492695394"
"9","552.867732157304","8554.89366021036","808.136545282022","-9032.2613247559","-787.642486114823","-9455.8851534993","1266.26412557919","-8408.92108180635","-660.610525465171","-7163.45020618921","35.3025506531301","6797.38643185366","-744.663742537129","7717.9795181402","754.270228223388","-7301.03753865644","1253.05465482668","-6540.99464861532","-489.044381556701","8286.81237177885","1548.85775231616","7409.77615978295","-1052.51453749293","9024.4267096318","-142.458558661586","-9468.68252663341","-646.640080028077","-8766.27638883303","1222.35778954635","8925.12661966831","199.686761296499","8978.15267146726","66.848379480769","9532.3963788958","589.40323348344","7723.41088111604","233.697504905791","-6835.62084966686","-27.2345179978337","7596.25473051602","1373.90357959218","9599.96445463195","-1343.0053603131","-9365.97696666144","-1199.323893515","-7246.65892650542","-1533.91897523808","-7913.43852302859","-476.719258692072","-8026.48333554906","826.301551494107","9640.68586165368","514.033570693412","-8466.19076292162","1289.27566633063","6602.83989905583","-983.085151614667","6664.91110564008","1417.71703700677","-7272.39924374645","222.116035071406","-7811.97648844884","1247.11143085737","8168.44163205669","-1350.96565177402","7424.84061642101","405.257019419801","-9300.16544194213","-1266.58540253853","-8651.81492264786","-242.32186782061","9289.60757868353"
"10","552.297796378289","8552.88533429561","808.245388682409","-9030.04090699599","-787.409774356379","-9453.08792538356","1266.31623948832","-8405.75023587928","-660.144937416718","-7156.48497192566","35.1159246890471","6791.79219219656","-745.140063011301","7716.38951047033","754.965583410793","-7297.01129108122","1252.07479487672","-6533.47899704503","-489.139226587544","8286.47754188385","1549.27976448679","7405.10684322016","-1053.53863516297","9020.50342980025","-142.959467062538","-9465.21865241684","-646.641927211182","-8762.67877704332","1223.13684133964","8925.02452794404","199.766928956405","8976.87292086807","65.5412768024225","9531.9646727814","589.611022099264","7719.14467517437","234.192211567979","-6828.46446530211","-27.5152158891022","7592.88188628754","1374.0476068588","9600.86103629206","-1343.54089228244","-9364.92160716981","-1200.11270526563","-7240.94009592423","-1533.81246428573","-7907.57317389981","-478.229365751575","-8022.05621975636","825.896698810973","9640.62858439395","513.102878942603","-8463.14188499697","1289.9900906144","6596.82945100123","-983.826780204291","6659.96429407765","1416.61497143562","-7267.28140148706","222.166712889647","-7806.39539840697","1246.94710923168","8165.12048846602","-1351.41549508535","7420.22687565195","404.995422050772","-9299.54408226396","-1267.69266125609","-8650.48019090299","-242.686957570104","9284.5966643526"
