"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","78.4010612416539","-7993.87101701106","-622.528004994201","-6093.5643029205","-1694.92248174601","5617.96808258037","1718.72941085129","6006.30810483157","-1070.06272682586","9067.44896773685","917.221052600796","-7973.34472984038","-1877.36247540205","-5501.07960370389","688.181389207583","9318.44132391895","125.133435098214","-7070.14127216271","1033.24636150214","-5269.51760772396","1937.71265021503","-7651.92873191178","-231.656351317323","-5629.33789521546","230.809677459705","8828.22143013697","-53.4544858115244","7421.22483945074","1597.72757141915","-6105.69521014964","-1450.84200199843","-8500.27548813274","347.041572342168","-6043.42378183379","-435.480791536749","-8703.35612016028","-406.340767285099","9120.08481207853","-25.3589906579119","-6416.5697988109","1933.51960874429","-5389.4280021938","-1700.40497197467","-6876.70982802538","1248.35726163711","8078.61691443059","-1941.3584422415","9219.97661599817","1237.70403000107","-6972.02161527476","-1033.71862203423","-7185.9771045252","-951.640805424198","6581.48116750382","-292.295930944767","6050.69837448366","-1189.48149313941","7774.72390703282","1959.58168946961","8761.89710572916","632.393247968936","5524.04327626328","1663.99115774846","-8497.15137535991","-780.572624214645","5512.09475292218","266.381871844577","5863.77539456952","1265.2824960681","6470.16478339319","-1770.72448402354","6516.42624132521"
"2","77.7735409499534","-7994.41094916623","-623.575222086059","-6093.27684792719","-1695.00954321208","5613.51862423843","1719.32144995687","6002.13734946003","-1069.67630842487","9064.93289167144","916.693911426119","-7973.45752094101","-1877.35060691491","-5498.5258164127","687.689965899877","9318.52508492635","124.523203770296","-7070.74377375021","1033.14970432419","-5262.39013407798","1937.59163381931","-7650.09169719908","-231.512723521772","-5627.45063167541","230.964855114479","8824.71957099879","-54.1513133336208","7417.18418173004","1597.45743030042","-6102.71393374092","-1450.88865196688","-8499.9099795838","347.573580027578","-6038.24804960572","-434.832139915995","-8703.5488836476","-405.440443488389","9120.10012103354","-25.4108494435393","-6417.52087671214","1933.7149414174","-5382.71690339428","-1701.18724963148","-6875.50249538736","1247.96560858634","8075.40301855225","-1940.74532558897","9217.48681614521","1236.93882941881","-6969.17539998121","-1031.9165804075","-7187.15089623997","-950.936361880035","6578.66188128739","-292.701825770544","6048.42255537785","-1188.69647253257","7773.33814907332","1959.81123205413","8757.83968409636","633.178098873349","5521.43896268555","1665.01242345564","-8496.72680524086","-780.166478522804","5507.78379837649","265.676921417335","5862.41055933376","1265.31402116383","6468.55150613681","-1770.4304054703","6516.49944465197"
"3","77.1463015179261","-7994.98328822381","-624.624149953867","-6093.02012281951","-1695.10292216022","5609.10105602294","1719.9187115188","5997.99807502631","-1069.29326199074","9062.45599947802","916.169658502594","-7973.6042094746","-1877.34408087539","-5496.00339229948","687.200811874623","9318.64764670729","123.914075425381","-7071.37787411225","1033.0564489531","-5255.29804945848","1937.47604896295","-7648.29046432088","-231.370428919938","-5625.5920036337","231.120859072391","8821.25734402065","-54.8479955364818","7413.17887741648","1597.1909689216","-6099.76605310925","-1450.93962345239","-8499.58088724806","348.104942694562","-6033.10407130861","-434.184517341824","-8703.77677732989","-404.541810334928","9120.15338973266","-25.4630885510268","-6418.50233805887","1933.91486396664","-5376.03993937415","-1701.9735806626","-6874.32966553693","1247.57771092013","8072.22616265482","-1940.13863142848","9215.03708785107","1236.1775781256","-6966.36477851094","-1030.11817990999","-7188.35789626707","-950.234769085487","6575.87475496755","-293.108127453958","6046.17718657447","-1187.91565264385","7771.98746529132","1960.04653332991","8753.82280433705","633.965122840482","5518.86478116461","1666.03829215842","-8496.33844400222","-779.76306943933","5503.50411707435","264.972938039557","5861.07541528479","1265.34969394379","6466.9693214172","-1770.14245261975","6516.60444168403"
"4","76.5193684007451","-7995.58732520831","-625.674759295624","-6092.79313501667","-1695.20249294037","5604.7145257835","1720.52110077703","5993.88951763732","-1068.91357591568","9060.01742782496","915.648319921139","-7973.78400634963","-1877.34283222527","-5493.51135129013","686.713959591874","9318.80806379824","123.306070606124","-7072.04274538912","1032.96662759253","-5248.24043225272","1937.36584946482","-7646.52413737053","-231.229429827646","-5623.76116982691","231.277674994837","8817.83383859325","-55.5444625216294","7409.20819354022","1596.92819253483","-6096.85058291047","-1450.99491795414","-8499.28731686528","348.635642266829","-6027.99118285604","-433.537995788211","-8704.03906508964","-403.644896924087","9120.24364812683","-25.5156662617673","-6419.51320936285","1934.11935192034","-5369.39618085654","-1702.76382433822","-6873.19034328522","1247.19359609884","8069.08554475925","-1939.53830892114","9212.62646664382","1235.4202378071","-6963.58877817987","-1028.32355562086","-7189.59714794305","-949.536087276232","6573.11900499479","-293.514832103265","6043.96146281919","-1187.13897374994","7770.67101258808","1960.28751377057","8749.84553249291","634.754259347808","5516.31985192234","1667.06869493252","-8495.98545077282","-779.362358706994","5499.2548459166","264.269978688086","5859.76909733851","1265.38949226976","6465.41740255005","-1769.86061556278","6516.74025339047"
"5","75.8927670368774","-7996.22235012254","-626.727020789291","-6092.59489099107","-1695.30812945712","5600.35818050549","1721.12852276024","5989.8109125034","-1068.53723839799","9057.61631212105","915.129921583954","-7973.99612143336","-1877.34679559196","-5491.04871250992","686.229441366976","9319.00538945874","122.69920982087","-7072.73755872764","1032.88027240457","-5241.21635995499","1937.260988821","-7644.79181938225","-231.089688512339","-5621.95728816563","231.435288490873","8814.44814285008","-56.2406442970417","7405.27139597135","1596.66910615484","-6093.96653687473","-1451.05453678778","-8499.02837301222","349.165660661587","-6022.90871915675","-432.892647167196","-8704.33500965831","-402.749732279322","9120.36992499527","-25.5685408230363","-6420.55251620353","1934.32838060489","-5362.78469769231","-1703.55783967673","-6872.08353249788","1246.81329139623","8065.98036166504","-1938.94430698824","9210.25398674334","1234.66677002732","-6960.84642513558","-1026.53284236386","-7190.86769361044","-948.840376495285","6570.39384683006","-293.921935694582","6041.77457792209","-1186.36637591951","7769.38794673335","1960.534093654","8745.90693329101","635.545447785888","5513.8032943326","1668.10356249958","-8495.66698356153","-778.964307935624","5495.03512081813","263.568100228376","5858.4907395487","1265.43339371016","6463.89492192697","-1769.58488410715","6516.90589972661"
"6","75.2665228467811","-7996.88765205007","-627.78090509145","-6092.42439641543","-1695.41970518536","5596.03116644787","1721.7408823049","5985.76149405768","-1068.16423744521","9055.25178665907","914.614489199993","-7974.23976366704","-1877.35590530336","-5488.61449443406","685.747289368578","9319.23867581332","122.093513542884","-7073.46148439481","1032.79741550408","-5234.22490931822","1937.16142021663","-7643.09261246867","-230.951167200406","-5620.17951586667","231.593685119601","8811.09934382215","-56.9364707872225","7401.36774954073","1596.41371456284","-6091.11292796152","-1451.11848108209","-8498.80315924025","349.694979793889","-6017.85601422807","-432.248543324106","-8704.66387272942","-401.856345347272","9120.53124809603","-25.6216704551924","-6421.6192833661","1934.54192515309","-5356.20455901789","-1704.35548547311","-6871.00823624314","1246.43682389609","8062.90980907988","-1938.3565743245","9207.91868122467","1233.91713624358","-6958.1367445119","-1024.74617468864","-7192.16857474942","-948.147696592772","6567.69849506903","-294.329434071391","6039.61572487939","-1185.59779902878","7768.13742249416","1960.78619307915","8742.00607030111","636.338627464342","5511.31422705855","1669.14282523621","-8495.38219938479","-778.568878608749","5490.844076846","262.867359405379","5857.23947523762","1265.48137553748","6462.40105114133","-1769.31524778272","6517.10039978333"
"7","74.6406612315951","-7997.58251925696","-628.836382835923","-6092.28065630926","-1695.53709318605","5591.73262928015","1722.35808407419","5981.74049607463","-1067.79456087716","9052.92298475848","914.102048280398","-7974.51414118043","-1877.37009540272","-5486.2077150375","685.267535616613","9319.50697399255","121.489002209555","-7074.21369189076","1032.71808895307","-5227.26515650455","1937.06709653761","-7641.42561795747","-230.813828084477","-5618.4270095847","231.752850392543","8807.78652759189","-57.6318718432993","7397.49651815994","1596.16202231041","-6088.28876851393","-1451.18675177556","-8498.61077821218","350.223581581011","-6012.83240130847","-431.605756032775","-8705.0249150707","-400.964764996828","9120.72664431577","-25.6750133588743","-6422.7125349788","1934.75996051253","-5349.65483341232","-1705.15662032717","-6869.96345693891","1246.06422048884","8059.87308174855","-1937.7750594113","9205.61958218031","1233.17129782134","-6955.45876058272","-1022.96368685217","-7193.49883210869","-947.458107225647","6565.03216356559","-294.737322944068","6037.48409599444","-1184.83318277716","7766.91859376272","1961.04373198263","8738.14200609193","637.133737617788","5508.85176818919","1670.18641318291","-8495.13025439323","-778.176032090199","5486.68084835683","262.167812834446","5856.01443712577","1265.53341472573","6460.93496111323","-1769.05169584651","6517.32277193563"
"8","74.0152075718245","-7998.30623929268","-629.893424632342","-6092.16267518447","-1695.66016612171","5587.46171421854","1722.98003257679","5977.7471517878","-1067.42819632904","9050.62903890715","913.592624133905","-7974.81846140544","-1877.38929966335","-5483.82739194387","684.790211980238","9319.80933427323","120.885696221573","-7074.99335006092","1032.64232475487","-5220.33617723506","1936.97797038227","-7639.78993652712","-230.677633330689","-5616.69892554317","231.912769776001","8804.50877944609","-58.3267772531501","7393.65696494049","1595.91403372323","-6085.49307041208","-1451.25934961294","-8498.45033183811","350.751447946854","-6007.83721296948","-430.964356990724","-8705.41739663557","-400.075020018166","9120.95513981844","-25.7285277221928","-6423.83129464956","1934.98246145375","-5343.13458905327","-1705.96110267178","-6868.94819649909","1245.69550786798","8056.86937358084","-1937.1997105297","9203.35572088162","1232.42921604901","-6952.81149691492","-1021.18551280002","-7194.85750583556","-946.771667857377","6562.39406555459","-295.145597889421","6035.37888299798","-1184.07246670274","7765.73061368364","1961.3066301552","8734.31380238644","637.930717411725","5506.41503537507","1671.234256053","-8494.91030399745","-777.78572963065","5482.54456913332","261.469516992219","5854.81475746104","1265.58948794787","6459.49582221376","-1768.79421728773","6517.57203399044"
"9","73.3901872260184","-7999.0580990903","-630.952001064687","-6092.06945719034","-1695.78879627201","5583.21756616134","1723.60663218554","5973.78069400686","-1067.06513125435","9048.36908090214","913.086241862213","-7975.15193118891","-1877.4134516033","-5481.4725425736","684.315350175748","9320.14480621754","120.283615942067","-7075.79962720748","1032.57015484833","-5213.43704693853","1936.89399407296","-7638.18466834177","-230.542545085911","-5614.99441966442","232.073428693408","8801.26518402786","-59.0211167515564","7389.84835231211","1595.66975290487","-6082.72484522562","-1451.3362751416","-8498.32092141048","351.278560826367","-6002.86978122671","-430.324417814326","-8705.84057667365","-399.187139121743","9121.2157601932","-25.7821717279147","-6424.97458560182","1935.20940257841","-5336.64289387232","-1706.76879080103","-6867.96145647901","1245.3307125266","8053.89787777864","-1936.63047577331","9201.12612793919","1231.6908521526","-6950.19397652049","-1019.41178614762","-7196.24363560521","-946.088437757572","6559.78341377376","-295.554254350248","6033.29927716766","-1183.31559019769","7764.57263478017","1961.57480725814","8730.52052021622","638.729505948375","5504.00314596338","1672.28628324144","-8494.72150299294","-777.397932374141","5478.43437252011","260.77252820754","5853.63956814705","1265.64957157308","6458.08280438851","-1768.54280083265","6517.84720333356"
"10","72.7656255294421","-7999.83738506592","-632.012082689781","-6092.00000625758","-1695.92285554915","5578.9993298234","1724.23778715602","5969.8403552338","-1066.70535292787","9046.14224198953","912.582926355339","-7975.51375690467","-1877.4424844999","-5479.14218429122","683.842981764448","9320.51243881141","119.682781695717","-7076.6316912","1032.50161110185","-5206.56684089929","1936.81511966748","-7636.60891318527","-230.408525484937","-5613.31264769914","232.234812527666","8798.05482548754","-59.7148200303841","7386.06994214022","1595.42918374045","-6079.98310436541","-1451.41752870792","-8498.22164773822","351.804902169995","-5997.92943765011","-429.686010033942","-8706.2937138405","-398.301150937258","9121.50753060129","-25.8359035606414","-6426.14143080967","1935.44075832732","-5330.17881570918","-1707.57954289822","-6867.00223821996","1244.96986075374","8050.95778696211","-1936.06730306106","9198.92983346229","1230.95616731025","-6947.60522200763","-1017.64264016156","-7197.65626074913","-945.408476001559","6557.19942058484","-295.96328763491","6031.24446944681","-1182.56249252361","7763.44380907964","1961.84818283941","8726.76122007474","639.53004227248","5501.61521713213","1673.34242383364","-8494.56300568402","-777.01260136453","5474.34939155879","260.076902652366","5852.48800087069","1265.71364166418","6456.69507728026","-1768.29743494928","6518.14729707585"
