"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36","x position of agent 37","y position of agent 37","x position of agent 38","y position of agent 38"
"1","1931.94161332858","-5476.61982523943","-379.551441831661","-6566.04532464167","-1716.38898702627","5756.71526979677","1444.12295700678","7427.6604629401","-471.716258575932","8753.17828493347","-489.454350466834","-8305.60818813006","1196.70663781384","-5874.61179599648","-1360.6246302129","7015.11939919227","132.48515985829","6803.69698379368","1888.5191687998","-6133.10513077746","-1185.15345199376","-7830.6605140469","425.474373216444","-6190.96857079177","612.294485649643","8741.56800747538","744.559587622492","7707.97070817467","1191.35702117625","7958.9439180537","769.87678681824","-7595.91719121718","-80.5140014415451","-7354.65307150974","-1261.63201633462","9092.30654793217","-1734.10938279772","8495.53277448893","-182.280468416345","5647.88337997793","2020.42432103913","-9462.11834060103","1172.41812402207","-6497.21725246889","1872.46257580117","5461.48531953502","-1475.23889731852","7868.70172315076","-309.604642575088","7647.30877663795","1273.74776876352","-9425.41014028435","-1792.68033302831","-6367.45102975137","58.6590244607745","-5614.3286754822","790.578961048583","6425.2606131436","-1771.20271353339","6586.73979889549","-1936.98750828715","-8837.47071844578","-365.980768507855","-5417.25222033158","2037.54739172301","6939.44155328455","1215.73692296869","5533.3719079909","577.398114974592","5541.58157031844","-803.005918399876","6560.20114547733","-1302.45605053244","-5497.83189555358","-1001.01062730763","-6898.81568467212"
"2","1932.70550232338","-5475.65891524812","-379.387095638889","-6567.16566892492","-1716.78304365458","5754.83567649775","1443.34857283323","7426.62959084052","-471.927549736285","8753.44541795057","-489.326891004908","-8306.5448953616","1196.66576024285","-5873.24521539012","-1360.24019840538","7015.0585407211","131.962979783345","6802.47054516956","1888.46696157427","-6133.73880424149","-1185.37914721532","-7831.80034119221","425.288440705329","-6191.7451259491","611.685171994356","8742.03541641323","742.839512641483","7707.43577732744","1191.27592697697","7959.12392409884","768.438570138937","-7593.33191498931","-80.244493393808","-7355.75150118985","-1262.64798206194","9092.38589177456","-1734.98278633766","8497.38773715157","-182.725822659967","5646.94059141022","2020.09689979951","-9462.65333504226","1172.0067217765","-6497.47205885971","1871.93674117264","5459.68738126533","-1475.24792704103","7870.20910472604","-309.75947864464","7646.99584644519","1273.58847826855","-9426.19276223536","-1791.96463353311","-6367.37264781363","59.5282755483792","-5613.6053225935","790.558146626016","6426.13283271139","-1772.74239085019","6586.51304773545","-1937.35584126585","-8836.11027542516","-366.090027333613","-5417.55376585031","2035.63018705093","6938.2866897737","1215.27576360356","5532.59450985684","576.911795002038","5539.57177989563","-803.513952414842","6558.13550978042","-1301.55465831095","-5497.26393618534","-1000.98460789885","-6899.2704198266"
"3","1933.47430031112","-5474.72623500814","-379.223466350768","-6568.31625857766","-1717.18218229376","5752.98649553896","1442.5804327617","7425.63260397925","-472.140671891766","8753.74917804776","-489.200918272084","-8307.51501672478","1196.62889057445","-5871.90759028","-1359.86073914521","7015.02989435933","131.441525592007","6801.27758472987","1888.42057684943","-6134.40104795611","-1185.60820529989","-7832.97233689719","425.104218591455","-6192.55109969309","611.078439257956","8742.54056259213","741.122608079495","7706.93587924466","1191.19845270735","7959.3372101194","767.002900669282","-7590.77888026288","-79.9756095602379","-7356.88079411047","-1263.6683091586","9092.50106757149","-1735.86196108133","8499.2741919462","-183.170764213148","5646.02793980515","2019.77612007991","-9463.229388664","1171.5993696763","-6497.75742075591","1871.41730868308","5457.91974720086","-1475.2608209977","7871.74755869727","-309.915244955396","7646.71695135171","1273.43259741044","-9427.01078803884","-1791.25493970796","-6367.32493620039","60.397292029833","-5612.91124310502","790.53960470525","6427.03578555932","-1774.28823516207","6586.31780824096","-1937.72792005734","-8834.79004567375","-366.201111344131","-5417.88363573948","2033.72049125774","6937.16427241843","1214.81847569155","5531.84539449597","576.42697574468","5537.59202802431","-804.024109606969","6556.10257987502","-1300.65780847128","-5496.72358396652","-1000.96122680158","-6899.75642131907"
"4","1934.24789633511","-5473.82090850322","-379.060586787797","-6569.49620398461","-1717.58631083907","5751.16686013877","1441.81851029703","7424.66864985932","-472.355574490047","8754.08861176362","-489.076423712742","-8308.51777336682","1196.59597367796","-5870.59819962374","-1359.48613704035","7015.03257524476","130.920835364102","6800.11715561644","1888.37994980074","-6135.09107402023","-1185.84056695195","-7834.17571528398","424.921683915396","-6193.38572092686","610.474254142232","8743.08245206683","739.408905982956","7706.47011841315","1191.12455210125","7959.58297842126","765.569988977055","-7588.25756271787","-79.7073281960891","-7358.0401474812","-1264.69282239389","9092.65139006903","-1736.74675352526","8501.19148990431","-183.615292369807","5645.14445519207","2019.46192129282","-9463.84539502755","1171.19606106946","-6498.07251867643","1870.90422873848","5456.18151996414","-1475.27754151063","7873.31641332934","-310.071909322902","7646.47121661839","1273.28011407688","-9427.86349372906","-1790.55124073293","-6367.30694590774","61.2660712054688","-5612.24557791087","790.523313881189","6427.9685107116","-1775.8400231224","6586.15319256043","-1938.10377048221","-8833.50898366222","-366.314009194249","-5418.24090325488","2031.81830544442","6936.07342041673","1214.3650041175","5531.12365943723","575.943681901954","5535.6414113491","-804.536351055707","6554.10141391771","-1299.76542826738","-5496.20998897786","-1000.94047273033","-6900.27283096632"
"5","1935.02617916535","-5472.9420589595","-378.898489812016","-6570.70461464739","-1717.99533688551","5749.37590269003","1441.06277859788","7423.73687491072","-472.572206911964","8754.46276448226","-488.953398716407","-8309.55238533378","1196.56695425617","-5869.31632135442","-1359.11627655181","7015.0656975461","130.400947246105","6798.98830997494","1888.34501524193","-6135.8080937197","-1186.07617271245","-7835.40968947006","424.740813669941","-6194.24821769999","609.8725831988","8743.66008964819","737.698438212002","7706.03759817797","1191.05417871011","7959.86043029315","764.140045394803","-7585.76743695915","-79.4396275262629","-7359.22875759798","-1265.7213463529","9092.8361728201","-1737.63700992865","8503.13898100312","-184.059406359729","5644.28916682057","2019.15424250872","-9464.50024641917","1170.79678907561","-6498.41653211035","1870.39745145939","5454.47180140894","-1475.29805072327","7874.91499590971","-310.22943952363","7646.2577664678","1273.13101593358","-9428.7501541181","-1789.85352555078","-6367.31772702091","62.1346103556309","-5611.60746704701","790.509252664782","6428.93004627877","-1777.39753106547","6586.01831186967","-1938.48341814329","-8832.26604266936","-366.428709533747","-5418.62464096067","2029.92363037852","6935.01325197933","1213.91529349018","5530.42840145215","575.461938084121","5533.71902573062","-805.050637770244","6552.13106912355","-1298.87744471323","-5495.72230053195","-1000.92233424756","-6900.81878958353"
"6","1935.80903731452","-5472.08880897309","-378.737208323471","-6571.94059930878","-1718.40916774301","5747.61275489087","1440.313210481","7422.83642461991","-472.790518479255","8754.87068057888","-488.831834618573","-8310.61807168303","1196.54177685872","-5868.06123248253","-1358.75104201679","7015.12837459195","129.881899445806","6797.89009909696","1888.31570763682","-6136.5513176311","-1186.31496297179","-7836.6734716788","424.561584804139","-6195.13781730768","609.273392837837","8744.27247904684","735.991236441394","7705.63742087231","1190.9872859141","7960.16876612587","762.713279985081","-7583.3079765977","-79.1724857507131","-7360.44581995681","-1266.75370545879","9093.05472828773","-1738.53257633889","8505.1160142588","-184.503105347836","5643.46110330184","2018.85302247098","-9465.19283401173","1170.40154658373","-6498.78863963384","1869.89692669088","5452.78969275412","-1475.32231061588","7876.54263283925","-310.387803302552","7646.07572421623","1272.98529043206","-9429.67004290632","-1789.16178287135","-6367.35632885799","63.0029067349275","-5610.99604981525","790.497399486795","6429.91942959091","-1778.96053503984","6585.91227649847","-1938.86688843266","-8831.06017494428","-366.545201005473","-5419.03392085733","2028.03646650335","6933.9828844651","1213.46928815436","5529.75871668997","574.981768807481","5531.82396638256","-805.566930694527","6550.190601915","-1297.99378460138","-5495.25966729844","-1000.90679976864","-6901.39343710584"
"7","1936.59635905403","-5471.26028063684","-378.57677525664","-6573.20326607631","-1718.82771045145","5745.87654787474","1439.56977842528","7421.96644365861","-473.010458462271","8755.31140356458","-488.711722701498","-8311.71405059509","1196.5203858954","-5866.83220919723","-1358.39031767161","7015.21971899909","129.363730226957","6796.82157356142","1888.29196111086","-6137.31995572475","-1186.55687798278","-7837.96627334929","424.383974227309","-6196.0537463893","608.676649336772","8744.91862301602","734.287332161373","7705.26868794669","1190.92382693308","7960.50718553081","761.289902505668","-7580.87865433102","-78.9058810498382","-7361.69052936657","-1267.78972399487","9093.30636794741","-1739.43329861696","8507.12193781913","-184.946388433481","5642.6592927492","2018.55819961062","-9465.92204802526","1170.01032624982","-6499.18801902644","1869.40260401243","5451.13429471664","-1475.35028302093","7878.19864972236","-310.54696838069","7645.92421240476","1272.84292481738","-9430.62243279216","-1788.47600117594","-6367.42180011288","63.8709575664982","-5610.4104649065","790.487732701518","6430.93569733013","-1780.52881084154","6585.83419605645","-1939.25420653851","-8829.8903318676","-366.663472243406","-5419.46781450888","2026.15681394706","6932.98143451566","1213.02693220283","5529.11370081208","574.503198489558","5529.95532800791","-806.085190712233","6548.27906807009","-1297.11437452142","-5494.82123742865","-1000.89385756693","-6901.99591270932"
"8","1937.38803242988","-5470.45559566654","-378.41722357683","-6574.49172254504","-1719.25087179564","5744.16641233965","1438.83245457586","7421.12607601178","-473.231976087636","8755.78397623022","-488.593054194963","-8312.83953948456","1196.50272564936","-5865.62852696703","-1358.03398767459","7015.33884280003","128.846477903857","6795.781783375","1888.27370946269","-6138.11321746708","-1186.80185787347","-7839.28730524542","424.207958813012","-6196.99523102607","608.08231884893","8745.59752349356","732.586756678471","7704.9305000972","1190.86375483767","7960.87488745764","759.870122374785","-7578.47894202279","-78.6397915898576","-7362.96208006117","-1268.82922612663","9093.59040238866","-1740.33902246275","8509.15609905532","-185.389254649778","5641.88276291803","2018.26971206099","-9466.68677788672","1169.62312049452","-6499.61384738659","1868.91443274766","5449.50470764392","-1475.38192963838","7879.88237145645","-310.706902462646","7645.80235292968","1272.70390613576","-9431.60659558105","-1787.79616872146","-6367.5131889975","64.7387600363008","-5609.84985052338","790.480230590445","6431.97788566225","-1782.1021340472","6585.78317955811","-1939.64539745209","-8828.75546411177","-366.783511870681","-5419.92539316942","2024.28467253153","6932.00801818931","1212.58816948833","5528.49244912576","574.026251444275","5528.11220493457","-806.605378651704","6546.3955228696","-1296.23914087838","-5494.40615867937","-1000.88349577865","-6902.62535493104"
"9","1938.18394527852","-5469.67387552624","-378.258586276543","-6575.80507591963","-1719.67855832022","5742.48147867669","1438.10121074796","7420.3144651047","-473.455020545875","8756.28744078939","-488.475820276992","-8313.99375511032","1196.48874029022","-5864.44946063974","-1357.68193612876","7015.48485756963","128.330180835923","6794.76977811186","1888.26088617564","-6138.93031192235","-1187.04984265995","-7840.63577756416","424.033515402978","-6197.9614968382","607.490367412132","8746.30818174287","730.889541116252","7704.62195739306","1190.80702256005","7961.27107031116","758.454148636301","-7576.10831078186","-78.374195528171","-7364.25966581096","-1269.87203592371","9093.90614141575","-1741.24959344019","8511.21784465317","-185.831702962964","5641.13054134475","2017.98749767224","-9467.4859123886","1169.23992150067","-6500.06530124643","1868.43236197391","5447.9000316453","-1475.41721205089","7881.59312232055","-310.8675732441","7645.70926717197","1272.56822124227","-9432.62180229352","-1787.12227354449","-6367.62954338325","65.6063112874178","-5609.31334450202","790.474871365889","6433.04503036777","-1783.68028004695","6585.75833554711","-1940.04048597441","-8827.65452180028","-366.905308497545","-5420.40572790888","2022.42004178115","6931.06175109401","1212.1529436355","5527.8940567172","573.550951877108","5526.29369125001","-807.127455290826","6544.53902124363","-1295.36800991102","-5494.0135785361","-1000.87570240782","-6903.28090178852"
"10","1938.98398524254","-5468.91424155298","-378.100896371807","-6577.14243313568","-1720.11067634448","5740.82087709771","1437.37601843073","7419.53075392936","-473.679540998991","8756.82083902056","-488.360012074547","-8315.17591368497","1196.47837388711","-5863.29428454176","-1357.33404710451","7015.65687455108","127.81487742221","6793.78460705246","1888.25342442904","-6139.77044785355","-1187.30077225909","-7842.0109000431","423.860620810996","-6198.95176908118","606.90076095724","8747.04959849318","729.195716416012","7704.34215940324","1190.75358290485","7961.69493206742","757.042189924963","-7573.76623104044","-78.1090710187","-7365.5824800333","-1270.91797738173","9094.25289414761","-1742.16485700227","8513.30652070347","-186.273732271785","5640.4016554851","2017.71149402574","-9468.31833984662","1168.86072121077","-6500.5415566859","1867.95634053177","5446.31936672275","-1475.45609173899","7883.33022606326","-311.028948419281","7645.64407612593","1272.43585680832","-9433.66732327247","-1786.45430346526","-6367.76991094157","66.4736084143866","-5608.80008443316","790.47163317456","6434.13616697205","-1785.26302407736","6585.75877221985","-1940.43949672304","-8826.58645466587","-367.028850719282","-5420.90788973805","2020.56292093141","6930.14174851965","1211.7211980527","5527.3176185837","573.077323880235","5524.49888093527","-807.65138136187","6542.70861791715","-1294.50090771002","-5493.64264433544","-1000.87046533109","-6903.96169089837"
