"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36","x position of agent 37","y position of agent 37","x position of agent 38","y position of agent 38"
"1","-7635.77914308813","-228.789025796114","-4102.27241353288","-5491.70513285252","-2986.0182473222","-5993.98385310959","-1533.64309472119","-6295.11613565036","-2229.38079606284","-5997.56857866365","-4141.34543788856","-4560.69135129227","-5570.77574637127","1328.54059325154","-3530.96236731925","-7360.73489674781","-2539.94911638023","-5008.2260733582","-3815.40372810348","-8249.68314013218","-2193.1992513119","-7523.00150465061","-3983.85376176739","-6861.96740872041","-1684.25861780228","-7574.72316416665","-4953.0152559183","-7491.85698940436","-2506.92639027617","-9347.51890159753","-2744.82778992116","-6752.3554093107","-3571.06228606457","-5772.00402697569","-5862.15420184549","-7091.6931059738","-3659.37553946611","-4069.74737881655","-985.233031407896","-5981.03598454709","-4335.51618883347","-7315.44618057921","-2943.70180843116","-7825.75027853524","-5585.01434997625","-442.349264084903","-5692.10124587571","557.705030072888","-5597.18357094087","1999.5352516764","-8003.0473714126","1894.53522976267","-6551.89912808358","-217.96816438147","-5998.50149173128","776.622501396644","-8571.00536797281","-1665.66002987722","-8868.12146187241","1583.83610590117","-6740.08895184784","-1587.08205450508","-8833.31408359977","-1228.35385446515","-6259.64544012049","-1350.58595499896","-6932.77418412372","868.940833478844","-9688.31033529588","-267.358787165039","-8511.04363235981","-601.747530303366","-9208.42656770766","-1998.72641844492","-9565.83757735152","1102.64030409527"
"2","-7635.81021785738","-228.158972317357","-4102.04771943202","-5491.06224316101","-2985.95971505001","-5993.96349331275","-1532.29220817069","-6288.29395110516","-2229.13391562643","-5996.66499090914","-4140.6463863583","-4560.57762492848","-5568.85822439666","1327.29352217497","-3530.70369496514","-7360.40140336442","-2539.43961866574","-5006.71274021142","-3815.66647077923","-8250.0381833879","-2191.93956059398","-7521.54249096173","-3984.34046531045","-6861.84111502406","-1682.02203573897","-7571.68640032481","-4954.5678740924","-7493.55283300243","-2506.34308020053","-9347.55507123451","-2743.36811754894","-6752.97455785816","-3570.16047544526","-5770.79777070592","-5862.62049315448","-7093.63389165911","-3658.13258530825","-4070.27473560346","-984.630383291218","-5979.35638595758","-4336.68028759046","-7317.41025093429","-2943.01983420448","-7826.07352100252","-5581.33696207528","-442.123244898528","-5688.88316748264","557.596607181979","-5595.23970002378","1999.97864206537","-7993.38731572485","1894.69669914457","-6551.5341770625","-218.523078901513","-5998.58379832365","776.53859420166","-8562.66072728913","-1666.54922346238","-8859.15893257329","1584.47172110222","-6732.82998283838","-1587.66907496751","-8826.81654099952","-1228.95231672419","-6258.48464094631","-1350.85612340338","-6933.40475685804","869.349674139697","-9680.41759675775","-267.744088626745","-8503.27813316899","-602.031965215461","-9198.25247906725","-1998.67364684091","-9559.14274225966","1102.60071231916"
"3","-7635.87356418003","-227.530047689689","-4101.84115329073","-5490.44521445095","-2985.9143489901","-5993.96984269544","-1530.95405158333","-6281.50764814591","-2228.89896751933","-5995.79087136568","-4139.96508595321","-4560.48748617861","-5566.97000491177","1326.05021000737","-3530.46067707073","-7360.09885625813","-2538.94369518195","-5005.22621166596","-3815.94567713801","-8250.42602908936","-2190.69234138642","-7520.11835474597","-3984.84374249489","-6861.74383500296","-1679.79723260483","-7568.68508354292","-4956.13877781817","-7495.27867881934","-2505.77221766138","-9347.62907428567","-2741.92242047151","-6753.62276344111","-3569.27573514958","-5769.62001038753","-5863.10838638522","-7095.60241380735","-3656.90705269101","-4070.82410790925","-984.037145071162","-5977.70717930664","-4337.86131829616","-7319.40393487693","-2942.35210571124","-7826.42974482452","-5577.69018954521","-441.900080140625","-5685.69453170934","557.490231444226","-5593.32674142709","2000.42777379775","-7983.76754578182","1894.86410219057","-6551.20055335295","-219.078883828778","-5998.69452678193","776.457136878886","-8554.3543344994","-1667.44298457484","-8850.23799357384","1585.11188529731","-6725.60228717092","-1588.261428399","-8820.35788489209","-1229.55428661788","-6257.35037473894","-1351.12966804147","-6934.06646078734","869.760533073973","-9672.56708095734","-268.129958974915","-8495.55252935486","-602.318019227478","-9188.11779710341","-1998.62723111136","-9552.48965434524","1102.56490412758"
"4","-7635.96834352384","-226.902216225442","-4101.65231690814","-5489.85340203363","-2985.88176898111","-5994.00217790659","-1529.62817444076","-6274.75640797919","-2228.67559610831","-5994.94531538977","-4139.30112855325","-4560.42017077698","-5565.11025872839","1324.81072652992","-3530.23294235677","-7359.82649199925","-2538.46091461313","-5003.76566491911","-3816.24086050494","-8250.84592460588","-2189.45715727374","-7518.72819493875","-3985.36310692427","-6861.67485243586","-1677.58388265525","-7565.7183668403","-4957.72746729425","-7497.03373703864","-2505.21344278414","-9347.73997226777","-2740.49035833613","-6754.29922763239","-3568.40762500747","-5768.46992090107","-5863.61744612489","-7097.59798862524","-3655.69857465238","-4071.39471221941","-983.452855292768","-5976.08751480104","-4339.05887043719","-7321.42648693069","-2941.69820178754","-7826.81813343692","-5574.07323634753","-441.679719631465","-5682.53459514867","557.385885073441","-5591.44373814105","2000.88255081792","-7974.18758941828","1895.03735602782","-6550.8973261999","-219.635579162011","-5998.83287653568","776.378067151127","-8546.08570863504","-1668.3412340723","-8841.35825416272","1585.75654763451","-6718.40550786575","-1588.85890143854","-8813.93750919106","-1230.15959722911","-6256.24208175366","-1351.40653694148","-6934.75843852609","870.173332575397","-9664.7582843449","-268.516307817688","-8487.86620172828","-602.605658887267","-9178.02221625535","-1998.58708528336","-9545.87765732859","1102.53282611237"
"5","-7636.09371638017","-226.275442201623","-4101.48081146316","-5489.28616052727","-2985.86159447456","-5994.0597747926","-1528.31412598173","-6268.03941074026","-2228.4634453612","-5994.12741750053","-4138.65410521587","-4560.37491392651","-5563.2781558458","1323.57514133902","-3530.0201190424","-7359.58354617039","-2537.99084521737","-5002.33027627565","-3816.55153370741","-8251.29711620635","-2188.23357159333","-7517.3711094167","-3985.89807171427","-6861.63345017173","-1675.38165985201","-7562.78540211452","-4959.33344215337","-7498.81721686585","-2504.6663953562","-9347.88682541921","-2739.07159037866","-6755.00315111772","-3567.55570428818","-5767.34667622469","-5864.14723615702","-7099.61993138345","-3654.50678377876","-4071.98576442161","-982.87705234753","-5974.4965418247","-4340.27253296003","-7323.47716066769","-2941.0577008741","-7827.23786918692","-5570.48530565037","-441.462113111875","-5679.40261356121","557.283550144429","-5589.58973227895","2001.34287684614","-7964.64697308731","1895.2163775012","-6550.62356390416","-220.193164902081","-5998.99804613096","776.301322629993","-8537.85436734874","-1669.24389258748","-8832.5193221283","1586.40565706087","-6711.23928682681","-1589.46128055613","-8807.55480642462","-1230.76808158014","-6255.15920138512","-1351.68667797769","-6935.47983175252","870.58799481348","-9656.99070182563","-268.903044743347","-8480.21852971688","-602.894850659353","-9167.96542949385","-1998.55312313763","-9539.30609344883","1102.50442470469"
"6","-7636.24884239207","-225.649689870591","-4101.32623757478","-5488.74284394811","-2985.85344459549","-5994.14190850547","-1527.01145526537","-6261.35583563236","-2228.26215889706","-5993.33627151884","-4138.02360624165","-4560.35095040363","-5561.47286557539","1322.34352383551","-3529.82183489907","-7359.36925348404","-2537.533054892","-5000.91922127243","-3816.87720914891","-8251.77884917451","-2187.02114750754","-7516.04619513564","-3986.44814956708","-6861.61891023806","-1673.19023791663","-7559.88534028092","-4960.95620154075","-7500.62832664655","-2504.13071488138","-9348.06869284743","-2737.6657754748","-6755.73373381094","-3566.71953176973","-5766.24944956386","-5864.69731953246","-7101.66755650747","-3653.33131225984","-4072.59647991836","-982.309274542519","-5972.93340906728","-4341.50189432801","-7325.5552088056","-2940.43018108192","-7827.68813345305","-5566.92559995612","-441.247210255069","-5676.29784199544","557.183208595724","-5587.76376522299","2001.80865539701","-7955.14522194794","1895.40108319135","-6550.37833396235","-220.751641047964","-5999.18923334592","776.226840827321","-8529.65982701546","-1670.15088054066","-8823.72080383112","1587.059162331","-6704.10326491693","-1590.06835208781","-8801.20916785132","-1231.37957266376","-6254.10117225737","-1351.97003888469","-6936.2297813316","871.004441847257","-9649.26382686013","-269.290079338026","-8472.60889148216","-603.185560931385","-9157.94712840785","-1998.52525822394","-9532.77430358554","1102.47964618093"
"7","-7636.43288048156","-225.024923470711","-4101.18819536209","-5488.22280580081","-2985.85693820277","-5994.24785361027","-1525.71971123414","-6254.70486106509","-2228.07138003617","-5992.5709707058","-4137.40922123956","-4560.34751466277","-5559.6935566647","1321.11594321388","-3529.63771730421","-7359.18284789948","-2537.0871112387","-4999.53167480231","-3817.21739888242","-8252.29036792352","-2185.81944807532","-7514.75254826777","-3987.01285284548","-6861.63051394851","-1671.00929038348","-7557.01733141135","-4962.59524419215","-7502.46627398372","-2503.60604063414","-9348.28463267549","-2736.27257219101","-6756.49017496865","-3565.8986658081","-5765.17741348046","-5865.26725863983","-7103.74017766779","-3652.171791943","-4073.22607373902","-981.749060169233","-5971.3972646521","-4342.74654257789","-7327.65988330398","-2939.81522025759","-7828.16810676421","-5563.39332122846","-441.034960678404","-5673.21953490717","557.084842232293","-5585.96487776948","2002.27978979793","-7945.68185995186","1895.59138943251","-6550.16070320612","-221.311007592694","-5999.40563530578","776.154559166544","-8521.5016028326","-1671.06211815213","-8814.96230427549","1587.71701201568","-6696.99708203238","-1590.67990227062","-8794.89998357503","-1231.99390347445","-6253.06743231334","-1352.25656727167","-6937.00742743716","871.422595638996","-9641.57715156392","-269.677321203391","-8465.03666403562","-603.477756020569","-9147.96700329028","-1998.50340387639","-9526.28162737937","1102.45843666844"
"8","-7636.64498897619","-224.40110723697","-4101.06628450374","-5487.72539916823","-2985.87169394907","-5994.37688419208","-1524.43844277643","-6248.08566479199","-2227.89075184955","-5991.83060790042","-4136.81053919186","-4560.3638409401","-5557.93939742061","1319.89246845135","-3529.46739329437","-7359.02356273892","-2536.65258162817","-4998.1668112375","-3817.57161468348","-8252.83091610973","-2184.62803632365","-7513.48926433803","-3987.59169364648","-6861.66754200988","-1668.83849065248","-7554.180524872","-4964.25006851142","-7504.33026585433","-2503.09201171336","-9348.53370218775","-2734.89163883514","-6757.27167330414","-3565.09266440592","-5764.12974002107","-5865.85661527546","-7105.83710786954","-3651.02785438736","-4073.87376065136","-981.195947572176","-5969.88725626325","-4344.00606537607","-7329.79043545997","-2939.21239604825","-7828.67696891791","-5559.88767101853","-440.825313955054","-5670.16694627831","556.988432728216","-5584.19211027313","2002.75618320731","-7936.25640992928","1895.78721233031","-6549.96973794056","-221.871264519297","-5999.64644859701","776.084414994001","-8513.37920891935","-1671.97752545455","-8806.24342718015","1588.37915451025","-6689.92037717667","-1591.2957172773","-8788.6266426589","-1232.61090703945","-6252.05741890356","-1352.54621063656","-6937.8119096734","871.842378067866","-9633.930166806","-270.064679974306","-8457.50122335401","-603.771402180057","-9138.0247432229","-1998.4874732286","-9519.82740335183","1102.44074215122"
"9","-7636.88432573475","-223.778205411564","-4100.9601042971","-5487.2499768005","-2985.89733034054","-5994.5282739621","-1523.16719878878","-6241.49742404714","-2227.71991720841","-5991.11427565655","-4136.22714851871","-4560.39916335667","-5556.20955583182","1318.67316829694","-3529.31048961814","-7358.8906308029","-2536.22903326464","-4996.82380455217","-3817.93936812278","-8253.39973674566","-2183.44647531845","-7512.25543835956","-3988.18418387453","-6861.72927462835","-1666.67751204159","-7551.37406946039","-4965.92017264765","-7506.21950872528","-2502.58826709591","-9348.81495797468","-2733.52263350667","-6758.0774271006","-3564.30108528077","-5763.10560084465","-5866.46495071288","-7107.95765954138","-3649.89913091725","-4074.53875527245","-980.649475217137","-5968.40253127189","-4345.28005007434","-7331.94611600323","-2938.62128596615","-7829.21389909782","-5556.40785059026","-440.618219625611","-5667.13932973478","556.893961629337","-5582.44450279066","2003.23773863273","-7926.86839367378","1895.98846777943","-6549.80450408192","-222.432411796689","-5999.91086938096","776.016345590213","-8505.29215841512","-1672.89702230522","-8797.56377504802","1589.04553804297","-6682.87278853375","-1591.915583251","-8782.38853323855","-1233.23041644959","-6251.07056887438","-1352.83891638016","-6938.64236719555","872.263710943582","-9626.32236230652","-270.452065336471","-8450.00194449368","-604.066465605306","-9128.12003616033","-1998.4773792287","-9513.41096902402","1102.42650847562"
"10","-7637.15004827223","-223.156182254442","-4100.86925371694","-5486.79589120357","-2985.93346579609","-5994.70129636324","-1521.90552823779","-6234.93931568088","-2227.55851883314","-5990.42106637909","-4135.65863714234","-4560.452716021","-5554.50319969066","1317.45811126051","-3529.1666327886","-7358.78328448498","-2535.81603324986","-4995.50182844448","-3818.32017063836","-8253.99607231226","-2182.27432823529","-7511.05016496831","-3988.78983531435","-6861.81499161507","-1664.5260278389","-7548.5971135415","-4967.60505457179","-7508.13320866858","-2502.09444568981","-9349.12745607672","-2732.16521414662","-6758.90663432361","-3563.52348593305","-5762.10416734946","-5867.09182577177","-7110.10114462385","-3648.78525267541","-4075.22027217905","-980.10918175919","-5966.94223686185","-4346.56808376527","-7334.1261751902","-2938.0414674529","-7829.7780759904","-5552.95306104494","-440.413627209591","-5664.13593866378","556.801410355889","-5580.72109522356","2003.72435894895","-7917.51733202636","1896.19507148114","-6549.66406729441","-222.994449375565","-6000.19809350666","775.950288181087","-8497.23996357711","-1673.82052839824","-8788.92294923507","1589.71611068332","-6675.85395354036","-1592.5392863398","-8776.18504263426","-1233.85226489019","-6250.10631865549","-1353.13463182018","-6939.49793882975","872.686516020008","-9618.75322673341","-270.839387044031","-8442.53820170396","-604.362912440404","-9118.25256901321","-1998.47303465424","-9507.03166103448","1102.41568135582"
