"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36","x position of agent 37","y position of agent 37","x position of agent 38","y position of agent 38"
"1","72.8737689927003","-6384.1311624981","-1729.8841076207","-9131.47249791525","-1988.27109607698","-8102.75980818115","1249.29331454584","6727.84584313657","15.0376655749505","-7055.80520943499","1996.12276739034","6558.17484751217","1878.24816135398","7541.68325569732","922.741121956742","7715.17767063427","620.819812928517","6116.44638340866","567.337938103436","8400.82841277995","-1461.35714412075","-8007.88842273192","-520.731350284543","-5879.0782543825","2079.16206882362","-6089.92037430138","-1619.18109984266","-5663.65968867725","-1131.72645650664","-5540.79019004119","-693.125688948114","5647.617680834","-725.068227811474","7426.02036496897","339.481631044738","6603.53634501945","-1546.92626409963","7717.98284436242","-407.134886767078","8194.74903677943","463.738378295366","-5452.49529963557","-757.457805998184","-7174.07099221665","-2142.69431215012","5898.02685064482","1813.88041917457","-5358.44024510977","2031.28384893951","-7551.48706938024","39.9034046433746","7765.64814883867","1533.60206286739","8203.39551425978","-57.5388620148628","9279.8191059858","2072.90576895311","5291.17951701034","1276.62525829008","5773.26948821624","1122.25179413412","-6914.86979973948","-439.07234967767","-8006.20913576552","-1014.88101372602","-7517.06502639969","695.192964155462","-6265.75287694586","-1211.72175023236","6642.67841412171","1185.50871208168","-7912.28602548104","-1298.82995215445","-7001.42520631818","-384.747988998159","6763.56570262477"
"2","73.1830045145755","-6380.66162242832","-1731.3781949157","-9128.84693989608","-1988.40756075442","-8102.24077035577","1247.78529690402","6721.91061813535","14.7293405258081","-7054.38033792791","1996.71043012353","6552.15175513374","1877.98483764372","7537.04105207035","922.177089915506","7709.42445565294","620.297449084598","6109.30152184128","567.310892463981","8398.4714126371","-1460.84419996984","-8005.751603747","-519.760722881375","-5873.76387582456","2078.37083392144","-6086.07920073598","-1620.44817670656","-5656.40682910173","-1132.15258571529","-5533.97925189477","-693.713977316976","5640.78808530851","-725.642529534963","7421.27529392484","338.656527737557","6598.50905842364","-1547.6259671299","7713.64449191546","-407.287308933432","8192.80385772508","463.086238245269","-5444.88921828859","-757.371235849754","-7168.25073948983","-2142.93546249938","5890.1753735389","1815.10267364396","-5351.88419989324","2030.77846259604","-7549.78691752164","39.7183846144275","7761.08383039148","1534.86871714186","8200.92538414212","-59.3632696624535","9279.39280120151","2072.63934563874","5282.37014557139","1277.22746569829","5766.59010440507","1122.97612404915","-6909.95264694047","-438.791617407591","-8006.36793466447","-1013.96274125983","-7515.388344902","695.529086785814","-6260.82608212348","-1211.19458461343","6636.33666156609","1186.46844390742","-7907.81478849495","-1299.22870314496","-6996.10060512753","-384.729003680968","6758.66384590624"
"3","73.4912615096986","-6377.22453577227","-1732.87913991845","-9126.25900856307","-1988.55043703044","-8101.75601286449","1246.28094608605","6716.01053428818","14.4198656148999","-7052.98886487416","1997.30468048743","6546.16367717426","1877.72796336923","7532.4362872984","921.615699404362","7703.70885103443","619.778655242295","6102.19378871899","567.286220224089","8396.15155889652","-1460.33673727656","-8003.65078829268","-518.792490705029","-5868.48474192718","2077.58507027243","-6082.27043927472","-1621.71899034901","-5649.18863452764","-1132.58087346302","-5527.20077973222","-694.303255561591","5633.99117851171","-726.218438858396","7416.56664208755","337.832827525909","6593.51710189229","-1548.32789975659","7709.34405942183","-407.440368494548","8190.89629003304","462.43499968962","-5437.31764730982","-757.28762059661","-7162.46806988348","-2143.18148574699","5882.35593168375","1816.32843643349","-5345.36046599297","2030.27934599219","-7548.12101735898","39.5332823045246","7756.55626229118","1536.1399610703","8198.49384335931","-61.1868881288612","9279.00717285217","2072.38032603274","5273.59461760682","1277.83250073109","5759.94411764631","1123.70402328877","-6905.07072272572","-438.512671834117","-8006.56207809147","-1013.04840853804","-7513.7468860078","695.867263327728","-6255.93370360416","-1210.67149892909","6630.030055913","1187.43191336793","-7903.38037272263","-1299.63081827396","-6990.81216605325","-384.710334899295","6753.79684850107"
"4","73.798540585559","-6373.8189908742","-1734.38670584326","-9123.70803443409","-1988.69956489511","-8101.3047603902","1244.78030294384","6710.1447969723","14.1092974839358","-7051.62984764113","1997.90539598327","6540.2098032815","1877.47745729941","7527.86809424861","921.056908093564","7698.0300878783","619.263319186454","6095.12222843956","567.263850282658","8393.86795542512","-1459.83475570388","-8001.58511449034","-517.826663930002","-5863.23987493998","2076.80474561205","-6078.49323557397","-1622.99352043451","-5642.00429014244","-1133.0112746017","-5520.45396775306","-694.893461048816","5627.22624228445","-726.795906598966","7411.89357535678","337.010560650792","6588.55961525721","-1549.03203378868","7705.08058983091","-407.59410770951","8189.02537670156","461.784709431587","-5429.77975797685","-757.206898496049","-7156.72215640009","-2143.43241278334","5874.56798925254","1817.55775327045","-5338.86830285969","2029.78648223067","-7546.48854647347","39.3480851533852","7752.06463498642","1537.41564304917","8196.09990922632","-63.0096411321847","9278.66121887724","2072.12862403875","5264.85223600634","1278.44029598385","5753.3307509937","1124.43546354662","-6900.22319212665","-438.235460101631","-8006.79060305306","-1012.13802377015","-7512.1396741213","696.207491216111","-6251.07492214307","-1210.15247565885","6623.75780946073","1188.39894045083","-7898.982028405","-1300.0362267595","-6985.55909386378","-384.691997932149","6748.9638485043"
"5","74.1048423367273","-6370.4440751665","-1735.90065566947","-9121.19334671174","-1988.85478409911","-8100.8862365428","1243.28340809381","6704.31261042219","13.7976927626639","-7050.30234256074","1998.5124538538","6534.28932203114","1877.2332379155","7523.33560458239","920.500673443838","7692.38739601193","618.751328571012","6088.08588437604","567.24371148522","8391.61970485702","-1459.33825457247","-7999.55371934751","-516.863252611018","-5858.02829612816","2076.02982741814","-6074.74673437407","-1624.27174639704","-5634.85298014683","-1133.44374388818","-5513.73800925707","-695.484531161545","5620.49255753244","-727.374883491032","7407.25525840198","336.189757303349","6583.63573734427","-1549.73834077372","7700.85312500523","-407.748568715801","8187.19015947774","461.135414205488","-5422.27472062432","-757.129007741075","-7151.01217094637","-2143.68827423058","5866.81100938814","1818.79066974019","-5332.4069690301","2029.29985406299","-7544.88868138782","39.1627806018937","7747.60813779006","1538.69561129447","8193.74259774309","-64.8314524970683","9278.35393584455","2071.8841532379","5256.14230268595","1279.0507839231","5746.74922653129","1125.17041639402","-6895.40921900702","-437.959929249905","-8007.05254546162","-1011.23159505151","-7510.5657326734","696.549767786727","-6246.24891757551","-1209.63749711233","6617.51913344353","1189.36934507327","-7894.61900452859","-1300.4448576048","-6980.34059221982","-384.674007983489","6744.16398287648"
"6","74.410167348288","-6367.09887532172","-1737.4207521751","-9118.71427339395","-1989.01593419307","-8100.4996639728","1241.79030191748","6698.51317786382","13.4851080591849","-7049.00540507493","1999.12573110274","6528.40142106729","1876.99522342737","7518.83794890101","919.946952720819","7686.78000412246","618.24257093874","6081.08379903816","567.225732638501","8389.40590874231","-1458.84723285807","-7997.55573889753","-515.902266683374","-5852.84902593102","2075.26028292557","-6071.03007963836","-1625.5536474414","-5627.73388789151","-1133.87823599763","-5507.05209678629","-696.076403314504","5613.78940435","-727.955320197917","7402.65085480546","335.370447623265","6578.74460611362","-1550.44679200488","7696.66070588118","-407.903793523034","8185.38967900897","460.4871606755","-5414.80170478473","-757.053886476074","-7145.33728446989","-2143.94910044356","5859.08445430292","1820.02723128045","-5325.97572225039","2028.81944389889","-7543.32059769444","38.977356097012","7743.18595901847","1539.97971386544","8191.42092374957","-66.6522461577271","9278.08431910026","2071.646826903","5247.46411870978","1279.66389689845","5740.19876550739","1125.90885328028","-6890.62796620089","-437.68602622486","-8007.34694027814","-1010.32913036235","-7509.02408427441","696.894090279093","-6241.45486895216","-1209.12654543402","6611.31323816876","1190.34294711588","-7890.29054895236","-1300.85663961418","-6975.15586380693","-384.65638018231","6739.39638758996"
"7","74.7145161993035","-6363.78247740379","-1738.94675797029","-9116.27014138363","-1989.18285456674","-8100.14426448402","1240.30102456185","6692.74570164794","13.1715999503123","-7047.73808988033","1999.7451045141","6522.54528724214","1876.76333178969","7514.37425689015","919.39570300945","7681.20713988779","617.736933740902","6074.11501423279","567.209842524907","8387.22566769504","-1458.36168918877","-7995.59030833826","-514.943715963239","-5847.70108411959","2074.49607914067","-6067.34241469131","-1626.83920254461","-5620.64619601308","-1134.3147055369","-5500.39542226633","-696.669014970005","5607.11606214293","-728.537167323681","7398.07952720459","334.552661697119","6573.88535879918","-1551.15735852802","7692.50237262879","-408.059824006691","8183.62297499352","459.839995434341","-5407.35987932843","-756.981472812395","-7139.69666709493","-2144.21492151048","5851.38778537791","1821.2674831756","-5319.57381959908","2028.34523381573","-7541.78347018293","38.7917990966904","7738.79728612996","1541.26779868813","8189.13390107981","-68.4719461609749","9277.85136291796","2071.41655801271","5238.81698441097","1280.27956715448","5733.67858846766","1126.65074553295","-6885.87859564975","-437.413697889296","-8007.67282165421","-1009.43063756666","-7507.51375086597","697.240455839331","-6236.69195467351","-1208.61960260794","6605.1393331533","1191.31956645666","-7885.99590853371","-1301.271501409","-6970.0041104672","-384.639129582739","6734.66019777424"
"8","75.0178894663078","-6360.49396701843","-1740.47843553059","-9113.86027659752","-1989.35538448797","-8099.81925914563","1238.81561593986","6687.00938338266","12.8572249719835","-7046.49945107212","2000.3704506713","6516.72010675481","1876.53748071806","7509.94365746364","918.846881228346","7675.6680301068","617.234304356835","6067.17857122344","567.195969916949","8385.07808154027","-1457.88162184228","-7993.65656216996","-513.987610147916","-5842.5834899534","2073.73718285566","-6063.68288235595","-1628.12839045719","-5613.58908656907","-1134.75310705775","-5493.76717714673","-697.262303653652","5600.4718097506","-729.120375424847","7393.54043743322","333.736429556728","6569.05713204718","-1551.87001114872","7688.37716481064","-408.216701901881","8181.88908633026","459.193965001965","-5399.94841260274","-756.911704843851","-7134.08948825734","-2144.48576725365","5843.72046326108","1822.51147055072","-5313.20051760902","2027.87720556767","-7540.2764729667","38.6060970747736","7734.44130586236","1542.55971357891","8186.88054271526","-70.2904766692534","9277.65406064682","2071.19325926546","5230.20019951182","1280.89772684265","5727.18791538746","1127.39606435808","-6881.16026853889","-437.14289103359","-8008.02922307324","-1008.53612441107","-7506.03375387198","697.588861522971","-6231.95935262341","-1208.11665046224","6598.99662725904","1192.2990230048","-7881.73432925357","-1301.68937144347","-6964.88453333014","-384.622271164134","6729.95454786057"
"9","75.3202877268289","-6357.23242946273","-1742.01554723013","-9111.48400407418","-1989.53336314157","-8099.5238684032","1237.33411573067","6681.30342406508","12.5420396097255","-7045.28854228711","2001.0016459762","6510.92506528926","1876.31758770487","7505.54527890631","918.300444144129","7670.16190082864","616.734570113432","6060.27351088886","567.184043591592","8382.9622494602","-1457.40702874309","-7991.75363433229","-513.03395881606","-5837.49526233625","2072.98356066286","-6060.05062509035","-1629.42118970442","-5606.5617411721","-1135.19339507016","-5487.16655254058","-697.856206969995","5593.85592556721","-729.704895022089","7389.03274666215","332.921781177439","6564.25906205377","-1552.58472043935","7684.2841215397","-408.374468797111","8180.18705126747","458.54911582423","-5392.56647257017","-756.844520662121","-7128.51491683855","-2144.76166723003","5836.08194796495","1823.75923836577","-5306.85507238855","2027.41534059484","-7538.79877960878","38.420237525902","7730.11720436963","1543.85530626784","8184.65986093701","-72.1077619636671","9277.49140485875","2070.97684309331","5221.61306324307","1281.51830803302","5720.72596580326","1128.14478084024","-6876.47214543287","-436.87355238635","-8008.41517749068","-1007.64559852354","-7504.58311434873","697.939304297705","-6227.25624030169","-1207.6176706737","6592.88432882749","1193.28113673434","-7877.50505634069","-1302.11017802041","-6959.79633294263","-384.605819831199","6725.27857172565"
"10","75.6217115629386","-6353.99694987379","-1743.55785537452","-9109.14064808106","-1989.71662966793","-8099.25731218906","1235.85656338001","6675.62702421212","12.2261002891777","-7044.10441684595","2001.63856666792","6505.15934815134","1876.10357003511","7501.1782490158","917.75634838571","7664.6879774811","616.237618304538","6053.39887388062","567.173992344534","8380.87727013948","-1456.93790745951","-7989.88065834034","-512.08277142787","-5832.4354199712","2072.23517896893","-6056.44478512333","-1630.71757858754","-5599.56334112319","-1135.63552405542","-5480.59273936324","-698.450662618135","5587.26768766222","-730.290676611879","7384.55561553878","332.108746476416","6559.49028470187","-1553.30145674615","7680.22228163624","-408.533166128074","8178.51590755068","457.905494271575","-5385.21322694571","-756.779858372062","-7122.97212129853","-2145.04265073174","5828.47169896341","1825.01083140955","-5300.53673974189","2026.95962003232","-7537.34956324669","38.2342079704039","7725.82416735761","1545.15442442199","8182.47086747725","-73.9237264470237","9277.36238749461","2070.76722167557","5213.0548744623","1282.14124272601","5714.29195894327","1128.89686594266","-6871.81338641012","-436.605628625047","-8008.82971747342","-1006.75906741208","-7503.16085313403","698.291781046097","-6222.58179495593","-1207.12264477221","6586.80164581359","1194.26572771768","-7873.30733439504","-1302.533849307","-6954.73870939794","-384.589790414099","6720.63140283448"
