"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","1143.19706763185","-9068.18689646285","776.272516225976","-7598.79048761433","-785.19345517829","-9214.91085116435","65.9225731794139","-9207.66563622642","-1298.58398749886","-6823.52611332636","704.374506142487","-9487.72007722063","-1270.58772160619","-8247.54835104727","-6897.18762769289","1220.14091399299","-333.640506809546","-9527.22628895903","-392.145195514676","-6743.95413172092","1338.84797935607","-8090.95701770574","538.912244006118","-6991.22700767359","-703.910063899853","-7887.65234946161","-8046.85111608435","-201.252632674651","703.873599591995","-8545.03464904968","-1321.58088784559","-9035.75428142565","-468.025026113632","-8759.97090262285","-6698.1738299805","-1355.11729942915","-7012.80154393657","879.900675762558","-7210.26153582335","-835.02923714879","1312.71558132662","-6755.93023538848","-11324.1563853056","443.318805481838","-6698.29103843402","139.875656373596","-7794.33537269552","1253.33805164724","-11255.3860275375","1547.11762204809","-7810.43707842008","-1433.55832247536","81.6932409524898","-8430.4912739106","-9454.46250950683","-1482.33257191044","-10032.889126724","-495.588030343489","-8222.41397028774","-945.336004270425","1402.36367738281","-10330.9803970559","-8683.90250571618","164.079119585675","-10172.1344532866","808.767030156561","-8910.70577413568","816.548339228455","-8331.40221584893","1312.04307450047","-8591.75990176889","-119.762784932559"
"2","1142.94392395071","-9067.93566935422","776.410675059091","-7596.11210212683","-785.69525853003","-9215.2654155656","65.835487372737","-9207.60056525242","-1298.76298869554","-6819.21365529539","704.91866379195","-9487.92477185087","-1270.64330122623","-8246.49108536743","-6893.83949711409","1221.16763759387","-334.449072866547","-9528.76690857402","-392.081904228581","-6737.06086939272","1339.75409245854","-8088.52463416766","539.552181656673","-6988.378153571","-703.178902717071","-7885.95273512009","-8047.50961189687","-200.91497665106","703.200538318588","-8543.64567479891","-1321.70428889329","-9036.43226540922","-467.398002670844","-8758.30049578866","-6695.72531458566","-1355.10456693135","-7010.14314743917","879.48608315338","-7208.24473695694","-834.763202913482","1313.11173939044","-6751.19896503421","-11313.6560303047","444.685209609969","-6696.60093088522","139.415352274948","-7793.57256561226","1253.02271952817","-11245.6591402129","1547.11398896791","-7809.85995610681","-1433.23745812686","81.3323406249442","-8427.65913655846","-9447.57436375495","-1482.22024217546","-10025.1015226132","-494.665443255102","-8224.47342952959","-943.873330748774","1402.15771275792","-10326.5362269769","-8684.03952639984","164.508244071502","-10163.1022793772","809.101527133694","-8904.16848287025","815.753739865598","-8332.50661174754","1312.4100178615","-8581.52066434106","-119.218958599258"
"3","1142.69407466131","-9067.72379965588","776.550380345117","-7593.46945982796","-786.199800859879","-9215.6584909202","65.74848518358","-9207.57323443259","-1298.94610944531","-6814.93853918261","705.464560610728","-9488.16734526194","-1270.70327337989","-8245.47181965051","-6890.52603942558","1222.19654764591","-335.258600296606","-9530.34426351389","-392.020812751015","-6730.20980381701","1340.66250740623","-8086.13063406983","540.191367657778","-6985.56501770478","-702.451590830415","-7884.29142467707","-8048.20254188909","-200.578223232326","702.529701577534","-8542.29489427115","-1321.83199093371","-9037.14733121044","-466.773651081362","-8756.66837159798","-6693.31027398511","-1355.09543473843","-7007.51961353305","879.073904155758","-7206.2624982717","-834.5002847687","1313.51092399927","-6746.50545413669","-11303.2040141863","446.052727746972","-6694.94495734367","138.955348478749","-7792.84617556079","1252.71143306671","-11235.9803548153","1547.11608425082","-7809.3184758789","-1432.92075697362","80.9709108767507","-8424.86608812803","-9440.72785001967","-1482.11262877711","-10017.3567382542","-493.745437347583","-8226.56535889827","-942.414022989304","1401.95569201027","-10322.1351797717","-8684.21294963179","164.937046635541","-10154.1147677843","809.438410596681","-8897.67352471648","814.962088287043","-8333.64697079893","1312.77982084389","-8571.32338153445","-118.675575029829"
"4","1142.4474672229","-9067.55025897819","776.691624492021","-7590.86170739179","-786.70701301316","-9216.08915609206","65.661592534753","-9207.58273998418","-1299.13327264024","-6810.69972086794","706.012132097261","-9488.44689893892","-1270.76757088134","-8244.48954969809","-6887.24631815585","1223.22765174373","-336.069009533852","-9531.95753690019","-391.96181474802","-6723.39981022842","1341.57320772472","-8083.77409278857","540.82984802452","-6982.78661881974","-701.72812420787","-7882.66743347178","-8048.92904348916","-200.242332074106","701.861048171391","-8540.98134338448","-1321.96396062333","-9037.89856834367","-466.151931553247","-8755.07368703938","-6690.92776695152","-1355.08989052134","-7004.92996041176","878.664152931751","-7204.31388883958","-834.240450642969","1313.91313901498","-6741.84868563692","-11292.799834532","447.421209505877","-6693.32207715017","138.495676667132","-7792.15514542587","1252.40414015692","-11226.3491067057","1547.12377016141","-7808.81168161809","-1432.60818724023","80.609006839499","-8422.11113261737","-9433.92241260523","-1482.00966307162","-10009.6543017544","-492.827958783258","-8228.68893774526","-940.958123325497","1401.75757031825","-10317.776590073","-8684.42186040177","165.365574876466","-10145.1715135922","809.777595564161","-8891.22021094076","814.17336137336","-8334.82240187424","1313.15246881988","-8561.16754062746","-118.132666100574"
"5","1142.2040488937","-9067.41401771249","776.834399817084","-7588.2879904208","-787.21682570191","-9216.55648872214","65.5748353375926","-9207.62817689628","-1299.32440093785","-6806.49615509533","706.561313650583","-9488.76253314335","-1270.83612634447","-8243.54327016011","-6883.99939579029","1224.26095736383","-336.88022098441","-9533.60591062812","-391.904803770892","-6716.62976266679","1342.48617681061","-8081.45408448307","541.467668644715","-6980.04197469967","-701.008498648705","-7881.07977570163","-8049.68825305128","-199.907262821079","701.194536793664","-8539.70405680126","-1322.10016442364","-9038.68506510261","-465.532804142478","-8753.51559786477","-6688.57685124764","-1355.08792179631","-7002.37320522416","878.25684351921","-7202.39797666973","-833.983668338979","1314.31838814698","-6737.22764142527","-11282.442987154","448.79050447492","-6691.73124881509","138.036368507653","-7791.49841699359","1252.10078848024","-11216.7648294674","1547.13690873037","-7808.33861611065","-1432.29971699577","80.2466836887359","-8419.39327273719","-9427.15749433283","-1481.91127619899","-10001.9937396766","-491.912953621174","-8230.8433444141","-939.505673956151","1401.56330266792","-10313.4597909841","-8684.66534259428","165.793876371508","-10136.2721102483","810.118996951069","-8884.80785128636","813.387535935394","-8336.03201269082","1313.52794704534","-8551.05262737831","-117.590263646452"
"6","1141.96376674397","-9067.31404518899","776.978698549009","-7585.74745358309","-787.729169515284","-9217.05956536305","65.4882394877368","-9207.70863906956","-1299.51941677513","-6802.3267956398","707.112040581142","-9489.11334705425","-1270.90887219242","-8242.63197469192","-6880.78433392405","1225.29647186251","-337.692155033489","-9535.28856548142","-391.84967327526","-6709.89853415891","1343.40139793588","-8079.16968223669","542.104875276107","-6977.33010232251","-700.292709780686","-7879.52746456999","-8050.4793059801","-199.572975118134","700.530126040664","-8538.46206808028","-1322.24056860968","-9039.50590869769","-464.916228757366","-8751.99325871793","-6686.25658377302","-1355.08951592973","-6999.84836423411","877.851989833685","-7200.51382885283","-833.729905540721","1314.72667495183","-6732.64130250517","-11272.1329662135","450.160462238439","-6690.17143018122","137.577455652174","-7790.87493111085","1251.8013255197","-11207.2269550299","1547.15536177889","-7807.89832119672","-1431.99531416692","79.8839966371739","-8416.71151007641","-9420.43253663743","-1481.81739909852","-9994.37457713367","-491.00036782923","-8233.02775635484","-938.056716946003","1401.37284386832","-10309.1841141856","-8684.94247912757","166.221998667251","-10127.4161496422","810.462529586953","-8878.43575408235","812.604588723951","-8337.27490993584","1313.90624066414","-8540.97812612594","-117.04839945575"
"7","1141.72656766903","-9067.24930983369","777.124512829995","-7583.23924074864","-788.243974929903","-9217.59746161263","65.4018308609001","-9207.82321945509","-1299.71824238262","-6798.19059547348","707.664248121598","-9489.4984389083","-1270.98574066709","-8241.75465611057","-6877.60019341399","1226.33420247353","-338.50473205245","-9537.00468124644","-391.796316640111","-6703.20499689942","1344.31885425225","-8076.91995819733","542.741513543627","-6974.65001801455","-699.580753057201","-7878.00951243293","-8051.30133685437","-199.239428621518","699.867774423324","-8537.25440982789","-1322.38513927834","-9040.36018539276","-464.302165162915","-8750.50582326226","-6683.96602071","-1355.09466014286","-6997.35445297934","877.44960567029","-7198.66051170459","-833.479129820563","1315.13800283287","-6728.08864915588","-11261.8692643385","451.530932397728","-6688.6415785857","137.118969735734","-7790.28362784406","1251.50569857404","-11197.7349137918","1547.17899094298","-7807.48983791872","-1431.69494655113","79.5210009279062","-8414.06484526684","-9413.74697966362","-1481.72796252425","-9986.79633788098","-490.090147296258","-8235.24135023771","-936.611294226282","1401.18614856669","-10304.948890041","-8685.25235209185","166.649989270441","-10118.6032221842","810.808108234223","-8872.10322635149","811.824496439404","-8338.550199389","1314.2873347124","-8530.94351988987","-116.50710526473"
"8","1141.49239840221","-9067.21877932438","777.271834717788","-7580.76249512481","-788.761172320164","-9218.16925224661","65.3156353086518","-9207.97101019237","-1299.92079979825","-6794.08650693079","708.217871437584","-9489.91690613912","-1271.06666383845","-8240.9103065501","-6874.44603452983","1227.37415630594","-339.317872405847","-9538.75343682533","-391.744627186773","-6696.54802243052","1345.23852879549","-8074.70398371687","543.377628936706","-6972.00073760378","-698.872623754329","-7876.52493094517","-8052.15347954969","-198.906583009961","699.207440378975","-8536.08011384833","-1322.53384235678","-9041.24698064076","-463.690572985146","-8749.05244430749","-6681.70421766875","-1355.1033415166","-6994.89048642939","877.04970470553","-7196.83709090848","-833.231308646248","1315.55237503978","-6723.56866109431","-11251.6513727402","452.901764591865","-6687.14065102104","136.660942375423","-7789.72344663686","1251.2138547717","-11188.288134743","1547.20765769769","-7807.11220666898","-1431.39858182958","79.1577518276296","-8411.45227814697","-9407.10026236062","-1481.64289706035","-9979.25854440909","-489.182237844036","-8237.48330206599","-935.169447595181","1401.00317126364","-10300.7534477011","-8685.59404288654","167.077895638825","-10109.8329168825","811.155647606362","-8865.80957391729","811.047235741219","-8339.8569860444","1314.67121412278","-8520.94829046913","-115.966412752307"
"9","1141.26120552779","-9067.22142074569","777.420656187717","-7578.31635939087","-789.280691968478","-9218.77401135048","65.2296786541959","-9208.15110274631","-1300.12701088122","-6790.01348187272","708.772845638439","-9490.36784551566","-1271.15157361391","-8240.09791761585","-6871.32091710443","1228.41634034173","-340.131496458461","-9540.53401034838","-391.694498197832","-6689.92648182064","1346.1604044897","-8072.52082948976","544.013266806641","-6969.38127657233","-698.168316967822","-7875.07273120495","-8053.03486736052","-198.574397995757","698.549082283069","-8534.93821129307","-1322.68664361053","-9042.16537921863","-463.081411715382","-8747.63227393557","-6679.47022983167","-1355.11554699606","-6992.45547914272","876.652300499072","-7195.04263165754","-832.986409387833","1315.96979466803","-6719.08031763584","-11241.4787813284","454.272808518489","-6685.6676042953","136.203405169236","-7789.19332646701","1250.92574108482","-11178.886045585","1547.24122338118","-7806.76446733641","-1431.10618758008","78.7943046198758","-8408.87280792467","-9400.49182257634","-1481.56213313632","-9971.76071803473","-488.276585239248","-8239.75278728812","-933.731218718273","1400.82386632813","-10296.5971152079","-8685.96663235668","167.505765172001","-10101.1048214198","811.50506238606","-8859.55410151008","810.272783257402","-8341.1943742316","1315.05786372862","-8510.99191854034","-115.426353534707"
"10","1141.03293549381","-9067.2562007431","777.57096913469","-7575.89997583165","-789.802464075471","-9219.41081245027","65.1439866881554","-9208.36258804346","-1300.33679732576","-6785.97047185003","709.329105787901","-9490.8503532796","-1271.24040174745","-8239.31648053792","-6868.22390068316","1229.46076143354","-340.945524582295","-9542.34557928559","-391.645822936011","-6683.33924584197","1347.08446415153","-8070.36956569058","544.648472364031","-6966.79065020785","-697.467827610029","-7873.65192389806","-8053.94463312126","-198.242833335813","697.892658460854","-8533.82773280927","-1322.84350865171","-9043.11446536121","-462.474640714486","-8746.24446362563","-6677.26311209672","-1355.13126339511","-6990.0484454229","876.257406495482","-7193.27619879532","-832.744399324552","1316.39026465842","-6714.6225978542","-11231.3509788258","455.643913954551","-6684.22139519126","135.746389694929","-7788.69220600232","1250.64130434308","-11169.528072851","1547.27954921861","-7806.44565945226","-1430.81773128991","78.4307145982528","-8406.32543333905","-9393.92109715054","-1481.48560104213","-9964.30237899109","-487.37313520538","-8242.04898090901","-932.296649128837","1400.64818801246","-10292.479219597","-8686.36920092842","167.933645202296","-10092.4185222285","811.856267243287","-8853.33611287215","809.501115593861","-8342.56146773576","1315.44726826806","-8501.07388375474","-114.886959160148"
