"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36","x position of agent 37","y position of agent 37","x position of agent 38","y position of agent 38"
"1","-2653.8112887871","-6941.91298815257","-3886.79684814279","-6740.79977468052","-3996.06263540631","-5527.48008247361","-3583.01053583024","-7955.63501566499","-2943.94178272077","-8123.03986183923","-3986.37531899366","-9772.93624162381","-4850.11070072367","-9131.76862159279","-4829.73857800469","-7106.34920385854","-3378.91381615149","-7021.97847775234","-3508.69640545877","-6155.43979006123","-4798.35615616433","-7935.69297661811","-3036.16444329363","-9253.15444535787","-12634.3929856519","-1308.43233078582","-2755.33426513589","-6237.74903299543","-2050.31031147153","-7292.9894321968","-5333.30392144222","-7770.8561991132","-4011.96585779202","-7519.48597708759","-2512.31366117823","-7701.44504037672","-4360.703688347","-8509.03684266524","-4764.20497888917","-8320.14848179408","-12557.2034443325","884.670115593397","-14056.4157054613","509.501975479106","-12592.7214273669","1394.3948549451","-7923.53644489318","-231.593857039292","-13995.7269769407","-1689.60868995701","-11878.4984941381","-638.04032734629","-12208.5925446906","409.450245188097","-13884.8439677511","-229.013575003004","-12708.062444103","1096.07136316425","-16206.4533021876","-1217.72309827691","-12860.1824809754","-1306.78690428542","-15392.0682374117","594.324202067884","-14661.798781055","-18.3039013851043","-13781.7566067323","-1012.15634265528","-13342.2656222302","-890.227991331339","-12508.621359824","172.678229516468","-13864.1448418814","-109.573063309376","-15229.5244766491","234.680141016081"
"2","-2654.17242016977","-6942.5135954049","-3886.86998782909","-6740.9196646005","-3996.23265919818","-5527.4416100697","-3582.26096478206","-7954.54373083055","-2944.04359348294","-8123.23911000703","-3985.32576506562","-9768.63037114254","-4846.15173969886","-9129.77447903209","-4828.16802099048","-7105.600678328","-3377.92033508329","-7021.21859272623","-3509.01003854552","-6155.16073387531","-4798.73550865608","-7935.74916928786","-3036.47468168997","-9253.17551212018","-12622.4593298594","-1307.30512064995","-2756.17757684121","-6238.11631649267","-2050.39875486738","-7293.15294402272","-5333.26801896827","-7769.88964909798","-4012.27416929717","-7518.94177151313","-2510.76818840886","-7700.5782358807","-4359.65756494375","-8507.12869795677","-4764.37795858232","-8320.75848082889","-12545.5723831515","885.514920168956","-14043.4142350904","512.311870542641","-12583.929323546","1394.72549199328","-7915.14487927569","-231.113925397382","-13984.6761046092","-1689.06447865086","-11871.5990992984","-637.199032593021","-12199.6198077162","409.914822554443","-13877.0458891113","-229.851172242688","-12697.3504120968","1096.26292057419","-16197.9629994445","-1217.16941554652","-12847.317880335","-1307.31654958439","-15382.2908265202","594.64116582933","-14652.6852457129","-16.9583218637486","-13775.2349752914","-1011.19969025512","-13330.797753517","-888.435573793047","-12503.2642738675","172.634800873136","-13856.0045230398","-110.000308379423","-15223.4453629421","233.724125253382"
"3","-2654.54068006121","-6943.13361176972","-3886.95441452556","-6741.05866428078","-3996.41434884556","-5527.41934347337","-3581.52276973162","-7953.47709052908","-2944.15396149058","-8123.46207487642","-3984.28918611836","-9764.35652317363","-4842.20891019793","-9127.80868428845","-4826.61270253775","-7104.87309838997","-3376.93698041598","-7020.47935599588","-3509.3341209422","-6154.89925673321","-4799.12906791889","-7935.82967068512","-3036.79333098775","-9253.2238622011","-12610.5800834663","-1306.18294933447","-2757.02863411713","-6238.50119953082","-2050.49267169835","-7293.33784211736","-5333.24832780953","-7768.94587439655","-4012.59471058908","-7518.41986748361","-2509.23171657889","-7699.7341040481","-4358.62441108922","-8505.24637596428","-4764.5654520994","-8321.39365301706","-12533.9962324082","886.361930949325","-14030.472527618","515.120867443924","-12575.1899934351","1395.06038955985","-7906.78085688729","-230.635165696261","-13973.6856544492","-1688.52553844652","-11864.7482981714","-636.359734237353","-12190.6986119033","410.38089495449","-13869.3027896499","-230.688162188163","-12686.6918930272","1096.45857976673","-16189.5360281844","-1216.6194714393","-12834.5087601461","-1307.85087047792","-15372.5751729903","594.958655327488","-14643.6322894094","-15.6139642289186","-13768.7670638162","-1010.24541684116","-13319.3851811675","-886.646929900445","-12497.9555932792","172.592153445394","-13847.922179313","-110.428478540896","-15217.4248896886","232.768349407632"
"4","-2654.91595886068","-6943.77275166752","-3887.05000633748","-6741.21655027027","-3996.60755418911","-5527.41311775479","-3580.79580782221","-7952.43479289475","-2944.2727747143","-8123.70849115636","-3983.26534346529","-9760.11434966184","-4838.28216299517","-9125.87091677046","-4825.07250111732","-7104.16609372916","-3375.96365252469","-7019.76055014149","-3509.66849881286","-6154.6551820339","-4799.53652918145","-7935.93405492335","-3037.12026987761","-9253.29917611214","-12598.7546859753","-1305.06579745056","-2757.88730254175","-6238.90345175099","-2050.59197605522","-7293.5438682779","-5333.24462423724","-7768.02465223763","-4012.92725927392","-7517.91991679041","-2507.70430510643","-7698.91244262326","-4357.60413153164","-8503.38965029803","-4764.76719628887","-8322.05359661099","-12522.4742329553","887.211138176855","-14017.5897595785","517.928909439472","-12566.5026268609","1395.39943122746","-7898.44451158712","-230.157591040138","-13962.754739318","-1687.9918479491","-11857.9454252092","-635.522425013843","-12181.8282242856","410.848405698885","-13861.6139567251","-231.524611746234","-12676.0861279586","1096.65829190918","-16181.1715503214","-1216.07323999135","-12821.7544509227","-1308.38971988298","-15362.9204861815","595.276719725574","-14634.639113211","-14.2708289507678","-13762.3521722522","-1009.29356853989","-13308.0273122058","-884.862108001343","-12492.6946302194","172.550244730143","-13839.8969616892","-110.85754063293","-15211.4621939454","231.812828333828"
"5","-2655.29814685544","-6944.43072890344","-3887.15664098372","-6741.39309854482","-3996.81212468217","-5527.42276758242","-3580.0799358282","-7951.41653517232","-2944.39992091211","-8123.97809270394","-3982.25399797609","-9755.90350132137","-4834.37144820187","-9123.96085471088","-4823.54729455538","-7103.47929339904","-3375.00025147809","-7019.06195703846","-3510.01301802713","-6154.42833272481","-4799.95758718276","-7936.06189514715","-3037.45537680658","-9253.40113334166","-12586.982574825","-1303.95364536057","-2758.75344757988","-6239.32284236046","-2050.69658197148","-7293.77076362704","-5333.25668380581","-7767.12575891647","-4013.27159250998","-7517.44157041828","-2506.18601325595","-7698.11304856798","-4356.59663056751","-8501.55829353505","-4764.98292740892","-8322.7379088149","-12511.0056235288","888.062532052474","-14004.7651050267","520.735939816742","-12557.866411634","1395.74250038485","-7890.13597622501","-229.681214467343","-13951.8824697692","-1687.46338553459","-11851.1898130688","-634.687097595289","-12173.0079097798","411.31729802344","-13853.9786755855","-232.360587827131","-12665.5323558842","1096.86200801308","-16172.8687253066","-1215.53069505872","-12809.0542808454","-1308.93295049931","-15353.3259730683","595.595408169408","-14625.7049157324","-12.9289164352167","-13755.9895985048","-1008.34419134727","-13296.7235515807","-883.08115621516","-12487.4806950448","172.509032219979","-13831.9280188593","-111.287461507935","-15205.5564105834","230.857576867897"
"6","-2655.68713424503","-6945.10725673012","-3887.27419582488","-6741.5880845589","-3997.02790942392","-5527.44812726134","-3579.37501018916","-7950.42201378607","-2944.53528765141","-8124.27061258627","-3981.25491013278","-9751.72362773372","-4830.47671529574","-9122.07817524737","-4822.03696007193","-7102.81232590504","-3374.04667706703","-7018.38335791106","-3510.36752419203","-6154.21853134498","-4800.39193622803","-7936.21276361652","-3037.79853000323","-9253.52941242446","-12575.2631855161","-1302.84647318697","-2759.62693460546","-6239.75914018301","-2050.80640344766","-7294.01826866875","-5333.28428140088","-7766.24896984887","-4013.62748705019","-7516.98447862323","-2504.67690012402","-7697.33571811401","-4355.60181206896","-8499.75207727732","-4765.21238117851","-8323.44618585952","-12499.5896409063","888.91610273663","-13991.9977357148","523.541901897306","-12549.2805337061","1396.08948024916","-7881.855382657","-229.206048948482","-13941.0679542264","-1686.94012935455","-11844.4807927399","-633.853744602123","-12164.2369313319","411.787515097217","-13846.3962295149","-233.196157331691","-12655.0298138845","1097.06967894176","-16164.6267102986","-1214.99181032733","-12796.4075759166","-1309.48041483149","-15343.7908384016","595.914769781376","-14616.8288932892","-11.5882270271158","-13749.6786385765","-1007.39733113008","-13285.4733023006","-881.304122430165","-12482.3130964453","172.468473410975","-13824.0144973771","-111.718208035933","-15199.7066724512","229.902609831403"
"7","-2656.08281116541","-6945.80204791002","-3887.40254789107","-6741.80128329683","-3997.25475719231","-5527.48903077117","-3578.68088704374","-7949.45092440826","-2944.67876233073","-8124.58578314185","-3980.26784008547","-9747.57437744482","-4826.5979131501","-9120.22255450274","-4820.541374319","-7102.16481928724","-3373.10282883297","-7017.72453338572","-3510.73186268343","-6154.02560006767","-4800.8392702443","-7936.38623179044","-3038.14960750259","-9253.68369101093","-12563.5959517364","-1301.74426082119","-2760.50762892365","-6240.21211370886","-2050.92135447537","-7294.28612334353","-5333.32719128699","-7765.39405962468","-4013.99471928446","-7516.54829100993","-2503.17702462481","-7696.58024681516","-4354.61957951071","-8497.97077220941","-4765.45529282803","-8324.17802307617","-12488.2255200629","889.771840350163","-13979.2868212684","526.346739040045","-12540.7441773258","1396.44025388803","-7873.60286176012","-228.732107384583","-13930.3102991545","-1686.42205734066","-11837.8176936709","-633.022358611741","-12155.5145500624","412.259000030563","-13838.8658999757","-234.031387138553","-12644.5777372863","1097.28125541787","-16156.444660332","-1214.45655932279","-12783.8136601142","-1310.0319652109","-15334.3142848694","596.234853654381","-14608.0102400491","-10.2487610133882","-13743.4185867025","-1006.45303362708","-13274.2759655658","-879.53105430066","-12477.1911415789","172.428525810451","-13816.1555418192","-112.14974710886","-15193.9121105389","228.947942036253"
"8","-2656.48506771283","-6946.51481477737","-3887.54157390959","-6742.03246932359","-3997.49251647668","-5527.54531180368","-3577.99742226323","-7948.50296202697","-2944.83023220124","-8124.9233360414","-3979.29254770788","-9743.45539806152","-4822.73499006262","-9118.39366766443","-4819.06041341848","-7101.53640120251","-3372.16860609621","-7017.08526354375","-3511.10587867734","-6153.84936074259","-4801.29928283567","-7936.58187041013","-3038.50848717089","-9253.86364593543","-12551.9803054849","-1300.64698793242","-2761.39539579289","-6240.6815311441","-2051.04134906123","-7294.57406708315","-5333.38518715502","-7764.56080206086","-4014.37306528171","-7516.13265660859","-2501.68644547535","-7695.84642959877","-4353.64983599691","-8496.21414815552","-4765.71139714972","-8324.9330149704","-12476.9124943277","890.629734975118","-13966.6315293606","529.150394644358","-12532.2565251932","1396.79470424167","-7865.3785434467","-228.259402605216","-13919.6086092305","-1685.90914720916","-11831.1998438936","-632.19293216779","-12146.8400254099","412.731695883128","-13831.3869667513","-234.866344091375","-12634.1753598188","1097.49668803073","-16148.3217284851","-1213.92491542014","-12771.271855545","-1310.58745381759","-15324.8955132555","596.555708845793","-14599.2481481829","-8.91051862615121","-13737.2087354852","-1005.51134445026","-13263.1309409016","-877.761999244104","-12472.1141362055","172.389146944705","-13808.3502949429","-112.58204564482","-15188.1718541399","227.99358828939"
"9","-2656.89379396758","-6947.24526929953","-3887.69115033221","-6742.28141683509","-3997.74103551015","-5527.61680379987","-3577.3244714849","-7947.57782101337","-2944.98958438806","-8125.28300234811","-3978.32879265244","-9739.36633634728","-4818.88789378382","-9116.59118906353","-4817.59395299963","-7100.92669900621","-3371.24390798373","-7016.4653279736","-3511.48941718093","-6153.68963493771","-4801.77166733827","-7936.7992495816","-3038.87504673012","-9254.06895328422","-12540.4156771946","-1299.55463397622","-2762.29010044661","-6241.16716045975","-2051.1663012506","-7294.88183886493","-5333.45804216915","-7763.74897025403","-4014.76230083163","-7515.7372239513","-2500.20522118065","-7695.13406081674","-4352.6924842875","-8494.48197413604","-4765.98042854766","-8325.71075529506","-12465.6497955371","891.489776655506","-13954.0310258854","531.9528121534","-12523.8167586136","1397.15271414487","-7857.18255667806","-227.787947366607","-13908.9619875124","-1685.40137646527","-11824.6265701473","-631.365457789394","-12138.2126152743","413.205545671842","-13823.9587080871","-235.701094986076","-12623.82191377","1097.71592724367","-16140.2570660458","-1213.39685185357","-12758.7814825955","-1311.14673270209","-15315.5337225967","596.877384371382","-14590.5418080131","-7.57350004581919","-13731.0483760272","-1004.57230908596","-13252.0376262883","-875.997004438187","-12467.0813848199","172.350294366728","-13800.5978978431","-113.015070592293","-15182.4850310117","227.039563397482"
"10","-2657.30888001745","-6947.99312313801","-3887.85115336224","-6742.54789970807","-3998.00016230171","-5527.70333998667","-3576.66189014503","-7946.67519518854","-2945.1567059114","-8125.66451257745","-3977.37633440517","-9735.30683831714","-4815.05657154513","-9114.81479225305","-4816.14186823626","-7100.33533983325","-3370.32863345691","-7015.86450582272","-3511.88232306321","-6153.54624398053","-4802.25611687483","-7937.03793885773","-3039.2491637823","-9254.29928846271","-12528.9014958537","-1298.46717820312","-2763.19160811476","-6241.66876944026","-2051.29612515118","-7295.20917726545","-5333.54552901361","-7762.95833663255","-4015.16220148616","-7515.36164114791","-2498.7334100185","-7694.442934296","-4351.74742682437","-8492.7740184235","-4766.26212108763","-8326.51083712286","-12454.4366541889","892.351955397992","-13941.4844751297","534.75393505733","-12515.42405765","1397.51416634879","-7849.01502947759","-227.317754349746","-13898.369535607","-1684.89872240739","-11818.0971980019","-630.539927980329","-12129.6315761587","413.680492378856","-13816.5804008302","-236.535706558099","-12613.516630141","1097.93892340119","-16132.2498226766","-1212.87234172602","-12746.3418600832","-1311.70965380704","-15306.2281103394","597.199929199258","-14581.8904081619","-6.23770540418556","-13724.9367980638","-1003.63597289601","-13240.9954182909","-874.236116817838","-12462.092190784","172.311925663871","-13792.8974901079","-113.448788934309","-15176.8507675349","226.085882171608"
