"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","4817.12638247158","9313.70158978439","5014.80973556436","10582.344628387","4512.85590682339","10300.3095175205","5566.67079100131","11339.3440442596","4968.24780072728","11563.9759780009","4977.08953793712","8631.47783613036","4370.56553725373","11424.6722412615","5004.61817470152","9818.08097516159","3445.58489217815","9382.50402681874","6112.41563206987","10999.4989214394","5937.99950111876","9446.8012557209","5587.93283144666","10071.1155219308","1272.90449645924","10754.4640031224","6140.22446888657","10271.7321362733","3935.09896609236","10958.4945910516","3592.85581284704","10243.3936330856","283.563921927128","9961.90778141052","1379.1169061883","10057.0113827079","-554.870119530104","9805.85107850728","4231.9380922562","8936.03270618498","-1140.62199726593","10742.7948892053","1249.66889774445","11593.1626992424","1486.95660533369","12854.6274736166","5396.5787706152","8870.45639389544","275.166982295741","10629.0227033604","-1258.22685483655","11529.9373575049","-533.848267427684","11871.5310632025","7512.10572039334","12137.1569980473","185.503943823242","13991.1741042489","1065.45439961998","11960.0329839503","49.9550212018308","14974.6225097247","1046.97258173436","12250.4390234693","-546.82259214851","13309.7272560096","-1257.06230096484","15267.2223846061","-579.753733905857","14939.6344875821","-1176.6586342831","14029.863966321"
"2","4817.19899702884","9313.7827053649","5014.80839845284","10583.5881378228","4513.18726869722","10301.3489514299","5567.52556061735","11340.2076648356","4969.60997801204","11565.1777067456","4977.43836578349","8632.89048804145","4371.51828637098","11425.9405239617","5004.99502208959","9819.03613099945","3446.19891130536","9382.59554341367","6113.01491488014","11000.5933006346","5937.37043688229","9448.25331592931","5588.71923503392","10072.3719313577","1273.02618694038","10753.7500445873","6141.44784218175","10272.1034130712","3935.60383008849","10958.9343330026","3593.99208476933","10244.1264121514","282.600246532379","9960.64474947863","1379.21712317091","10055.3719458085","-554.389485347748","9805.33622155256","4231.91638082598","8936.36123035385","-1141.05074833858","10734.2750596977","1249.29178236901","11593.3482846887","1477.32603968122","12843.0933466771","5397.40103488786","8871.8658394714","276.72742158655","10628.1091954006","-1258.16357458614","11527.0051979923","-533.798795793808","11866.487264342","7507.57878663983","12129.4621298523","185.656154446405","13981.799935821","1063.1188778051","11961.1757128972","47.7328285704866","14965.9310236323","1048.43223483412","12251.9002862324","-547.722116360463","13300.737280014","-1256.28735790031","15257.0802929695","-578.740448592482","14929.7978713903","-1176.09424652407","14019.0930277978"
"3","4817.29174534825","9313.90128725322","5014.82616814393","10584.8693230235","4513.53655863428","10302.4258457115","5568.39954847978","11341.1090540608","4970.99005620123","11566.4195484208","4977.80755847219","8634.34044511642","4372.48736587439","11427.2490117926","5005.3918838711","9820.02875787513","3446.8278316811","9382.72639248438","6113.63600641929","11001.7260514792","5936.76269554618","9449.74132480038","5589.52619144807","10073.6651137037","1273.15127127735","10753.0789324247","6142.69302368954","10272.5113057512","3936.12384322899","10959.4139902612","3595.14274529561","10244.8989278885","281.637273402367","9959.42412324829","1379.32171318091","10053.7741370072","-553.910530806853","9804.86258442686","4231.91316476912","8936.72860550926","-1141.48279681523","10725.8025479861","1248.91911298024","11593.5792039562","1467.70491017542","12831.6130932823","5398.24392557459","8873.30999835002","278.28780637677","10627.2380803022","-1258.1035611588","11524.1208063345","-533.750469599576","11861.4901482656","7503.08032596111","12121.8138306754","185.808507304627","13972.4817407396","1060.78775901541","11962.3634652254","45.5100938476948","14957.2983433003","1049.89463590493","12253.4072602115","-548.622419041199","13291.8003112886","-1255.51663548677","15246.9988301398","-577.729770010288","14920.0218755623","-1175.53274107094","14008.3812113184"
"4","4817.40417154233","9314.05652150958","5014.86269855421","10586.1874500822","4513.90338478524","10303.539467005","5569.29245134218","11342.0476729665","4972.38765328477","11567.7007753287","4978.19660989251","8635.82668979171","4373.47243283254","11428.5970075784","5005.8083223681","9821.0580956959","3447.47118644262","9382.89566866688","6114.27849055776","11002.8964956765","5936.17600457805","9451.26452247375","5590.3532724016","10074.9943520899","1273.27974959509","10752.4496579975","6143.95957033697","10272.9551724289","3936.65868273564","10959.9328375955","3596.30744754921","10245.7102961816","280.675118022034","9958.24490460413","1379.43060694642","10052.2169617033","-553.433280624204","9804.42914104346","4231.92793307966","8937.13378448244","-1141.91814320798","10717.3767448397","1248.55079003408","11593.8543874334","1458.09356860568","12820.1862319231","5399.10698879546","8874.78811297681","279.84804703895","10626.4084750239","-1258.04680496002","11521.2832104375","-533.703310662469","11856.5391707935","7498.61008671781","12114.2116921433","185.961008400196","13963.2188934684","1058.46110085857","11963.5952675176","43.2869798451711","14948.7237248865","1051.35968037094","12254.9589386818","-549.523432733729","13282.9158299906","-1254.75009299306","15236.9772286128","-576.721750626037","14910.3057347465","-1174.97414103075","13997.7277407748"
"5","4817.53581909096","9314.24759297384","5014.91764293074","10587.541783788","4514.28735469868","10304.6890806558","5570.20396525407","11343.0229811549","4973.80238662639","11569.0206582961","4978.60501332337","8637.34820335976","4374.47314375379","11429.9838126823","5006.24389924419","9822.12338313131","3448.12850827461","9383.10246533651","6114.94195038366","11004.1039535456","5935.61009064372","9452.82214795291","5591.20004890905","10076.3589283853","1273.411621868","10751.8612112325","6145.24703827659","10273.4343699264","3937.20802534811","10960.4901483631","3597.4858441339","10246.5596316422","279.713895837397","9957.10609404977","1379.5437350318","10050.6994239049","-552.957759408723","9804.03486399378","4231.96017417432","8937.57571888537","-1142.35678785414","10708.9970392715","1248.1867138612","11594.1727639681","1448.49236626753","12808.8122790508","5399.98976998923","8876.29942468595","281.408054008293","10625.6194951047","-1257.99329616503","11518.4914365649","-533.657340742451","11851.6337860296","7494.16781614334","12106.6553041101","186.11366372514","13954.0107662952","1056.13896076325","11964.8701447879","41.0636493797228","14940.2064222442","1052.82726356649","12256.5543132849","-550.425089994202","13274.0833142773","-1253.98768953743","15227.0147185594","-575.71644273214","14900.6486812593","-1174.41846939097","13987.1318378382"
"6","4817.68623090644","9314.47368538389","5014.99065390353","10588.931587739","4514.68807537845","10305.8739508276","5571.1337856058","11344.0344368926","4975.23387301704","11570.3784667904","4979.0322615089","8638.90396610974","4375.48915463354","11431.4087271144","5006.69817556879","9823.22385772583","3448.79932947853","9383.34587474398","6115.62596826873","11005.3477441297","5935.0646796508","9454.41343921897","5592.06609135203","10077.7581233138","1273.54688791761","10751.3125807829","6146.55498295066","10273.948253878","3937.77154737042","10961.0851946223","3598.67758717745","10247.4460477451","278.753722233539","9956.00669086357","1379.66102785104","10049.2205263947","-552.48399166022","9803.67872470859","4232.00937597186","8938.05335926473","-1142.79873091307","10700.662818647","1247.82678468912","11594.5332610352","1438.90165394302","12797.4907491945","5400.89181397697","8877.84317380622","282.967737792743","10624.8702548065","-1257.94302472303","11515.7445094951","-533.612581540615","11846.7734464533","7489.75326040184","12099.1442547538","186.266479259413","13944.8567294686","1053.82139598005","11966.1871206266","38.8402652583303","14931.7456870741","1054.29728075206","12258.1923741781","-551.327323403265","13265.3022404201","-1253.22938409984","15217.1105279898","-574.713898440837","14891.0499452407","-1173.8657490239","13976.5927221187"
"7","4817.85494939823","9314.73398149333","5015.08138353777","10590.3561244549","4515.10515334053","10307.093340615","5572.08160717284","11345.0814972045","4976.68172872791","11571.7734690347","4979.47784673356","8640.49295746741","4376.52012100101","11432.8710496397","5007.17071188079","9824.35875601058","3449.48318204142","9383.62498815041","6116.3301259336","11006.627185303","5934.53949679187","9456.03763334365","5592.95096954379","10079.1912165606","1273.6855474101","10750.802754189","6147.88295915474","10274.4961788342","3938.34892471693","10961.717247243","3599.88232837487","10248.3686569646","277.794712512595","9954.94569325343","1379.78241568113","10047.7792708953","-552.012001768116","9803.3596936182","4232.07502597196","8938.56565525493","-1143.24397236287","10692.3734687936","1247.47090266431","11594.9348049037","1429.3217818808","12786.221155077","5401.8126650252","8879.41859976628","284.527008983051","10624.1598672561","-1257.89598036128","11513.041452677","-533.569054697819","11841.957603011","7485.36616464569","12091.6781306723","186.419460969079","13935.7561513336","1051.50846358251","11967.5452173435","36.6169902632442","14923.3407690759","1055.76962713022","12259.8721101846","-552.230065577386","13256.5720829183","-1252.47513553417","15207.2638829173","-573.714169678333","14881.5087548071","-1173.31600269114","13966.1096113236"
"8","4818.04151653711","9315.02766318814","5015.18948338543","10591.8146554891","4515.53819466959","10308.3465121544","5573.04712415982","11346.1636179663","4978.14556956297","11573.2049321221","4979.94126089674","8642.11415613412","4377.56569796575","11434.3700778842","5007.66106825193","9825.52731361423","3450.17959770454","9383.93889596154","6117.05400451277","11007.9415938778","5934.03426658715","9457.69396660132","5593.85425279331","10080.6574868773","1273.82759985378","10750.3307180392","6149.23052110086","10275.077498366","3938.93983295803","10962.3855760159","3601.09971903139","10249.3265709093","276.836981871746","9953.92209851049","1379.90782867531","10046.3746582323","-551.541814010141","9803.07674031167","4232.15661133367","8939.1115557302","-1143.69251199708","10684.1283741078","1247.11896787403","11595.3763208028","1419.75309977607","12775.0030077296","5402.75186690859","8881.02494119894","286.085778262843","10623.4874445855","-1257.85215258932","11510.3812883852","-533.526781793299","11837.1857052064","7481.00627307232","12084.2565169781","186.572614804501","13926.7083984658","1049.20022046789","11968.9434561108","34.3939871371011","14914.9909160976","1057.24419786148","12261.5925089405","-553.13324918015","13247.8923146113","-1251.72490258036","15197.4740075199","-572.717308178914","14872.0243362042","-1172.76925304785","13955.6817214145"
"9","4818.24547391893","9315.35391160261","5015.31460453659","10593.3064415394","4515.98680507501","10309.6327267346","5574.03003024403","11347.2802539961","4979.62501091124","11574.6721221292","4980.42199558694","8643.76654022485","4378.62554026372","11435.9051084412","5008.16880434952","9826.72876537305","3450.88810803145","9384.28668786086","6117.79718461894","11009.2902857092","5933.5487129267","9459.38167458027","5594.77550996894","10082.1562121866","1273.97304459652","10749.8954581284","6150.59722248015","10275.6915651676","3939.54394736544","10963.0894497614","3602.32941010502","10250.3189004563","275.880645381223","9952.93490316198","1380.03719687621","10045.0056884975","-551.073452551012","9802.82883369506","4232.25361895341","8939.69000895582","-1144.14434942135","10675.9269176617","1246.77088036821","11595.8567330871","1410.19595675037","12763.8358166056","5403.70896297215","8882.66143604484","287.64395641866","10622.8520980718","-1257.81153070297","11507.7630378735","-533.485784343272","11832.4572011895","7476.6733289804","12076.8789973915","186.72594669853","13917.7128358048","1046.89672335795","11970.3808571041","32.1714185680597","14906.6953742842","1058.72088808003","12263.352557043","-554.036806933528","13239.262406789","-1250.97864387638","15187.7401243011","-571.723365479015","14862.5959139571","-1172.2255226471","13945.3082667631"
"10","4818.46636282787","9315.71190723426","5015.4563976702","10594.830742558","4516.45058994663","10310.951244906","5575.03001861854","11348.4308591453","4981.11966779847","11576.1743042282","4980.91954215533","8645.44908740541","4379.69930230305","11437.4754369754","5008.69347949885","9827.96234543999","3451.60824447585","9384.66745294196","6118.55924640692","11010.6725758005","5933.08255911224","9461.09999229301","5595.7143095615","10083.686669686","1274.12188082313","10749.4959596171","6151.98261652504","10276.3377311585","3940.16094295721","10963.8281364375","3603.57105224885","10251.3447558839","274.925817962333","9951.98310312285","1380.17045022888","10043.6713612104","-550.606941441087","9802.61494214864","4232.36553554249","8940.2999627383","-1144.59948404996","10667.7684813085","1246.42654018113","11596.3749654","1400.6507013311","12752.7190896929","5404.68349619297","8884.32732165508","289.201454349998","10622.2529382759","-1257.77410378843","11505.1857215276","-533.446083799516","11827.7715378452","7472.3670748255","12069.5451543337","186.879462564711","13908.7688267855","1044.59802879956","11971.8564396436","29.9494471749564","14898.4533882253","1060.19959290952","12265.1512401957","-554.940671629106","13230.6818293027","-1250.23631797019","15178.0614542492","-570.732392911278","14853.2227110208","-1171.68483394405","13934.9884603055"
