"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","1445.52124957641","-6719.42848565379","417.317833751973","-8759.3026342285","-191.718275393454","-9139.13516948058","-620.076712112354","5159.90198771626","-1626.68467307623","-6311.20514662515","236.632515668605","6603.44673093559","847.816447080849","7229.44159001588","-789.937165483068","-5641.30746177152","-1802.12878970955","7846.48118677348","910.17574344635","-7583.64902014754","1960.24798161077","-8816.92861452362","959.854055526744","5514.85153813609","-1274.45213275902","-8533.87808763039","-1115.23294937335","-7494.21356544365","91.975382816359","5581.50703127867","-296.747378367181","-5736.68638263652","-73.7698709566387","7294.05849212196","-1846.81639969909","5419.29851213189","-1137.77866538356","7892.49914156693","787.854329203123","6530.96000994777","2000.63350567656","-5373.24706807662","-1678.3091660563","-9265.45827896238","343.989766152108","7710.14870532881","268.88559604739","8462.32959708444","-574.542554933914","7578.55285485476","1267.46361567048","8235.59483620749","-724.455624309335","6535.21569965746","831.920819034554","-5534.54310529893","945.816368995696","-8675.24336404924","-1200.66651797545","5901.44705049234","1781.60522457916","-7585.48299425584","-1754.30351910593","7448.24144622942","-1963.78132615154","-7317.80113975652","231.42031181534","-5539.31487865576","-317.086794315811","-7040.97547344633","-1767.9104165754","8845.782055464"
"2","1445.29240633392","-6715.57887842803","415.777814328511","-8752.14686040463","-191.861813498941","-9137.0164256436","-619.879136988809","5150.0767462917","-1627.06784400966","-6304.68041189273","235.520851833836","6600.18862618771","848.429295949327","7228.23813452519","-791.090654943905","-5636.2666090854","-1802.57362746906","7844.33557520981","909.787700936007","-7580.77955610186","1959.32491560282","-8815.38735522297","960.357171378297","5509.14592982876","-1273.74489933838","-8530.903292632","-1115.33128648131","-7490.63224136725","92.3416243070512","5576.36959213089","-296.943368818684","-5731.58548429114","-73.5189475780297","7291.11876196041","-1847.44087929733","5411.92863173175","-1139.00980433148","7889.51362364421","788.360269497141","6527.19899237867","2001.13756542513","-5365.53349281314","-1679.47565632339","-9264.46655851446","343.729023700607","7709.51852334535","267.564935807953","8460.1695164132","-574.76393222464","7576.56879417014","1265.94490043548","8233.78618086428","-723.59596221079","6530.81585521135","832.470386789644","-5528.9415549187","945.515078659294","-8672.84603942097","-1200.58054100474","5896.68217510839","1781.72961570391","-7582.40899373124","-1754.43147293505","7441.27669611614","-1962.94985479353","-7312.70213790718","232.356186929898","-5534.49767825372","-316.777355966198","-7036.24951762602","-1766.62857158311","8844.82587572916"
"3","1445.06728908858","-6711.76356615575","414.239758510226","-8745.03203478554","-192.0058753773","-9134.93673156688","-619.683405920602","5140.28757031344","-1627.45624192103","-6298.19067921097","234.410594672749","6596.96416417111","849.044864730611","7227.06824218935","-792.246158367628","-5631.25885458292","-1803.02372163083","7842.22765025243","909.403237032188","-7577.9451485551","1958.40770118671","-8813.88482921408","960.863062971402","5503.47165178821","-1273.0417354537","-8527.96641926071","-1115.43316285464","-7487.08737467199","92.7088758756026","5571.26433263194","-297.141673693314","-5726.51455273828","-73.2681174607101","7288.21287625283","-1848.06941940029","5404.59218051309","-1140.24374744426","7886.56643838481","788.868370754783","6523.47148789012","2001.64715344411","-5357.85450494856","-1680.64628474441","-9263.51370064032","343.468879998366","7708.922217935","266.246637738802","8458.04526122103","-574.986766248909","7574.61889323135","1264.43049888592","8232.01402696556","-722.738855625907","6526.44999562093","833.019439957719","-5523.37160728262","945.216736337778","-8670.48702350177","-1200.49802476119","5891.95070965002","1781.85954253835","-7579.37055677853","-1754.56396004503","7434.35086415501","-1962.12542576605","-7307.64067260465","233.29227082009","-5529.71163164393","-316.469270227342","-7031.55735278138","-1765.35388602547","8843.9082175843"
"4","1444.84588872863","-6707.98165971766","412.703716832069","-8737.95745239606","-192.15043230346","-9132.89521215558","-619.489506394245","5130.53368793309","-1627.84980032397","-6291.73513746318","233.301777409284","6593.77245432815","849.663085393464","7225.93103935468","-793.403610060454","-5626.28330157048","-1803.47899676374","7840.15635989045","909.022334026467","-7575.14494818828","1957.49635188376","-8812.42008701163","961.371683370295","5497.82795558631","-1272.34264005553","-8525.06658480449","-1115.53851665712","-7483.57810815111","93.0771001549823","5566.19037740921","-297.342200542703","-5721.47292328538","-73.0174453168199","7285.34009256159","-1848.70191744417","5397.28837306182","-1141.48045204727","7883.65664121449","789.378549565171","6519.77663181392","2002.1621966982","-5350.20927197049","-1681.82094309077","-9262.59875345001","343.2093121916","7708.35894101087","264.930664624573","8455.95612096954","-575.211093522281","7572.702298079","1262.92057076122","8230.2775226266","-721.884317741493","6522.11728950986","833.568011806697","-5517.83250365409","944.921323751856","-8668.16540863193","-1200.41895596069","5887.25176212309","1781.99494286735","-7576.36680730441","-1754.70093668086","7427.46315017438","-1961.30799217275","-7302.61584795839","234.228532405885","-5524.95598235276","-316.162570572494","-7026.89825877146","-1764.08629395064","8843.02814080276"
"5","1444.62819592697","-6704.23226899608","411.16973976885","-8730.92240678352","-192.295455589654","-9130.89099098211","-619.297425790678","5120.81432632323","-1628.24845247113","-6285.31297440386","232.194433256175","6590.61260504163","850.283889717712","7224.82565136789","-794.562944205248","-5621.33905232153","-1803.93937714917","7838.1206509895","908.644974071837","-7572.37810453551","1956.59088092057","-8810.99217793841","961.882985460734","5492.21409192856","-1271.64761194395","-8522.20290532566","-1115.6472859559","-7480.10358344017","93.4462598149558","5561.14685020875","-297.544856943011","-5716.4599303249","-72.7669958268967","7282.49966739101","-1849.33827069247","5390.01642301961","-1142.71987530934","7880.78328629452","789.890722389787","6516.11355850276","2002.68262189683","-5342.59696043513","-1682.99952299873","-9261.72076382113","342.950297461808","7707.82784338808","263.616979175876","8453.90138392445","-575.436950532473","7570.8181536658","1261.41527554693","8228.57581480587","-721.032361671328","6517.81690448738","834.116135635606","-5512.32348445048","944.628822527206","-8665.88028595419","-1200.34332113184","5882.58443961279","1782.13575418006","-7573.39686812119","-1754.84235882077","7420.61275278737","-1960.49750678713","-7297.62676685148","235.164940560899","-5520.22997299741","-315.857290488258","-7022.27151439891","-1762.82572912269","8842.18470392458"
"6","1444.41420114699","-6700.51450302161","409.637877736934","-8723.92619014434","-192.440916589336","-9128.92319042922","-619.107151388114","5111.12871181056","-1628.652131366","-6278.92337680131","231.088595413961","6587.4837237784","850.907209301317","7223.7512027089","-795.724094873358","-5616.42520822029","-1804.40478679619","7836.1194694607","908.271139185184","-7569.64376612444","1955.69130123627","-8809.60015028074","962.396921958521","5486.62931078221","-1270.95664977571","-8519.37449580779","-1115.7594087344","-7476.66294115664","93.8163175657881","5556.1328740435","-297.749550510612","-5711.47490744798","-72.5168336268819","7279.69085630499","-1849.97837625892","5382.77554321702","-1143.96197424341","7877.94542667164","790.404805577094","6512.48140147277","2003.20835550755","-5335.01673610928","-1684.18191598602","-9260.87877755049","342.69181303318","7707.32807491398","262.305544039589","8451.88033726563","-575.664373732141","7568.9656039958","1259.9147724438","8226.90804944057","-720.183000462583","6513.54800728506","834.663844777561","-5506.84378937132","944.339214199431","-8663.63074556586","-1200.27110662003","5877.94784843145","1782.28191367947","-7570.45986109047","-1754.98818218643","7413.79886952852","-1959.69392206425","-7292.67253109114","236.101464116301","-5515.53284540896","-315.553463470377","-7017.67639753373","-1761.57212503054","8841.37696440183"
"7","1444.20389464824","-6696.82747011901","408.108181095869","-8716.96809344966","-192.58678670107","-9126.9909318323","-618.918670364851","5101.47607000821","-1629.06076977482","-6272.56553057964","229.984297069954","6584.38491723235","851.532975567413","7222.70681712266","-796.886996036397","-5611.54086990468","-1804.87514945661","7834.15176042879","907.900811249689","-7566.94108061597","1954.79762548972","-8808.24305144283","962.913445417991","5481.07286150366","-1270.26975207119","-8516.58047030168","-1115.87482290518","-7473.25532103853","94.1872361619049","5551.14757134076","-297.956188917699","-5706.51718755746","-72.2670232951356","7276.9129140439","-1850.62213113024","5375.56494580581","-1145.20670570715","7875.1421144272","790.920715377113","6508.87929354529","2003.73932376939","-5327.46776411143","-1685.3680134683","-9260.0718395048","342.433836179978","7706.85878459774","260.996321809082","8449.89226719624","-575.893399531632","7567.14379226267","1258.41922033678","8225.27337158128","-719.336247102171","6509.30976389281","835.211172602755","-5501.39265752559","944.05248021894","-8661.4158766701","-1200.20229859151","5873.34109426548","1782.43335829198","-7567.55490726603","-1755.13836225306","7407.02069698963","-1958.89719015244","-7287.75224155832","237.038071864721","-5510.86384075468","-315.25112301947","-7013.11218523614","-1760.32541489675","8840.60397874315"
"8","1443.99726649213","-6693.17027805219","406.580700149977","-8710.04740657005","-192.733037372394","-9125.09333562078","-618.731969802064","5091.85562594711","-1629.47430023819","-6266.23862095969","228.88157139716","6581.3152914664","852.161119771315","7221.69161775034","-798.051581578003","-5606.68513740847","-1805.35038863999","7832.21646839925","907.533972017145","-7564.26919494316","1953.90986606651","-8806.91992810026","963.432508240444","5475.54399296496","-1269.58691722132","-8513.81994207044","-1115.99346632267","-7469.87986208224","94.5589784055114","5546.19006408884","-298.164679907795","-5701.58610298012","-72.017629339465","7274.16509464055","-1851.26943218888","5368.3838423904","-1146.45402640354","7872.3724008253","791.438367955964","6505.30636698773","2004.27545270606","-5319.94920905199","-1686.55770677556","-9259.29899377043","342.176344233882","7706.41912073903","259.689275034388","8447.93645905105","-576.124064291689","7565.35186098735","1256.92877776396","8223.67092552582","-718.492114523024","6505.10133969394","835.75815252145","-5495.96932755822","943.768601955775","-8659.23476772623","-1200.13688303738","5868.76328232146","1782.59002467683","-7564.68112703585","-1755.29285425952","7400.27743095458","-1958.10726290479","-7282.86499835641","237.974732564156","-5506.22219965947","-314.950302636714","-7008.57815387868","-1759.08553168622","8839.86480265722"
"9","1443.79430654752","-6689.54203416831","405.055485149866","-8703.16341839931","-192.87964010366","-9123.22952145856","-618.547036686558","5082.26660420644","-1629.89265508274","-6259.94183259932","227.780451553165","6578.27395205384","852.791573007494","7220.70472725957","-799.217785305542","-5601.85711030259","-1805.83042762853","7830.31253742455","907.170603110214","-7561.62725544918","1953.02803508591","-8805.62982635253","963.954062682536","5470.04195367963","-1268.90814349436","-8511.09202373362","-1116.11527679585","-7466.53570267947","94.9315071501673","5541.25947398285","-298.374931311177","-5696.68098557823","-71.7687161841684","7271.44665153543","-1851.92017623566","5361.23144415855","-1147.70389288142","7869.6353364601","791.957679410371","6501.76175365367","2004.8166681391","-5312.46023517266","-1687.75088716839","-9258.55928380227","341.919314591313","7706.00823105595","258.384366232305","8446.012197404","-576.35640431613","7563.58895215465","1255.44360288546","8222.09985495211","-717.650615610301","6500.92189959942","836.304817986978","-5490.57303777583","943.487560704355","-8657.08650659907","-1200.07484577746","5864.21351747139","1782.75184923542","-7561.8376402632","-1755.45161321831","7393.56826653326","-1957.32409189053","-7278.00990095905","238.911414941891","-5501.60716232666","-314.651035819486","-7004.07357926748","-1757.85240811467","8839.15849119546"
"10","1443.59500449625","-6685.94184554105","403.532586293899","-8696.31541697727","-193.026566451858","-9121.39860838349","-618.363857913504","5072.70822904317","-1630.31576643261","-6253.67434973263","226.68097067897","6575.26000421866","853.424266216515","7219.74526797389","-800.385540961779","-5597.05588783562","-1806.31518949184","7828.43891126935","906.810686024603","-7559.01440802447","1952.15214440773","-8804.37179187457","964.478060864615","5464.56599192754","-1268.23342904264","-8508.39582741049","-1116.24019210078","-7463.22198075319","95.3047853043191","5536.35492256959","-298.58685106021","-5691.80116686025","-71.5203481570976","7268.75683769109","-1852.57426001229","5354.10696201109","-1148.95626153598","7866.92997140211","792.478565782114","6498.24458512201","2005.36289570086","-5305.00000648477","-1688.9474458542","-9257.85175257163","341.662724720717","7705.62526281206","257.081557896439","8444.11876617487","-576.590455844489","7561.85420734918","1253.96385345238","8220.55930305023","-716.811763207514","6496.77060818128","836.851202498738","-5485.20302627153","943.209337688168","-8654.97018070741","-1200.01617246422","5859.69090439702","1782.91876812061","-7559.02356642694","-1755.61459392547","7386.89239829454","-1956.54762840625","-7273.18604835695","239.848087698403","-5497.01796865793","-314.353356056952","-6999.59773676269","-1756.62597665702","8838.48409889369"
