"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","1267.89067379998","8523.35553198091","2597.99887301795","8926.23382216516","374.581889838188","9344.90496884103","-2464.31049038475","13772.8527227689","-395.2830934042","7838.62135203956","1444.62300087875","7754.55180078762","187.945460536306","9979.62920607013","297.93880237401","7712.13201608605","-2005.13022764436","11089.7054875199","991.254253544623","9445.71052615724","2863.64641207953","7885.00049621068","2195.10418532367","7546.13935485517","2031.15746429274","8252.90194665201","-984.814809902687","7917.10172480794","2244.43436613601","10195.5327886373","1660.38692309001","9147.83189286681","1750.94158272833","12149.7323953459","-488.763099868151","9150.6505833372","1136.16374213793","10581.4214381895","-2576.03261227295","7695.07867819722","-1845.93838919855","8921.38167503596","-1698.70627967326","7709.92421775758","-1199.54558138072","9091.79705781296","-2466.78191794524","8959.28979537191","-1862.06322665523","14529.7700781799","1060.35618625035","11919.0334907447","-538.169487790563","10242.1891240585","904.235846228191","7579.78576995897","-1880.12732664723","10013.6822094139","-531.028128631581","10413.5502584787","-3421.8955244849","10401.5193087001","2727.5912993661","11436.0568841433","501.724002329418","11480.9470407592","-2756.30035787634","10673.4058482092","-2486.11830478989","12355.6085098377","-1005.81612603261","13391.0096986205"
"2","1268.97033812389","8522.96671906705","2598.75400763006","8925.32211071328","374.425708326531","9345.67149776419","-2464.17960443675","13761.7149662274","-395.523340662452","7837.11047279138","1444.60679213306","7754.31689283043","188.195620871941","9980.43441001208","298.25426360263","7711.92265308527","-2005.11952498116","11090.2210561224","990.829227388658","9446.70182015861","2863.43874742454","7884.45230523615","2195.22330318975","7545.73026543419","2031.94080422343","8253.72619779127","-985.576993122509","7914.91338548006","2244.8427025284","10196.2770261637","1660.51157434955","9148.51586841198","1751.91351401504","12150.3608622478","-488.234216287312","9149.34079041608","1137.24627019573","10581.200006718","-2575.63510864242","7693.05410273792","-1846.64634569632","8919.63412439292","-1698.39272287237","7707.11383274997","-1198.70794076421","9089.50274228678","-2468.24431092144","8956.55404956902","-1862.27019944277","14518.5906983171","1060.29949318541","11919.643620564","-537.231995351401","10242.2542625728","904.699662522887","7579.29547836039","-1879.81931017785","10013.9453498691","-532.694471678711","10408.4029355207","-3423.05599526904","10399.599431789","2726.54014565997","11436.2504960929","502.014568700232","11481.5582262968","-2758.88496486977","10664.5905065905","-2486.71963280086","12344.0757860956","-1005.61855028118","13381.5650906846"
"3","1270.05415872341","8522.61437793285","2599.51632161738","8924.44787770269","374.270626843001","9346.47627860721","-2464.0561936364","13750.636022453","-395.764840757999","7835.63564382172","1444.59454908873","7754.11726486208","188.445916813131","9981.27804251929","298.570587737992","7711.74770589668","-2005.11604922693","11090.7792459847","990.407906818909","9447.72986712811","2863.23713928692","7883.9386878955","2195.34848178964","7545.35493925143","2032.73033251285","8254.58532848929","-986.342368653537","7912.7606353605","2245.2570561154","10197.0619828201","1660.64107367924","9149.23603379492","1752.89025923982","12151.0345325441","-487.70706097788","9148.06899115664","1138.33179901814","10581.019749332","-2575.24516466947","7691.06532764983","-1847.35962680786","8917.9251946733","-1698.08335245045","7704.33818049564","-1197.87437061528","9087.24657617514","-2469.71337040194","8953.85844234294","-1862.48254322287","14507.4720724084","1060.24549259624","11920.2973846815","-536.296293778889","10242.3592968944","905.166208980868","7578.83958932013","-1879.51692406109","10014.2493222438","-534.361331159744","10403.2996531899","-3424.22484813906","10397.7230297514","2725.49712197233","11436.4880313277","502.306575363652","11482.2119536469","-2761.47573942283","10655.8231687243","-2487.32706013529","12332.5971041658","-1005.42399478315","13372.175559496"
"4","1271.1420194027","8522.2976640884","2600.28571776972","8923.61020083021","374.116635724943","9347.31837932424","-2463.94022793113","13739.6151474183","-396.007553165324","7834.19589274606","1444.58626686967","7753.95191905575","188.69637655614","9982.15926364885","298.887741542416","7711.60626897057","-2005.11960145288","11091.3791192039","989.990258687526","9448.79383990752","2863.04165973105","7883.45878082618","2195.47966970639","7545.01249679826","2033.52588390128","8255.47844641189","-987.110797267344","7910.64262738558","2245.67733569615","10197.8866906773","1660.77534738662","9149.99156355847","1753.87171142206","12151.7524817121","-487.181650449261","9146.83427450674","1139.42026677664","10580.8798035258","-2574.86270499184","7689.11143917558","-1848.07807013756","8916.2539273607","-1697.77817111351","7701.5965076688","-1197.04491892061","9085.02776932548","-2471.1889266947","8951.20208988732","-1862.70016678335","14496.4134001365","1060.19421632598","11920.9939093946","-535.362410784224","10242.5033790202","905.63541457804","7578.41717136389","-1879.22011299755","10014.5931269737","-536.028625662056","10398.2396780276","-3425.40205246501","10395.8891377164","2724.46213204241","11436.7685282811","502.599988072606","11482.9073712614","-2764.07258981531","10647.1032230851","-2487.94057137917","12321.1718712306","-1005.23241425726","13362.8404619575"
"5","1272.23380379092","8522.01573189387","2601.06209850379","8922.80815662591","373.96372525832","9348.1968666564","-2463.83167689547","13728.6515948765","-396.251437304514","7832.79024608587","1444.58194040717","7753.81985654771","188.947028271235","9983.07723221387","299.205691754928","7711.49743571895","-2005.12998243925","11092.0197364354","989.57624965459","9449.89291019559","2862.85238049817","7883.01171957469","2195.61681522503","7544.70205757991","2034.32729289773","8256.404658145","-987.882139552184","7908.55851340277","2246.1034498127","10198.7501804795","1660.91432154277","9150.78163111842","1754.8577633708","12152.5137836446","-486.658001084439","9145.63572823558","1140.51161149616","10580.7793054104","-2574.4876539162","7687.19152238375","-1848.80151307787","8914.61936268484","-1697.47718134715","7698.88805985094","-1196.21963343183","9082.8455303497","-2472.67080979662","8948.58410706718","-1862.9229786894","14485.4138789184","1060.14569606338","11921.7323194854","-534.430373996808","10242.6856596182","906.107208171097","7578.02729197609","-1878.92882141875","10014.9757631777","-537.696273771407","10393.2222750223","-3426.58757721989","10394.0967893979","2723.43507926003","11437.0910239034","502.894772525853","11483.6436261055","-2766.67542400886","10638.4300564476","-2488.56015082091","12309.7994924886","-1005.04376329154","13353.5591528667"
"6","1273.32939535471","8521.7677346848","2601.84536587974","8922.04082060021","373.811885680634","9349.11080626938","-2463.73050973821","13717.7446165145","-396.49645254753","7831.41772942177","1444.58156444232","7753.72007758941","189.197900096494","9984.03110591051","299.524405097629","7711.42029865107","-2005.14699271199","11092.700157039","989.165846194075","9451.02624867229","2862.66937300736","7882.5966387279","2195.75986634601","7544.4227402495","2035.13439380877","8257.36306932294","-988.656255939663","7906.50744430193","2246.53530677296","10199.6514817881","1661.05792199705","9151.60540888851","1755.84830770246","12153.3175107967","-486.136129141342","9144.47243908524","1141.60577106062","10580.7173898492","-2574.11993544126","7685.30466131338","-1849.52979284414","8913.02053977747","-1697.18038542083","7696.21208165284","-1195.39856166219","9080.69906675577","-2474.1588494196","8946.00360755964","-1863.15088730313","14474.4727040719","1060.09996333869","11922.5117383611","-533.500210965705","10242.9052881541","906.581518509361","7577.66901774067","-1878.64299350165","10015.3962288125","-539.364194080641","10388.2467077368","-3427.78139099108","10392.345017254","2722.41586669767","11437.4545538141","503.190894375306","11484.4198637919","-2769.28414966096","10629.8030539988","-2489.18578245948","12298.4793712817","-1004.85799635309","13344.3309850489"
"7","1274.42867741065","8521.5528248965","2602.63542161758","8921.30726739017","373.661107183827","9350.0592628902","-2463.63669530951","13706.8934621044","-396.742558224443","7830.07736754581","1444.58513352832","7753.6515816988","189.449020131602","9985.02004144419","299.843848282041","7711.37394950806","-2005.17043257935","11093.4194392223","988.759014599755","9452.19302512227","2862.49270835641","7882.21267204356","2195.90877079858","7544.1736627412","2035.94702076725","8258.35278475592","-989.433006731344","7904.48857014578","2246.97281467351","10200.5896231267","1661.20607439175","9152.46206840463","1756.84323685849","12154.1627343303","-485.61605075417","9143.34349292125","1142.7026832185","10580.6931905924","-2573.75947328071","7683.44993911787","-1850.2627465095","8911.45649682726","-1696.8877853921","7693.56781683562","-1194.58175088309","9078.58758507846","-2475.6528750165","8943.45970399367","-1863.38380080313","14463.589068981","1060.05704951961","11923.331288192","-532.571949161069","10243.1614130168","907.058274246574","7577.34141448105","-1878.36257318306","10015.8535208253","-541.032305198362","10383.3122384337","-3428.98346199154","10390.6328526445","2721.40439714237","11437.8581524535","503.488319233323","11485.2352287126","-2771.89867413868","10621.2215994486","-2489.81745001248","12287.2109092222","-1004.6750677979","13335.1553094872"
"8","1275.53153313762","8521.37015418765","2603.4321671134","8920.60657090479","373.511379917156","9351.04130044297","-2463.55020210783","13696.0973796547","-396.989713629662","7828.76818461287","1444.59264203276","7753.61336781065","189.700416431669","9986.04319465485","300.163988015429","7711.35747939685","-2005.20010216837","11094.1766401846","988.355720991041","9453.39240855734","2862.32245732254","7881.85895257995","2196.06347605407","7543.95394240259","2036.76500776091","8259.37290855669","-990.212252125285","7902.50104029948","2247.41588142236","10201.5636321234","1661.35870417666","9153.35078044809","1757.84244312283","12155.0485242586","-485.097781934702","9142.24797488238","1143.80228558827","10580.7058404106","-2573.40619088603","7681.62643820782","-1851.00021103944","8909.9262712339","-1696.59938311075","7690.95450843102","-1193.76924812062","9076.51029100917","-2477.15271580688","8940.95150808883","-1863.62162720377","14452.7621652596","1060.01698580718","11924.1900900502","-531.645615975534","10243.4531816435","907.537403952626","7577.04354739925","-1878.08750417394","10016.3466353061","-542.700525757611","10378.4181282003","-3430.19375807097","10388.9593259879","2720.40057312751","11438.3008532328","503.78701267996","11486.0888641713","-2774.5189045324","10612.6850751392","-2490.45513692399","12275.9935063181","-1004.49493188049","13326.0314754524"
"9","1276.63784558912","8521.2188735629","2604.23550345558","8919.93780446949","373.362693990054","9352.05598218385","-2463.47099828667","13685.3556155592","-397.237878028117","7827.48920429117","1444.60408413984","7753.60443442615","189.952117001049","9987.09972064129","300.484791007097","7711.36997892317","-2005.2358014611","11094.9708162585","987.955931318751","9454.6235673381","2862.15869036305","7881.53461282478","2196.22392933897","7543.7626961262","2037.58818866082","8260.42254426642","-990.993852242506","7900.54400355942","2247.86441476143","10202.5725356532","1661.51573662351","9154.2707151681","1758.84581863941","12155.973949589","-484.581338573575","9141.18496952932","1144.90451566379","10580.7544712277","-2573.06001146904","7679.83324039317","-1851.74202332638","8908.42889976115","-1696.31518022286","7688.37139886087","-1192.96110015192","9074.46638952479","-2478.65820080272","8938.47813079322","-1863.8642743745","14441.9911829136","1059.97980323157","11925.0872640457","-530.721238725569","10243.7797406433","908.018836125235","7576.77448121416","-1877.81772997354","10016.8745676386","-544.368774424522","10373.563637073","-3431.41224672668","10387.3234669175","2719.40429696435","11438.7816886834","504.086940270192","11486.9799125132","-2777.14474766928","10604.1928621534","-2491.09882637238","12264.8265610969","-1004.3175427636","13316.9588306316"
"10","1277.74749770538","8521.09813349473","2605.04533144075","8919.30004096959","373.215039474967","9353.102370835","-2463.3990516613","13674.6674147447","-397.487010661431","7826.23944991189","1444.61945385246","7753.62377976143","190.204149787173","9988.18877388463","300.806223974662","7711.41053832368","-2005.27733033069","11095.8010230515","987.559611370818","9455.88566929473","2862.00147761588","7881.23878482311","2196.39007764801","7543.59904048015","2038.41639724966","8261.50079497961","-991.777667153378","7898.616608281","2248.31832228904","10203.615359979","1661.67709684038","9155.22104220331","1759.85325542941","12156.9380784651","-484.066736441543","9140.15356099253","1146.00931081969","10580.8382142525","-2572.72085802444","7678.06942702433","-1852.48802022405","8906.96341868897","-1696.03517817484","7685.81773005566","-1192.1573535016","9072.45508501569","-2480.16915883394","8936.0386824203","-1864.11165005896","14431.2753105025","1059.94553264789","11926.0219294627","-529.798844652796","10244.1402359202","908.502499201554","7576.53328029897","-1877.55319388352","10017.4363126506","-546.036969906971","10368.7480241598","-3432.6388951144","10385.724304436","2718.41547077339","11439.2996906052","504.388067541096","11487.9075152553","-2779.77611012678","10595.7443404226","-2491.74850127797","12253.709470729","-1004.14285452776","13307.9367212546"
