"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","1263.6226927238","-7755.76479076014","-308.858087369839","-7685.42543877416","-1627.51874616518","-5177.9000017519","-1504.28749164742","-6614.11804346945","-401.667682727733","-6467.7849483169","1328.88218302797","-8299.52128752659","648.53050365547","-6176.72091485227","-1415.10592890365","-7316.78464069398","474.71541520474","-6987.09061449381","1185.28917419395","-6601.94706921228","2143.25492338418","-8031.60756125876","1824.01099768624","-7466.03070342669","627.973741953371","-7534.84439508371","-953.597685563815","-7255.24993369511","2144.3955008246","-5944.379095377","301.218805105639","-7292.75051698102","1663.98372165132","-5636.1808292205","2077.55902334414","-6445.67960252948","-1446.06291947568","-8012.67264570492","1999.06205037653","-6974.16199180411","-1553.09750665761","-6000.36752674994","-2022.49007220084","-6714.009065216","-877.11754528265","-5450.47285780498","-1861.0540137631","-8552.90643558822","441.842884000518","-5650.32775878238","-414.393926976707","-7124.35204866127","-859.818658244891","-7872.69829007135","-993.972305140171","-6788.73997386794","-2140.55429999277","-7695.62472559752","-749.41671715182","-5992.94210594431","1195.74384606607","-7161.08853299012","988.187289821375","-5328.59084414995","1052.73569973243","-6059.00512263565","-1194.56522504488","-8571.42234916759","-285.073797992342","-5752.38351140939","433.238477931149","-8307.11549396429"
"2","1264.14450439308","-7756.68145553123","-309.477146720344","-7685.5634575795","-1627.70428298536","-5172.13661530101","-1504.97086239137","-6612.58777798515","-401.532792858783","-6465.88290123515","1328.81843815739","-8300.41932853537","647.611487753402","-6176.09929458435","-1415.93553865249","-7318.46697568348","474.722667984776","-6988.69080460659","1185.35116944262","-6602.82844396712","2142.66690292159","-8032.4468070824","1824.04036166453","-7466.2740714452","628.631930031291","-7535.32741553702","-954.015195057302","-7255.54430283568","2144.64008807405","-5941.91807551646","300.734612370584","-7293.97195039015","1664.20319244766","-5632.06242505951","2078.38350645184","-6445.82552603818","-1445.16650933816","-8013.73151561892","1999.00242130989","-6974.7489582026","-1553.89120466911","-5997.99974215121","-2022.64353384492","-6712.63087249217","-877.149512070297","-5445.98249663385","-1861.75302578557","-8551.59572275902","441.851330487968","-5646.83465696566","-414.428843281285","-7122.98393728414","-859.884378037442","-7872.63580105289","-993.810982455649","-6787.67066518327","-2141.00565455912","-7696.1309015615","-750.340261073204","-5989.89845046599","1195.22877416203","-7161.95760487734","988.248464892115","-5323.19682073361","1052.50597966272","-6057.6278449998","-1193.74195411311","-8572.12576025042","-285.621478822996","-5750.3608722138","433.083197013831","-8306.73134330472"
"3","1264.66979458541","-7757.6278016634","-310.096975734652","-7685.73388340869","-1627.89457665021","-5166.40515992426","-1505.65831692657","-6611.08935310453","-401.398743810596","-6464.01269569501","1328.75887022934","-8301.3470205413","646.694888054488","-6175.50885861203","-1416.768789289","-7320.18043521145","474.731459567824","-6990.32097949151","1185.4166992919","-6603.74010796106","2142.08491047243","-8033.31718879359","1824.07516848333","-7466.54882258634","629.291202793113","-7535.84036099696","-954.435389144592","-7255.87099538612","2144.89054399624","-5939.48765562211","300.251440261473","-7295.22240336567","1664.42703624316","-5627.97474989634","2079.21401656502","-6446.00212940308","-1444.27462397144","-8014.82284815928","1998.94847055402","-6975.36683735108","-1554.68851649437","-5995.66346843134","-2022.80283713004","-6711.28411377118","-877.183821373858","-5441.52375718088","-1862.45779342452","-8550.3176441238","441.860444987623","-5643.37408260585","-414.465199633048","-7121.64812823895","-859.952687951976","-7872.60638703843","-993.652700629149","-6786.63361547217","-2141.46310718689","-7696.6690528186","-751.265080121234","-5986.88603691328","1194.71724443167","-7162.8573513381","988.312166235142","-5317.83645773813","1052.278717898","-6056.28268686416","-1192.92383937938","-8572.86246905412","-286.169810387163","-5748.3690395851","432.929160219546","-8306.37810640602"
"4","1265.19850487072","-7758.60324139519","-310.717520296814","-7685.93596765809","-1628.08959626784","-5160.70483605489","-1506.34975615708","-6609.62194571853","-401.265526280635","-6462.17346346787","1328.70346047768","-8302.30387961364","645.780722634815","-6174.94865761595","-1417.60561572284","-7321.92417325594","474.741750565298","-6991.98034716577","1185.48573195085","-6604.6812093939","2141.50892058232","-8034.21813461152","1824.11537538804","-7466.8542787827","629.951537445938","-7536.38260650825","-954.8582315705","-7256.22914857442","2145.14685635882","-5937.08695557074","299.769348652506","-7296.50123441183","1664.65524089158","-5623.91702966955","2080.05046596725","-6446.20852274608","-1443.38729151956","-8015.945909239","1998.90014668811","-6976.01485944499","-1555.48942433751","-5993.35781679094","-2022.96790937085","-6709.96800515916","-877.220465057362","-5437.0958451996","-1863.16821397815","-8549.07164371203","441.87025871788","-5639.94509798543","-414.502987915421","-7120.34382257365","-860.023537583394","-7872.60930018956","-993.497441073401","-6785.62793147912","-2141.92656610609","-7697.23844113781","-752.191169135017","-5983.9040720441","1194.20929116063","-7163.7870608836","988.378392585949","-5312.5088474956","1052.05385476091","-6054.96873635969","-1192.11078753654","-8573.63174904755","-286.718775025186","-5746.40710900235","432.776388501141","-8306.05535908408"
"5","1265.73057663532","-7759.6071860585","-311.338726256116","-7686.1689607058","-1628.28931072093","-5155.03484323679","-1507.04508080157","-6608.18473179849","-401.133130936264","-6460.36433543819","1328.65218993908","-8303.28942089328","644.869009470327","-6174.41774148103","-1418.44595270879","-7323.69734288769","474.753501524385","-6993.66811479145","1185.55823546567","-6605.65089566594","2140.93890751984","-8035.14907184112","1824.16093935139","-7467.18976097897","630.612911154274","-7536.95352625638","-955.283685958427","-7256.61789867705","2145.40901265871","-5934.7150943982","299.288397338723","-7297.8078011488","1664.88779405463","-5619.88848943414","2080.89276668988","-6446.44381529366","-1442.50453990133","-8017.09996377378","1998.85739802745","-6976.69225376872","-1556.29391021417","-5991.08189756718","-2023.13867761671","-6708.68176185283","-877.259434874197","-5432.6979655884","-1863.88418455739","-8547.85716453585","441.880802879422","-5636.5467645233","-414.542199927474","-7119.07022037373","-860.096876405443","-7872.64379167172","-993.345185053739","-6784.65271901179","-2142.39593927874","-7697.83832734051","-753.118522879343","-5980.95176172498","1193.70494843427","-7164.74602113303","988.447142560886","-5307.21308143892","1051.83133050816","-6053.68508080586","-1191.30270505739","-8574.43287263467","-287.26835505383","-5744.47417510514","432.624902764485","-8305.7626761134"
"6","1266.2659510907","-7760.63904616333","-311.960539435049","-7686.43211202226","-1628.49368867064","-5149.3943802531","-1507.74419141189","-6606.77688651981","-401.001548419452","-6458.58444173883","1328.60503945872","-8304.30315866887","643.959766438218","-6173.91515943484","-1419.28973485846","-7325.49909638697","474.766672936616","-6995.38348878032","1185.63417772484","-6606.64831349324","2140.37484528987","-8036.10942695703","1824.21181708318","-7467.55458922594","631.275301044979","-7537.55249365905","-955.71171581721","-7257.03638114242","2145.67700012621","-5932.37119044151","298.8086460233","-7299.14146040039","1665.1246832048","-5615.88835348692","2081.74083052702","-6446.70711550162","-1441.62639681173","-8018.28427578294","1998.82017263686","-6977.39824880245","-1557.10195595218","-5988.83482037254","-2023.31506866946","-6707.42459825619","-877.300722469523","-5428.32932251675","-1864.6056021029","-8546.6736486922","441.892108650794","-5633.17814292342","-414.582827379925","-7117.82652088487","-860.172653780529","-7872.70911176568","-993.195913693027","-6783.70708307684","-2142.87113441784","-7698.4679714089","-754.047136043636","-5978.02831105293","1193.20425013004","-7165.73351890736","988.518414660296","-5301.94825024523","1051.61108534867","-6052.43080684233","-1190.49949821155","-8575.26511126449","-287.818532766154","-5742.56933182959","432.474723864998","-8305.49963129449"
"7","1266.80456928239","-7761.69823148195","-312.58290563726","-7686.72467027997","-1628.70269856041","-5143.78264525408","-1508.44698839153","-6605.39758438489","-400.870769351457","-6456.83291188552","1328.5619896958","-8305.34460645225","643.053011318276","-6173.4399601851","-1420.13689665177","-7327.32858535964","474.781225246395","-6997.12567489801","1185.71352646433","-6607.6726090222","2139.81670764695","-8037.09862568666","1824.26796504001","-7467.94808277385","631.938684212182","-7538.17888145688","-956.142284547902","-7257.4837307136","2145.95080572894","-5930.05436148025","298.330154304833","-7300.50156828104","1665.36589562805","-5611.91584549104","2082.59456905043","-6446.99753117891","-1440.75288972323","-8019.4981084896","1998.78841834395","-6978.13207232827","-1557.91354319218","-5986.61569423274","-2023.49700910089","-6706.19572809661","-877.344319382639","-5423.98911955063","-1865.33236340191","-8545.5205374642","441.904207183955","-5629.83829332249","-414.624861891121","-7116.61192263479","-860.250818969499","-7872.80450997827","-993.04960797653","-6782.79012801506","-2143.35205900625","-7699.12663259369","-754.977003240888","-5975.13292447651","1192.70722990977","-7166.74884032257","988.592207271589","-5296.71344397854","1051.39305946155","-6051.20500055991","-1189.70107308226","-8576.12773554032","-288.369290431369","-5740.69167254356","432.325872604145","-8305.2657975205"
"8","1267.34637209862","-7762.78415113232","-313.20577065549","-7687.04588346253","-1628.91630861965","-5138.19883588409","-1509.15337201404","-6604.04599934526","-400.74078433748","-6455.10887491063","1328.5230211291","-8306.41327705325","642.148761794178","-6172.99119205649","-1420.98737244848","-7329.18496085247","474.797118859505","-6998.89387836739","1185.79624927264","-6608.7229279433","2139.2644681085","-8038.11609309265","1824.32933943484","-7468.36956016491","632.603037722168","-7538.8320618035","-956.575355450502","-7257.95908155017","2146.23041617573","-5927.76372487718","297.852981664629","-7301.88748028209","1665.61141842642","-5607.97018859983","2083.45389362429","-6447.31416961089","-1439.88404588693","-8020.74072442006","1998.76208275236","-6978.89295153559","-1558.7286533882","-5984.42362772387","-2023.68442527029","-6704.99436454003","-877.390217049311","-5419.67655977726","-1866.06436510495","-8544.39727142162","441.917129599827","-5626.52627543694","-414.668294983012","-7115.42562355432","-860.331321141355","-7872.92923515225","-992.906248756732","-6781.90095763555","-2143.83862031544","-7699.81356952104","-755.908119006577","-5972.2648059161","1192.21392121196","-7167.79127088196","988.668518672272","-5291.50775223149","1051.17719301409","-6050.0067476306","-1188.90733558297","-8577.02001532814","-288.920610294686","-5738.84029018109","432.178369725906","-8305.06074684321"
"9","1267.89130027904","-7763.8962136608","-313.829080279483","-7687.39499897286","-1629.1344868674","-5132.64214940787","-1509.86324244132","-6602.72130492289","-400.61158397131","-6453.4114594961","1328.48811406238","-8307.50868265366","641.247035454727","-6172.56790312658","-1421.84109649955","-7331.06737346764","474.814314151565","-7000.68730397119","1185.88231359583","-6609.7984156042","2138.71809996782","-8039.16125365443","1824.39589624645","-7468.81833932511","633.268338618245","-7539.51140635474","-957.01089173063","-7258.46156734941","2146.51581792039","-5925.49839771804","297.377187453993","-7303.29855135747","1665.86123852064","-5604.05060557983","2084.31871541979","-6447.65613768168","-1439.01989233368","-8022.01138550243","1998.74111325482","-6979.68011312571","-1559.54726780817","-5982.25772910874","-2023.87724334169","-6703.81972030549","-877.438406804059","-5415.39084592884","-1866.80150374242","-8543.30329052072","441.930906983826","-5623.24114870894","-414.713118077116","-7114.26682109772","-860.414109382925","-7873.0825355755","-992.765816758094","-6781.03867534923","-2144.33072542409","-7700.52804029869","-756.840477797574","-5969.42315888346","1191.72435724396","-7168.86009556785","988.747347032928","-5286.3302642663","1050.96342617967","-6048.83513343689","-1188.11819147394","-8577.94121986424","-289.472474577154","-5737.01427737608","432.032235913227","-8304.88405053827"
"10","1268.43929442329","-7765.03382712411","-314.452780303886","-7687.77126374066","-1629.35720111581","-5127.11178283591","-1510.57649974184","-6601.42267433073","-400.483158839934","-6451.73979410548","1328.45724862969","-8308.63033488066","640.347849795043","-6172.16914136094","-1422.6980029585","-7332.97497347654","474.83277147646","-7002.50515615395","1185.97168674244","-6610.89821712189","2138.17757630709","-8040.23353134916","1824.46759122884","-7469.29373765533","633.934563925582","-7540.21628635724","-957.44885650614","-7258.99032146654","2146.80699716534","-5923.25749695059","296.902830881531","-7304.73413600856","1666.1153426525","-5600.156318933","2085.18894542971","-6448.02254199584","-1438.16045587516","-8023.30935316447","1998.72545704608","-6980.49278341573","-1560.3693675344","-5980.11710647237","-2024.07538930113","-6702.67100777875","-877.488879882401","-5411.13118050565","-1867.54367574103","-8542.23803420315","441.945570381388","-5619.98197245164","-414.75932249047","-7113.13471236212","-860.499132708482","-7873.2636590892","-992.628292581755","-6780.20238430149","-2144.82828123661","-7701.26930262129","-757.77407399103","-5966.60718660047","1191.23857097412","-7169.95459893249","988.828690420151","-5281.1800691547","1050.75169915558","-6047.68924320012","-1187.33354637862","-8578.89061786209","-290.024865475485","-5735.21272659513","431.887491784447","-8304.73527916972"
