"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36","x position of agent 37","y position of agent 37","x position of agent 38","y position of agent 38"
"1","-1729.84281570522","-5571.2217090904","-2400.420746592","-5194.89280819787","-2863.42385565364","-4567.80986489721","-1980.49713399328","-6379.48244851627","-2618.31469859083","-7096.27017518626","-3713.89962213632","-7902.55420201571","-4286.52161751479","-7506.60052441259","-3612.3960738262","-5621.14249962296","-1679.71074445114","-8116.82449699606","-4279.89434654162","-6077.57711437743","-3595.95336031945","-6763.73147321478","-3068.14526651213","-9026.30171204314","-6797.67654385322","-1522.52938431504","-828.302585847569","-5954.89174080197","-1693.86723088354","-7344.91945251054","-3766.67948448345","-4423.26418216944","-7599.38846164643","482.430788543662","-4579.97521557303","-5573.51961991237","-2801.43616385425","-5805.88428811391","-897.023913195145","-6631.33129078318","-6874.62189217064","659.713422027954","-4080.99283441594","-6507.44143463105","-5265.49180888945","765.572027509359","-5894.51395356795","1778.76811055732","-6157.081001804","-400.152592832794","-8473.61344482568","-266.696013686462","-8926.26833302122","1391.91597524699","-7524.992835629","2007.46043765235","-6398.40223335231","-940.667353857519","-5961.14187064625","1264.53013661737","-6627.77814453491","278.5769926776","-8462.09967820842","-1162.14721065358","-6355.98491618168","-667.696061717721","-7589.24845978542","-1595.01720344762","-8275.39594468359","-1881.8456671457","-7966.5890798046","-988.194071778699","-8808.01973217047","-1558.85050817005","-5433.01852061326","254.558787824557"
"2","-1727.31439668737","-5568.84901904477","-2397.57917119004","-5191.46619690568","-2862.21656340391","-4565.00089933877","-1978.71827576202","-6378.27339125605","-2617.2688071073","-7093.98856598138","-3714.01404033458","-7902.88485717056","-4287.04896253176","-7507.40244747663","-3613.26085797968","-5621.40098090558","-1679.74319898575","-8116.49551078026","-4280.35336568097","-6079.28946671603","-3596.6654711528","-6765.30759958726","-3069.06209766774","-9027.33266612966","-6786.82015567105","-1524.3416599135","-826.611370514104","-5951.01265940822","-1693.14302599316","-7343.98872024987","-3765.8078875217","-4422.01831708643","-7599.76106735042","482.118148014607","-4579.32487284837","-5572.2331001855","-2800.57266775403","-5804.57191845236","-891.594251023635","-6628.09969621304","-6875.16617330898","660.096190563817","-4081.23748593416","-6508.93207741285","-5262.26206257167","766.335155985492","-5892.38595130487","1779.5202566908","-6148.47805159608","-402.628877290587","-8464.81527363447","-266.616094895532","-8917.41698836131","1392.83496802947","-7519.37872302654","2006.53205571924","-6398.47143132065","-940.932322094226","-5960.66294831054","1263.14847319126","-6627.35738103411","278.502138256946","-8453.80751388412","-1162.48819973392","-6356.07309763258","-667.702101619443","-7579.41158355192","-1595.40570187734","-8270.44383017624","-1882.8677231713","-7960.92542253665","-987.680435108984","-8802.47958392951","-1558.86882771021","-5430.16376197544","253.619426191417"
"3","-1724.79893228487","-5566.50559746896","-2394.75191771451","-5188.06733509071","-2861.02508567676","-4562.2181709076","-1976.95179683558","-6377.09456790455","-2616.23676452583","-7091.7401580323","-3714.1446558628","-7903.24683009824","-4287.59364380105","-7508.23406210104","-3614.14260286898","-5621.685426076","-1679.78550870077","-8116.20027390629","-4280.8299831303","-6081.02699663187","-3597.39532508077","-6766.91193956816","-3069.99392809932","-9028.39932010892","-6776.00064679499","-1526.1562597593","-824.930555563075","-5947.1658340177","-1692.42979412943","-7343.09002577863","-3764.95400359397","-4420.79706632039","-7600.16636760651","481.806650324683","-4578.6914928938","-5570.96806785064","-2799.72407329844","-5803.28755378324","-886.177796755514","-6624.90107576494","-6875.7425598318","660.479836917825","-4081.5001704945","-6510.4500233077","-5259.06208229222","767.100264593049","-5890.28684855049","1780.27782360439","-6139.90927267251","-405.104341262117","-8456.05708842312","-266.536840351373","-8908.60620856373","1393.75706400352","-7513.80007233345","2005.61076090615","-6398.57106945872","-941.199468602594","-5960.2131084497","1261.7718419972","-6626.96690475846","278.428003438465","-8445.55392505994","-1162.83215055055","-6356.19151150991","-667.709944211043","-7569.6126337929","-1595.79754707031","-8265.53103606173","-1883.89465194804","-7955.2977897797","-987.170411830342","-8796.97726332288","-1558.89206150574","-5427.33808941574","252.680664404934"
"4","-1722.29608814263","-5564.19060233742","-2391.9386747786","-5184.69553934551","-2859.84893054721","-4559.46084664395","-1975.19737303103","-6375.94510925727","-2615.21816836345","-7089.52409874527","-3714.29102618135","-7903.63943722994","-4288.15522369409","-7509.09467788683","-3615.04070026375","-5621.99509449979","-1679.83732113195","-8115.93795089833","-4281.32375757856","-6082.78903116852","-3598.14242381516","-6768.5437083465","-3070.94029999658","-9029.50085697277","-6765.21747805738","-1527.97315119792","-823.259691586311","-5943.35043526743","-1691.72715211684","-7342.22261907645","-3764.11730723009","-4419.59956422525","-7600.60353404524","481.496301349305","-4578.07473795221","-5569.72422862552","-2798.88990230803","-5802.0303566235","-880.774168505458","-6621.73464194535","-6876.35010333283","660.864335855272","-4081.78039816289","-6511.99456243434","-5255.89098746666","767.867272116425","-5888.2159127788","1781.04068341249","-6131.37409067239","-407.578865972036","-8447.3384735664","-266.458206937881","-8899.83551197325","1394.68227846688","-7508.25631523054","2004.6964882652","-6398.7002762369","-941.468791809607","-5959.79145534805","1260.40028389799","-6626.60586729892","278.35459741961","-8437.33852019961","-1163.17903557269","-6356.33928349277","-667.719560672154","-7559.85115015699","-1596.19282751438","-8260.6567725613","-1884.92633940664","-7949.70573270495","-986.663912445786","-8791.51215927288","-1558.92012697098","-5424.54069096451","251.742516285556"
"5","-1719.80552956905","-5561.90319073996","-2389.13913057984","-5181.3501254502","-2858.68760562842","-4556.72809286194","-1973.45467989165","-6374.82414526864","-2614.21261575831","-7087.33953443413","-3714.45270819225","-7904.06199390822","-4288.73326398378","-7509.98360342234","-3615.9545412939","-5622.32924466906","-1679.89828350713","-8115.70770512699","-4281.83424711304","-6084.57489658346","-3598.90626849098","-6770.20212032244","-3071.90075504505","-9030.63645849785","-6754.47010894786","-1529.79230145491","-821.598328976256","-5939.56563291988","-1691.03471656672","-7341.38574906571","-3763.29727234322","-4418.42494443722","-7601.07173727121","481.187106918104","-4577.47426959445","-5568.50128749664","-2798.06967611453","-5800.79948863365","-875.382984061401","-6618.5996063192","-6876.98785435825","661.249662153425","-4082.07767841678","-6513.56498394527","-5252.74789675623","768.636097235003","-5886.17241055602","1781.80870798625","-6122.87193009433","-410.052332743318","-8438.65901198545","-266.380151502797","-8891.1044154542","1395.61062660624","-7502.7468821306","2003.78917253714","-6398.85817919582","-941.74029005557","-5959.39709246017","1259.03383951866","-6626.27341929363","278.281929373878","-8429.16090634298","-1163.52882709853","-6356.51553834941","-667.730922115372","-7550.12667086105","-1596.59163149682","-8255.82024848844","-1885.96267126596","-7944.14880116802","-986.160847297429","-8786.08365936987","-1558.95294132199","-5421.77075374889","250.804995689118"
"6","-1717.32692159051","-5559.64251901613","-2386.35297295496","-5178.03040848367","-2857.54061814998","-4554.01907528094","-1971.72339273825","-6373.73080518697","-2613.21970353015","-7085.18561045823","-3714.62925830872","-7904.51381448609","-4289.32732590388","-7510.90014638588","-3616.88351653885","-5622.68713431111","-1679.96804279101","-8115.50869894129","-4282.36100928417","-6086.38391844252","-3599.68635973126","-6771.88638921472","-3072.87483448341","-9031.80530536626","-6743.75799771926","-1531.61367764461","-819.946017991506","-5935.81059599779","-1690.35210393905","-7340.57866372442","-3762.4933723125","-4417.27234000663","-7601.57014698505","480.879072816461","-4576.88974878128","-5567.29894876233","-2797.26291563491","-5799.5941107503","-870.003860954054","-6615.49517963416","-6877.65486254243","661.635790610605","-4082.39152021641","-6515.16057612392","-5249.63192820832","769.406658537063","-5884.15560765436","1782.58176897578","-6114.40221439104","-412.524623008805","-8430.01828521938","-266.302630866628","-8882.41243448959","1396.54212349571","-7497.27120227493","2002.88874816818","-6399.04390507217","-942.013961595341","-5959.02912254546","1257.67254924248","-6625.96871055746","278.210008450687","-8421.02068918525","-1163.88149726173","-6356.71940006462","-667.74399959207","-7540.438732783","-1596.9940470926","-8251.02067138365","-1887.00353305704","-7938.62654378068","-985.661126587278","-8780.69114998397","-1558.990421593","-5419.02746412025","249.868116513134"
"7","-1714.85992900549","-5557.40774288878","-2383.57988943437","-5174.73570293419","-2856.40747503579","-4551.33295915622","-1970.00318672009","-6372.66421768881","-2612.23902824066","-7083.06147135945","-3714.8202325243","-7904.99421242551","-4289.93697020812","-7511.84361364771","-3617.82701611636","-5623.06802049652","-1680.0462457298","-8115.34009379991","-4282.90360117008","-6088.21542171377","-3600.48219771156","-6773.5957281674","-3073.86207916054","-9033.00657728556","-6733.08060149277","-1533.43724677901","-818.30230882206","-5932.08449291808","-1689.67893060389","-7339.80061019826","-3761.70508006526","-4416.14088352926","-7602.09793210458","480.572204787027","-4576.32083592497","-5566.1169160753","-2796.46914144496","-5798.41338331793","-864.636416526079","-6612.42057194404","-6878.35017674302","662.022696055226","-4082.72143207557","-6516.78062648121","-5246.54219939604","770.178874533637","-5882.16476916522","1783.3597378323","-6105.96436606321","-414.99561832276","-8421.41587349619","-266.225601831554","-8873.75908327934","1397.47678409525","-7491.82870382924","2001.99514932655","-6399.25657992363","-942.289804599502","-5958.68664780187","1256.31645320694","-6625.69089021064","278.138843775222","-8412.91747315536","-1164.23701803784","-6356.94999196627","-667.758764098177","-7530.78687155383","-1597.40016215268","-8246.25724764843","-1888.04881014692","-7933.1385079819","-985.164660397948","-8775.3340163759","-1559.03248465274","-5416.31000778098","248.931892703054"
"8","-1712.40421643836","-5555.198017597","-2380.81956729625","-5171.4653228093","-2855.28768298157","-4548.66890940894","-1968.29373686562","-6371.62351101244","-2611.27018625333","-7080.96626099852","-3715.0251864816","-7905.50250039504","-4290.56175722888","-7512.81331137135","-3618.78442977107","-5623.47115974663","-1680.13253889552","-8115.20105040163","-4283.46157944059","-6090.06873086077","-3601.29328222403","-6775.32934985586","-3074.8620295922","-9034.23945310783","-6722.43737636223","-1535.26297577643","-816.666751654282","-5928.38649162508","-1689.01481290263","-7339.05083491197","-3760.93186815874","-4415.02970727696","-7602.6542608852","480.266508531214","-4575.76719095048","-5564.95489248471","-2795.68787385262","-5797.2564662201","-859.280268000907","-6609.37499273139","-6879.0728451752","662.410353354806","-4083.06692213208","-6518.42442185147","-5243.47782755712","770.952663672342","-5880.19915961153","1784.14248583019","-6097.55780675257","-417.465200372421","-8412.85135580272","-266.149021190317","-8865.14387483756","1398.41462324902","-7486.41881397859","2001.10830991905","-6399.49532925317","-942.567817155499","-5958.36876999905","1254.96559129958","-6625.43910680685","278.068444448277","-8404.85086149353","-1164.59536125074","-6357.20643685121","-667.775186579917","-7521.17062164876","-1597.81006429225","-8241.52918267828","-1889.09838776247","-7927.68424010802","-984.671358713298","-8770.01164280701","-1559.07904722067","-5413.6175699106","247.996338258493"
"9","-1709.95944839294","-5553.01249802825","-2378.0716936203","-5168.218581745","-2854.18074853196","-4546.0260907555","-1966.59471813271","-6370.60781309064","-2610.31277379302","-7078.89912269049","-3715.24367554065","-7906.03799036693","-4291.20124693543","-7513.80854511419","-3619.75514696258","-5623.89580814038","-1680.22656873021","-8115.090728815","-4284.03450042087","-6091.94316993523","-3602.11911274105","-6777.08646659216","-3075.87422601737","-9035.50311094796","-6711.82777749762","-1537.09083147021","-815.038896735565","-5924.71575972276","-1688.35936720878","-7338.32858367994","-3760.17320886154","-4413.93794332778","-7603.23830103952","479.961989710661","-4575.2284733563","-5563.8125804778","-2794.9186329709","-5796.12251900986","-853.935032551197","-6606.3576510293","-6879.82191554524","662.79873742493","-4083.4274982177","-6520.09124848777","-5240.43792973193","771.727944351159","-5878.25804305951","1784.92988408892","-6089.18195733424","-419.933250989553","-8404.32430995379","-266.072845735095","-8856.56632108901","1399.35565568369","-7481.04095902164","2000.22816360732","-6399.75927813254","-942.847997268727","-5958.07459061068","1253.62000315377","-6625.21250846048","277.998819546068","-8396.82045632795","-1164.95649857899","-6357.48785711042","-667.793237939517","-7511.58951647761","-1598.22384087891","-8236.83568099486","-1890.15215101401","-7922.26328546218","-984.181131438981","-8764.72341264839","-1559.13002588308","-5410.94933529111","247.061467239411"
"10","-1707.52528930551","-5550.85033884974","-2375.33595534114","-5164.99479311422","-2853.08617815714","-4543.40366783617","-1964.9058054587","-6369.61625168263","-2609.36638700519","-7076.85919933939","-3715.47525484686","-7906.59999371333","-4291.85499899186","-7514.82861992736","-3620.73855695316","-5624.34122142049","-1680.32798158981","-8115.00828860715","-4284.62192015467","-6093.83806266905","-3602.95918847846","-6778.86629042965","-3076.89820845423","-9036.79672830109","-6701.2512592477","-1538.92078061736","-813.418294438692","-5921.07146460626","-1687.71220998853","-7337.63310181601","-3759.42857423447","-4412.86472369532","-7603.84921985613","479.65865394868","-4574.70434227494","-5562.68968202099","-2794.16093879046","-5795.01070103945","-848.600327366915","-6603.36775554236","-6880.59643518324","663.18782323818","-4083.8026679277","-6521.78039215657","-5237.42162290079","772.504634932174","-5876.34068322966","1785.72180359479","-6080.83623800827","-422.399652162019","-8395.83431266049","-265.997032266355","-8848.02593296453","1400.29989600664","-7475.69456446409","1999.35464382408","-6400.04755132505","-943.130342863579","-5957.80321094603","1252.27972814435","-6625.01024297311","277.929978120038","-8388.82585875063","-1165.32040156209","-6357.79337485334","-667.812889040871","-7502.04308847429","-1598.64157902082","-8232.17594637716","-1891.20998491883","-7916.87518838296","-983.693888422902","-8759.46870848911","-1559.18533710911","-5408.30448843159","246.127293772266"
