"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","-3899.69499235955","-8112.24678160765","-1798.25549340286","-6654.68265423692","-1275.32908076425","7501.97766693545","267.14396953724","8828.513582759","-794.53127361089","9266.01358492898","-3651.06062172796","-8736.80290175356","-4281.87906145586","-6071.45747808946","-1336.23988646774","7989.69256029161","-3927.21100660689","-6599.86153366996","-2244.76734559026","-6263.58544096813","-2664.64019479034","-8546.9903920707","-3562.25280175624","-5915.97919807138","-4742.36122596238","-6756.77519942755","-287.818326393088","7610.31744472518","-2389.59026791273","-7462.22591155375","-4656.43998242912","-8247.56492509112","-3068.64603411376","-7940.66779857005","776.469465268911","6702.19699804446","-5332.93566373076","-7732.69759754704","-3290.22234763202","-6487.37515779081","-622.1603881467","8234.28485571938","184.449525744392","7714.02600996414","827.144677257317","8994.84608876747","-3701.06146759694","-7313.35796829864","-86.371343018244","6660.3007124671","-4382.46180472015","-7232.50418515682","1230.59763102281","8293.29247462119","-3082.93398965114","-9283.28292846789","235.301027645458","9487.82980692451","1320.37147387025","9331.2990654824","-4183.55976359119","-5598.40015445246","1178.97732643439","7400.68267173614","-1314.63213989418","6570.95054728461","681.146330606348","7801.45980731591","-361.623500912569","9567.81687074879","-1171.57223393304","9877.31945826857"
"2","-3899.37376811396","-8112.62151007174","-1794.45149395619","-6648.43299855831","-1276.31839392446","7498.29459086506","267.407385767321","8825.23318706575","-795.225176231954","9264.24009164796","-3651.18569101905","-8737.8019850101","-4282.25141639033","-6069.42115982064","-1336.03336766043","7989.62405574252","-3928.0877102697","-6600.873838428","-2242.55470366765","-6260.31711196407","-2665.56030858296","-8546.17820173918","-3560.83008053818","-5913.94975234048","-4741.75149512963","-6754.47542127695","-288.905241250063","7606.77504136992","-2388.57048387088","-7460.26872181205","-4655.01102880708","-8247.6453066878","-3067.86368463633","-7940.2562300526","775.647136294676","6697.37331308999","-5332.03437593894","-7733.49773129871","-3290.42004229928","-6486.47627492192","-621.634314181578","8233.202329689","184.976286878808","7709.17861158394","827.352639794236","8992.68121216021","-3700.10470881359","-7312.02637667739","-87.016785337253","6654.25866686169","-4381.76707394946","-7233.83627388231","1230.94934986626","8291.0603938025","-3082.39941775823","-9283.23851270128","235.550495248199","9486.57855437519","1320.51771464072","9328.01110666476","-4181.71194321736","-5593.9070124787","1179.04438919034","7397.63196395211","-1314.73820583627","6564.55947394537","681.264899469168","7799.22978040649","-362.053591520304","9567.34255505014","-1171.86173069975","9875.87004510083"
"3","-3899.06913115789","-8113.02830815102","-1790.66298171375","-6642.22093099454","-1277.31113524601","7494.64835037834","267.671501856546","8821.9912879307","-795.920905226753","9262.50620552482","-3651.32562637989","-8738.83368168552","-4282.64239345976","-6067.41368345544","-1335.8309516753","7989.59106999468","-3928.98176357221","-6601.91550006223","-2240.35825786886","-6257.08428545097","-2666.49327412683","-8545.39954459104","-3559.42448760505","-5911.94756381693","-4741.16141647995","-6752.206857286","-289.991778292999","7603.26926206338","-2387.56511844982","-7458.34666806705","-4653.60059696416","-8247.75829823249","-3067.09708682195","-7939.87812999626","774.827538853519","6692.58560013078","-5331.15470816022","-7734.33086675855","-3290.63327528242","-6485.60657362409","-621.110714094215","8232.15604547056","185.503668054232","7704.36834786788","827.563397910788","8990.55450435307","-3699.16516271843","-7310.72668117147","-87.6623184893387","6648.25347179425","-4381.09084807303","-7235.1977060342","1231.30444784015","8288.86548747782","-3081.8777611634","-9283.22953837466","235.800574590147","9485.36636337219","1320.66835787107","9324.76323601059","-4179.88291776365","-5589.44343301642","1179.11471043836","7394.61755794345","-1314.84922274785","6558.20474644989","681.385756916616","7797.03509262924","-362.48442164861","9566.90797337169","-1172.15443364329","9874.46127605525"
"4","-3898.7807302005","-8113.46644191013","-1786.8895062227","-6636.04550055239","-1278.30720728943","7491.03802335896","267.936295810545","8818.78703020712","-796.618432012269","9260.81101089144","-3651.48008492158","-8739.89730200568","-4283.05146822074","-6065.43432033051","-1335.63261221764","7989.59270322317","-3929.89273634575","-6602.98574091586","-2238.17744689997","-6253.88590218375","-2667.43863751225","-8544.65370559994","-3558.03558410011","-5909.97196407835","-4740.59054524132","-6749.96880602486","-291.077891386307","7599.7992205678","-2386.57369680466","-7456.45881346975","-4652.20845645032","-8247.90317786115","-3066.34576681096","-7939.5326630076","774.010690952171","6687.83292343077","-5330.29619778706","-7735.19605349929","-3290.86156546349","-6484.7652889118","-620.589504920427","8231.14505482708","186.031620985991","7699.59440234455","827.776891579297","8988.46508006473","-3698.24239248877","-7309.45811896851","-88.3079018368175","6642.28429177823","-4380.43269930784","-7236.58771126246","1231.66289659756","8286.70687755194","-3081.36868559193","-9283.25525474392","236.051236510847","9484.19231398334","1320.82333252921","9321.55462415061","-4178.07223782867","-5585.00874325441","1179.18826354117","7391.638547039","-1314.96512809263","6551.88552383152","681.508810313713","7794.87487359989","-362.915986982987","9566.51210997635","-1172.4502585096","9873.09220875464"
"5","-3898.50821341037","-8113.93517636273","-1783.13061661921","-6629.9057551604","-1279.30651235422","7487.46268656442","268.201745592364","8815.61955749004","-797.317727925265","9259.15359080025","-3651.64872324069","-8740.99215507926","-4283.47811557866","-6063.48234089877","-1335.43832279975","7989.62805449413","-3930.82019793206","-6604.08378241515","-2236.01170906275","-6250.72090194406","-2668.39594454657","-8543.93996864627","-3556.66293086411","-5908.0222837229","-4740.03843595776","-6747.76056504987","-292.163534449781","7596.36402955948","-2385.59574376267","-7454.60422012766","-4650.83437611154","-8248.07922266423","-3065.60925035688","-7939.21899268039","773.196610500585","6683.11434617623","-5329.45838142304","-7736.09234006505","-3291.10443120307","-6483.95165481181","-620.070603613646","8230.16840842736","186.560097355929","7694.85595738185","827.993060666958","8986.41205274103","-3697.33596075612","-7308.21992619628","-88.9534947560362","6636.35029016083","-4379.79219920547","-7238.00551835332","1232.02466762889","8284.58368472979","-3080.87185650761","-9283.31490983206","236.302451861885","9483.05548496752","1320.98256738965","9318.38444035795","-4176.27945341761","-5580.60226945051","1179.26502176967","7388.69402343651","-1315.0858591089","6545.60096395722","681.633966940995","7792.74825185164","-363.348283130004","9566.15394781669","-1172.74912092432","9871.7618994998"
"6","-3898.25122846602","-8114.43377558477","-1779.38586170516","-6623.80074183143","-1280.30895249842","7483.92141577614","268.467829125721","8812.48801226482","-798.018764223949","9257.53302717248","-3651.83119746939","-8742.11754900065","-4283.92180986405","-6061.55701484514","-1335.24805674967","7989.69622189621","-3931.76371724008","-6605.20884517645","-2233.860482341","-6247.58822370366","-2669.36474081829","-8543.25761663493","-3555.30608850644","-5906.09785247782","-4739.5046425623","-6745.58143101585","-293.248661467848","7592.96280077549","-2384.63078389474","-7452.78194925353","-4649.47812412324","-8248.28570880074","-3064.88706289813","-7938.93628172632","772.385315313092","6678.42893063311","-5328.64079495616","-7737.0187741171","-3291.36139040962","-6483.16490448253","-619.553927063655","8229.22515599608","187.08904882017","7690.1521943273","828.211844947686","8984.39453470307","-3696.44542967606","-7307.01133804533","-89.5990566433724","6630.4506292635","-4379.1689187246","-7239.45035534713","1232.3897322634","8282.49502865646","-3080.38693917057","-9283.40775055234","236.554191514145","9481.95495392494","1321.14599104622","9315.25185268839","-4174.50411402166","-5576.2233370444","1179.34495830854","7385.78307834853","-1315.21135282142","6539.35022367259","681.761134013636","7790.6543549774","-363.781305611117","9565.83246869548","-1173.05093641401","9870.46940342994"
"7","-3898.00942260608","-8114.9615028272","-1775.65479002437","-6617.72950682426","-1281.31442955813","7480.41328594877","268.734524298239","8809.39153605472","-798.721512089614","9255.94840094556","-3652.02716332531","-8743.27279095217","-4284.3820249086","-6059.65761120155","-1335.06178721972","7989.79630267117","-3932.72286280223","-6606.36014911241","-2231.72320448662","-6244.48680578699","-2670.34457176081","-8542.60593161243","-3553.96461747565","-5904.19799930726","-4738.98871844961","-6743.43069978768","-294.333226498813","7589.59464515948","-2383.67834158646","-7450.99106131333","-4648.13946802331","-8248.52191161153","-3064.17872962938","-7938.68369210492","771.5768231095","6673.77573830342","-5327.84297363173","-7737.97440257893","-3291.63196060856","-6482.40427033274","-619.039392115264","8228.31434646306","187.61842701686","7685.48229364746","828.433184113896","8982.41163729443","-3695.57036099776","-7305.83158889087","-90.2445469212277","6624.58447052163","-4378.56242830303","-7240.92144965547","1232.75806167083","8280.44002805625","-3079.9135986948","-9283.53302283071","236.806426365042","9480.88979744653","1321.31353192472","9312.15602811976","-4172.74576869692","-5571.87127076959","1179.42804626161","7382.9048021475","-1315.34154605311","6533.13245894607","681.890218700518","7788.5923097713","-364.215049856486","9565.54665342536","-1173.35562042734","9869.21377468221"
"8","-3897.78244267901","-8115.51762062782","-1771.93694993841","-6611.69109580421","-1282.32284516696","7476.9373713585","269.001808964676","8806.32926956772","-799.42594262824","9254.39879221951","-3652.23627616098","-8744.45718730555","-4284.85823412068","-6057.78339846135","-1334.87948719507","7989.92739334366","-3933.69720283035","-6607.53691353763","-2229.59931310515","-6241.41558603279","-2671.33498271587","-8541.98419488308","-3552.63807812969","-5902.3220525196","-4738.4902165481","-6741.30766655119","-295.417183684088","7586.25867300651","-2382.73794110878","-7449.23061617325","-4646.81817474475","-8248.78710573185","-3063.48377557243","-7938.46038515272","770.771151516127","6669.15383008079","-5327.06445212479","-7738.95827178044","-3291.91565901094","-6481.6689841396","-618.526915586917","8227.43502811164","188.1481835739","7680.84543506655","828.657017788228","8980.46247102752","-3694.71031613308","-7304.67991241386","-90.8899250440156","6618.75097462332","-4377.9722979294","-7242.41802817759","1233.12962686281","8278.41780087099","-3079.45150010539","-9283.68997172742","237.059127345725","9479.85909126241","1321.48511829546","9309.09613269035","-4171.00396614297","-5567.5453947648","1179.51425865727","7380.05828450997","-1315.47637543673","6526.94682501217","682.021128143243","7786.56124236921","-364.649511198799","9565.29548198744","-1173.66308835613","9867.99406655025"
"9","-3897.56993519252","-8116.10139092241","-1768.23188970205","-6605.68455400285","-1283.33410077547","7473.49274575054","269.269660950137","8803.30035284223","-800.132026872071","9252.88328040239","-3652.45819101304","-8745.67004372259","-4285.34991056043","-6055.93364469283","-1334.70112950216","7990.08858985016","-3934.68630527115","-6608.73835727348","-2227.48824574091","-6238.37350195483","-2672.33551899659","-8541.3916871245","-3551.32603080551","-5900.46933987407","-4738.00868939165","-6739.21162592326","-296.500487257415","7582.9539941071","-2381.8091066883","-7447.49967324592","-4645.51401064791","-8249.08056520303","-3062.80172564677","-7938.26552171157","769.968318066772","6664.56226640511","-5326.30476461198","-7739.96942760131","-3292.21200258178","-6480.95827716597","-618.016414289229","8226.58624872616","188.678270116661","7676.24079770402","828.883285535194","8978.54614572902","-3693.86485622515","-7303.55554172144","-91.5351505041413","6612.94930164725","-4377.39809721431","-7243.93931741607","1233.50439869434","8276.42746439733","-3079.00030839525","-9283.87784155779","237.312265428242","9478.86191038941","1321.6606782857","9306.07133163643","-4169.27825478083","-5563.2450326846","1179.60356845379","7377.24261455985","-1315.61577742642","6520.79247651391","682.153769475085","7784.56027838851","-365.084684867106","9565.07793368903","-1173.97325555645","9866.80933164175"
"10","-3897.37154636253","-8116.71207515508","-1764.53915753823","-6599.70892637667","-1284.3480976705","7470.07848248566","269.538058053272","8800.30392539198","-800.839735781159","9251.40094435482","-3652.69256265097","-8746.91066525514","-4285.85652701445","-6054.10761765223","-1334.52668681701","7990.27898766697","-3935.68973786132","-6609.96369875235","-2225.38943996175","-6235.35949090168","-2673.34572595022","-8540.8276885022","-3550.02803588822","-5898.63918868672","-4737.54368919074","-6737.14187206117","-297.583091554074","7579.67971789021","-2380.89136257719","-7445.79729163563","-4644.22674155238","-8249.40156358347","-3062.13210473962","-7938.09826225603","769.168340203621","6660.00010741622","-5325.56344484299","-7741.00691561358","-3292.52050810798","-6480.27138027706","-617.507805043456","8225.76705573847","189.208638275688","7671.66756021133","829.111926872768","8976.6617706843","-3693.03354221672","-7302.45770946642","-92.1801828379741","6607.17861119963","-4376.83939546114","-7245.48454359166","1233.88234786515","8274.46813542316","-3078.55968858164","-9284.09587601214","237.565811632681","9477.8973292777","1321.84013989206","9303.08078952875","-4167.56818283053","-5558.96950780923","1179.69594854451","7374.45688101085","-1315.75968830915","6514.66856764426","682.288049839871","7782.58854306686","-365.520565980662","9564.89298732041","-1174.28603736947","9865.65862203494"
