"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36","x position of agent 37","y position of agent 37","x position of agent 38","y position of agent 38"
"1","-4493.91439202032","-6583.98672769013","7320.49141235967","1289.90041668243","-2490.13559971184","-8139.27660865839","-1942.15501129672","-6627.90968580422","-3212.81741215495","-6368.51681618609","-4506.77183162894","-6938.14369803926","8516.18832100027","644.151015822878","-3906.91163093283","-8491.89285172464","-3456.80271581973","-7475.44245496291","-2890.90945359066","-8920.4100397373","6736.18417702635","-219.716109301438","-4647.27511549827","-8239.75009937666","-3630.4047939187","-8989.47704637618","-2764.6984393617","-6674.70235284921","-3361.63992346705","-7014.0198615813","-3810.41686867357","-5765.27813165299","7384.30442107757","429.701597971558","-5122.46080877788","-7454.41450827007","-5068.52869752426","-8267.67179302908","-4115.77734960637","-6359.71193954877","-1910.26593572219","-7215.83976518741","6724.12594035092","1197.41178972334","-3902.08733503322","-7848.90445674568","-4145.69411871248","-7419.6123026833","8785.95173270875","23.5199243318889","7834.77219628753","-822.709150254329","8769.83815400033","1299.73086136135","7841.38402999277","-226.918108014227","8001.24985600105","464.299618225675","-5566.37436163487","-7987.15228880036","7704.16229188716","-1318.59892752653","9611.82880505752","-318.768237520508","9340.89783670091","458.546651521618","7055.19284787602","-933.035091237022","9498.18806067107","959.631633646948","9493.99623698055","-304.95926881282","12199.7821690712","-1099.93624502315","11970.9008523589","-267.439309862906"
"2","-4494.58699030918","-6583.72790063077","7316.01203178715","1293.24517647779","-2490.40212906744","-8139.26205588206","-1939.51162976298","-6621.19661350161","-3211.92694316688","-6367.2996216696","-4507.59416152406","-6938.6287642415","8516.19142256322","645.005693394421","-3907.53996560688","-8492.77142754327","-3456.03358616134","-7475.9638304888","-2891.61982947745","-8921.56433879441","6734.25350199383","-217.799355891546","-4647.64823849022","-8240.84638712885","-3630.9191375555","-8990.93107325117","-2763.7596287634","-6675.04263053364","-3361.61505719874","-7014.64714100337","-3809.7867734176","-5763.99595994438","7382.35952728182","429.428371243455","-5122.58196031806","-7454.92445250625","-5068.81162972419","-8268.19133146547","-4116.53015047701","-6359.37620874012","-1909.89349908173","-7213.84803998614","6722.92547939899","1196.59582016856","-3902.30075953816","-7849.70009332638","-4145.58297673062","-7419.7759444352","8785.16854650935","23.491498223723","7835.36486352448","-821.97714519744","8768.75568046506","1300.38760496003","7838.24855161282","-226.840809674514","8001.96855302774","463.426458503459","-5566.94466825581","-7987.54983431671","7705.05264609739","-1318.26026068434","9607.07143710433","-319.565912535753","9341.6646672308","458.158034791989","7055.07484158171","-933.649558766713","9499.28408147271","959.96864920066","9495.38676279455","-304.894246923515","12190.7734256571","-1100.00262604256","11961.9467788661","-265.220149073313"
"3","-4495.27748904899","-6583.4987823243","7311.57143655733","1296.59020102198","-2490.68114245378","-8139.28204630139","-1936.87937060682","-6614.52399572274","-3211.05222804786","-6366.11380314435","-4508.43489309602","-6939.14359504245","8516.23034728053","645.861423323935","-3908.18392780108","-8493.68336612433","-3455.28122246112","-7476.51692634402","-2892.34351636566","-8922.75439938003","6732.35587042073","-215.883787402362","-4648.04005738347","-8241.97656328177","-3631.44867023442","-8992.41727989312","-2762.83569657155","-6675.41572868826","-3361.60527276944","-7015.3053680788","-3809.17285175848","-5762.74409553237","7380.44965840847","429.157025872233","-5122.72273486595","-7455.46564825558","-5069.11378899372","-8268.7417278603","-4117.30079402067","-6359.06990354569","-1909.53240377293","-7211.89158647256","6721.75868798238","1195.78375245744","-3902.5310080726","-7850.52809171703","-4145.48958963891","-7419.97164992318","8784.42311829679","23.4631911520368","7835.99063662307","-821.248059163967","8767.71213133565","1301.04805625597","7835.14886820255","-226.764579737123","8002.72258866194","462.554061125266","-5567.53551386253","-7987.97800655026","7705.97576344347","-1317.92543742628","9602.35449337368","-320.36439382462","9342.46898386599","457.770714090266","7054.99217939189","-934.26624830701","9500.41882185222","960.307793584762","9496.81616294936","-304.828521887477","12181.8134874947","-1100.07212455607","11953.0448281763","-263.001201598259"
"4","-4495.98544225108","-6583.29864445719","7307.16862007571","1299.93544462575","-2490.97221675231","-8139.33573286732","-1934.25793192375","-6607.89077517834","-3210.1928443532","-6364.95842453714","-4509.29355506289","-6939.68748699025","8516.30426322885","646.718151592494","-3908.84311631463","-8494.62797791182","-3454.54516371392","-7477.10091599273","-2893.08010811235","-8923.97934874966","6730.49041536095","-213.969637339243","-4648.45008121921","-8243.13973885473","-3631.99307104397","-8993.93506061899","-2761.9261781105","-6675.82065091415","-3361.61014215594","-7015.99367090944","-3808.57474124921","-5761.52157709734","7378.57387570778","428.887572600343","-5122.8827774384","-7456.03730728559","-5069.43479811021","-8269.32245850745","-4118.08875608627","-6358.79230705877","-1909.18224237266","-7209.96944996613","6720.62450673953","1194.97556315447","-3902.77762780186","-7851.387626835","-4145.41347885595","-7420.19855913992","8783.71449924866","23.435027049685","7836.64868713288","-820.521882878672","8766.70655888903","1301.71211594205","7832.08414960786","-226.689392493644","8003.51094310756","461.682525726627","-5568.14650184377","-7988.43614646007","7706.93082101031","-1317.59445958598","9597.67742401189","-321.163598937408","9343.30993664723","457.384715262976","7054.94376246976","-934.885134665022","9501.59133234285","960.649062346543","9498.28339284271","-304.762317772313","12172.901736506","-1100.1447295827","11944.1942144559","-260.78256235683"
"5","-4496.71040334796","-6583.12675783664","7302.80257463665","1303.28086157678","-2491.2749285082","-8139.4222674061","-1931.64701161383","-6601.29589349705","-3209.34836909063","-6363.83254889965","-4510.16967550926","-6940.25973576606","8516.4123373074","647.575824172044","-3909.51712944966","-8495.60457227317","-3453.82494835425","-7477.7149720041","-2893.82919818121","-8925.23831300492","6728.65626881421","-212.057138960024","-4648.87781841119","-8244.33502381895","-3632.55201859698","-8995.48380863543","-2761.03060817304","-6676.25639977072","-3361.6292369157","-7016.71117671597","-3807.99207892104","-5760.32744254825","7376.73123936544","428.62002205449","-5123.0617323696","-7456.63864041563","-5069.77427923074","-8269.93299862067","-4118.89351203128","-6358.54270148998","-1908.84260709047","-7208.08067472072","6719.52187544405","1194.17122873385","-3903.04016533136","-7852.27787260913","-4145.35416525688","-7420.45581111144","8783.0417393444","23.4070298337399","7837.33818553095","-819.798606975713","8765.73801414675","1302.3796845797","7829.05356457028","-226.615222149828","8004.33259554911","460.811951909317","-5568.77723488335","-7988.92359401457","7707.91699483757","-1317.26732881238","9593.03967770098","-321.963445422901","9344.18667438173","457.000064087247","7054.92849083786","-935.506192433191","9502.80066225808","960.992450913307","9499.78740659605","-304.695858611044","12164.0375527663","-1100.22042996824","11935.3941500024","-258.564326245651"
"6","-4497.45192526058","-6582.98239249532","7298.47229158582","1306.62640614077","-2491.58885399058","-8139.54080074701","-1929.04630743816","-6594.7382914027","-3208.5183787864","-6362.73523855395","-4511.06278195142","-6940.85963628372","8516.55373535925","648.434387038673","-3910.20556506923","-8496.6124575977","-3453.12011432753","-7478.35826617332","-2894.59037969795","-8926.53041722215","6726.85256186315","-210.146525236273","-4649.3227768206","-8245.56152722667","-3633.1251910742","-8997.0629161292","-2760.14852109249","-6676.7219769166","-3361.66212824886","-7017.45701196436","-3807.42450134147","-5759.16072916754","7374.92080865079","428.354384741728","-5123.25924336483","-7457.26885763189","-5070.13185394929","-8270.57282240612","-4119.71453680341","-6358.32036826436","-1908.51308982832","-7206.22430407494","6718.44973316636","1193.3707255881","-3903.31816677385","-7853.19800209885","-4145.31116924758","-7420.74254402578","8782.40388751031","23.3792233993185","7838.05830134183","-819.078222005535","8764.8055470181","1303.050662618","7826.0562808666","-226.542042825653","8005.18652430344","459.94243922541","-5569.42731502177","-7989.4396882939","7708.93346003303","-1316.94404657557","9588.44070174562","-322.76385084025","9345.09834476852","456.616786269455","7054.94526353632","-936.129395994146","9504.04585983084","961.337954595527","9501.32715719954","-304.629368370502","12155.2203146405","-1100.29921438808","11926.6438453904","-256.346588137135"
"7","-4498.2095604651","-6582.86481779544","7294.17676148162","1309.97203256233","-2491.91356925232","-8139.69048284941","-1926.45551707492","-6588.21690889067","-3207.7024495511","-6361.66555523724","-4511.97240140218","-6941.48648278865","8516.72762229174","649.29378618583","-3910.9080206549","-8497.65094139432","-3452.43019916089","-7479.02996964197","-2895.36324550555","-8927.85478557999","6725.07842480961","-208.238028814594","-4649.78446383059","-8246.81835733961","-3633.71226626764","-8998.67177435694","-2759.27945081456","-6677.21638324989","-3361.7083870599","-7018.23030249153","-3806.87164467201","-5758.02047375517","7373.14164206424","428.090671045525","-5123.47495355388","-7457.92716820174","-5070.50714335358","-8271.24140313425","-4120.55130502171","-6358.1245881177","-1908.19328224017","-7204.39938060154","6717.40701843448","1192.57403003658","-3903.61117781627","-7854.14718761247","-4145.28401083831","-7421.05789536091","8781.79999176375","23.3516316134096","7838.80820325681","-818.3607184417","8763.90820644241","1303.72495041281","7823.09146544761","-226.469828555371","8006.0717069706","459.074087161313","-5570.09634371739","-7989.98376759156","7709.97939088501","-1316.62461417249","9583.8799421592","-323.564732770829","9346.04409452289","456.234907443843","7054.99297878028","-936.754719525536","9505.32597235182","961.685568589955","9502.90159665621","-304.563070919752","12146.4493989196","-1100.38107135006","11917.9425096175","-254.129442877723"
"8","-4498.98286105936","-6582.77330253201","7289.91497425576","1313.31769506603","-2492.24865018965","-8139.87046292892","-1923.87433817524","-6581.73068540308","-3206.9001571451","-6360.62256024579","-4512.89806043527","-6942.13956895602","8516.93316219613","650.153967637516","-3911.62409336401","-8498.71933038845","-3451.75474003364","-7479.72925301751","-2896.14738821907","-8929.21054148633","6723.33298731014","-206.331881977977","-4650.26238642034","-8248.10462175654","-3634.31292162352","-9000.30977373407","-2758.4229309688","-6677.73861904753","-3361.76758401901","-7019.03017363025","-3806.33314472551","-5756.905712772","7371.39279748389","427.828891221807","-5123.70850554403","-7458.61278078723","-5070.89976808141","-8271.938213211","-4121.40329105733","-6357.95464119228","-1907.88277579121","-7202.60494625604","6716.39266939404","1191.78111833399","-3903.91874378622","-7855.12460082471","-4145.27220971702","-7421.40100201198","8781.22909935639","23.3242783087046","7839.58705925241","-817.646086687629","8763.04504053029","1304.40244824571","7820.15828457599","-226.398553287568","8006.98712058386","458.206995121817","-5570.78392190709","-7990.55516951527","7711.0539609741","-1316.30903273261","9579.35684374896","-324.366008830063","9347.02306950002","455.854453171111","7055.07053411645","-937.382137004843","9506.6400463069","962.035287982705","9504.50967612513","-304.497189998553","12137.7241809545","-1100.46598919724","11909.2893502483","-251.912985286126"
"9","-4499.77137882879","-6582.70711503549","7285.68591937278","1316.66334785728","-2492.59367260132","-8140.07988958274","-1921.30246841865","-6575.27856000306","-3206.11107704359","-6359.60531457807","-4513.83928524928","-6942.81818798825","8517.16951846635","651.01487746143","-3912.35338008656","-8499.81693061807","-3451.09327384728","-7480.45528649201","-2896.94240028018","-8930.59680770423","6721.61537851068","-204.428316607212","-4650.75605123862","-8249.41942754002","-3634.92683428481","-9001.97630392304","-2757.57849493967","-6678.2876841039","-3361.83928962298","-7019.85575033331","-3805.80863702303","-5755.81548248222","7369.67333231111","427.569055394981","-5123.95954147253","-7459.32490355789","-5071.30934837659","-8272.66272424827","-4122.26996911371","-6357.80980713176","-1907.58116181686","-7200.8400425244","6715.40562396722","1190.99196667865","-3904.24040971797","-7856.12941289347","-4145.27528532218","-7421.7710004176","8780.69025691658","23.2971872774322","7840.39403670812","-816.934317083288","8762.21509670403","1305.08305634285","7817.25590396333","-226.328190885208","8007.93174175881","457.341262414142","-5571.48965006648","-7991.15323108718","7712.15634328418","-1315.99730322349","9574.87085020027","-325.167596679222","9348.03441481763","455.475448936986","7055.17682657887","-938.011622214194","9507.98712751361","962.387107752286","9506.15034606377","-304.431949185858","12129.0440347901","-1100.55395611057","11900.6835735571","-249.697310151568"
"10","-4500.574665312","-6582.66552327362","7281.48858598854","1320.00894512335","-2492.94821224753","-8140.3179109142","-1918.73960556827","-6568.85947154779","-3205.33478450124","-6358.61287907706","-4514.79560173122","-6943.52163271166","8517.4358539169","651.876461782066","-3913.09547750167","-8500.94304752914","-3450.44533729516","-7481.20723996014","-2897.74787401138","-8932.01270647708","6719.92472718046","-202.52756414237","-4651.264964677","-8250.7618813424","-3635.55368113351","-9003.67075392086","-2756.7456759373","-6678.86257786862","-3361.92307425574","-7020.70615729686","-3805.29775685042","-5754.74881909515","7367.98230361547","427.311173553938","-5124.22770305862","-7460.06274430276","-5071.73550414431","-8273.41440713377","-4123.15081330642","-6357.68936517548","-1907.28803158148","-7199.10371056987","6714.44482001098","1190.20655122074","-3904.57572041817","-7857.16079457574","-4145.29275691518","-7422.16702668552","8780.18251059081","23.2703822651978","7841.2283025232","-816.22539991179","8761.41742183709","1305.76667489383","7814.38348890623","-226.258715125688","8008.90454684154","456.476988232001","-5572.21312826959","-7991.77728884333","7713.28571031252","-1315.68942645632","9570.42140416004","-325.969414037182","9349.07727497784","455.097920150759","7055.31075284368","-938.643148745145","9509.36626125667","962.741022772613","9507.82255636935","-304.367571868362","12120.4083332971","-1100.64496011162","11892.1243846705","-247.482512232026"
