"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36","x position of agent 37","y position of agent 37","x position of agent 38","y position of agent 38"
"1","680.919134486946","-6550.91157376586","-1579.48588431613","-8114.10854023784","-1261.7389554757","6563.63488909977","434.553706702091","9183.71458828093","144.550724162001","-7606.60283105732","674.340041026584","8863.95595682989","1250.19226623029","8619.44951855433","696.033602126651","8135.41147894821","-1.9104492030679","8717.41570570509","27.396475114645","-6333.48900852248","1451.69126023575","-8340.42936466259","-711.717221447489","-6179.80670694197","1126.74219692736","-7521.32535639319","1059.58303892192","9005.5991993685","-412.913893193024","6678.97170644341","-1206.75815796027","-7692.84645959966","358.562727195063","-9373.30404144791","-1432.80001010887","9027.52230565399","-548.973248370488","9033.37241158536","1493.42886589155","-9440.89621413117","1275.53430948012","-6499.64453640849","1144.36626573303","6447.66181280242","63.6626127217237","8084.98364184949","919.389410966683","9518.89451230888","556.141790363726","7288.6794163947","-1039.94983028853","9384.41525782247","-567.686388769405","8089.24322319598","362.538633337473","-8090.27606764398","-156.611920474006","-8803.66621703081","-1397.45034691262","8360.37174794119","-473.327332978869","-8109.09658658247","758.927430501481","-7934.31640696666","-443.956219271365","9510.05342655122","507.331549829882","6564.97183382544","-737.927917843602","-8917.77748709446","-588.940429371082","-9371.14596583951","-1257.51388021827","-9548.56841689293","1338.37122102808","8103.63670880596"
"2","680.903914357651","-6542.8161539936","-1585.58976484329","-8106.35128910956","-1261.69177937585","6554.94817767756","432.862062435346","9182.39897720535","144.31682344691","-7597.75957384927","674.749823656632","8862.50900542673","1250.61058862863","8615.61585277177","695.650776034688","8131.43560354189","-2.05649126169859","8711.64202076787","27.5777352012366","-6323.98675502896","1452.22096531936","-8335.2183971816","-712.074490756261","-6167.64808197503","1127.20423007974","-7512.9747801147","1060.39311881176","9004.04240672818","-413.09943793728","6669.25230880598","-1205.72071813074","-7684.33892511869","358.687474677076","-9368.56486092827","-1432.09561310581","9025.49759489875","-549.412619693443","9029.54690921346","1492.95694990456","-9437.2567818122","1276.32489470612","-6488.44639412803","1145.1129984822","6439.87929759737","62.6550771601956","8078.03801225051","919.291026592414","9518.33694748902","554.850812735139","7283.01520556753","-1039.8931389815","9381.76918027873","-568.814952873757","8080.42586448897","362.762550946025","-8084.6438825275","-156.490725084709","-8798.20242798733","-1396.83226585035","8352.59754181746","-472.555383037074","-8102.76164688493","759.903989612108","-7927.80460019974","-443.86018897119","9508.25272733347","505.955431053452","6555.80675541929","-738.208955134142","-8911.91909049335","-590.093494658576","-9368.06541329574","-1258.01667341615","-9543.40071203623","1338.6155894856","8098.83276378137"
"3","680.890839484406","-6534.75711772005","-1591.69403864854","-8098.63605193714","-1261.64750513628","6546.29892402467","431.172203408447","9181.12286286966","144.08381857688","-7588.95658342721","675.162032630161","8861.10134368402","1251.03270262886","8611.82082795566","695.270559766021","8127.49780406884","-2.20247869403571","8705.90829441003","27.759208218678","-6314.52163930538","1452.75471444483","-8330.04573280073","-712.433350892549","-6155.52988913973","1127.66913799533","-7504.66421916963","1061.20567361108","9002.52301164233","-413.28554355543","6659.57156072023","-1204.68752964738","-7675.87152667974","358.813473638585","-9363.86760654436","-1431.39727441908","9023.51228552305","-549.854880607135","9025.75982467181","1492.48959771922","-9433.6568866559","1277.11734814396","-6477.28847689281","1145.86321156224","6432.13281014448","61.6484291566393","8071.13188354058","919.195644582736","9517.81856634197","553.562056012132","7277.38899876048","-1039.8389628819","9379.16198935782","-569.945153808694","8071.64989463095","362.987754107806","-8079.05121315712","-156.370167580988","-8792.77885869993","-1396.21861614826","8344.86508598837","-471.785388112204","-8096.46572891053","760.882438278195","-7921.33129973904","-443.766131172039","9506.49083581469","504.581281541205","6546.67918460783","-738.491791024757","-8906.10203048672","-591.247582556299","-9365.02580636704","-1258.5230485374","-9538.27563731831","1338.86424698999","8094.06714531905"
"4","680.879903579404","-6526.73376649005","-1597.79847948335","-8090.96196904005","-1261.60614571627","6537.68639721143","429.484233682017","9179.88530126948","143.851714741016","-7580.19319422366","675.576613218837","8859.73199497705","1251.45854905112","8608.06364863745","694.892921341252","8123.59720367834","-2.34843176925571","8700.21379832597","27.9408649488907","-6305.09297578823","1453.29245810722","-8324.91063802038","-712.793779989861","-6143.45138246819","1128.13686719592","-7496.39286614549","1062.02066674331","9001.04022939013","-413.472186715682","6649.92870562637","-1203.65859047298","-7667.44354074655","358.940651485696","-9359.21143845725","-1430.70490466255","9021.56541083287","-550.299885411069","9022.01037575818","1492.02678325558","-9430.09576261405","1277.91163869539","-6466.17004790313","1146.61678638257","6424.42156383384","60.642677899481","8064.26451207164","919.103174657391","9517.33844487344","552.275561336711","7271.79987377175","-1039.78725185981","9376.59292196243","-571.076896931188","8062.91458225302","363.214190151939","-8073.49725364225","-156.250238702392","-8787.39471787967","-1395.60936960066","8337.17360625277","-471.017364376393","-8090.20809741981","761.862695330238","-7914.89578931235","-443.674025691647","9504.76690824012","503.209148809541","6537.58841981205","-738.776387021657","-8900.32547866832","-592.402608176297","-9362.02624186724","-1259.03296576269","-9533.1923254057","1339.1171681519","8089.33902328622"
"5","680.871100239252","-6518.74540062838","-1603.90286111065","-8083.32817943637","-1261.56771385669","6529.109865158","427.798257194798","9178.68534704264","143.620517095661","-7571.46873923373","675.993510636519","8858.39998136646","1251.88806855122","8604.34351806112","694.517828682768","8119.73292423762","-2.49437068560638","8694.55780283674","28.1226761777378","-6295.70007765965","1453.83414658541","-8319.81237808514","-713.155756049812","-6131.41181476552","1128.6073639651","-7488.15991238092","1062.83806155265","8999.59327401523","-413.659344033575","6640.32298571459","-1202.63389837095","-7659.05424251045","359.068935544847","-9354.59551543486","-1430.01841424907","9019.65600282662","-550.747488307144","9018.297779037","1491.56848018247","-9426.57264226738","1278.70773515763","-6455.09036917215","1147.37360417959","6416.7447708957","59.6378326082371","8057.43515282312","919.013526410936","9516.89565777133","550.991369758627","7266.24690715694","-1039.73795561206","9374.0612137576","-572.210087529026","8054.2191946319","363.441806271288","-8067.98119669585","-156.130929135193","-8782.04921288338","-1395.0044977299","8329.52232699904","-470.25132793402","-8083.98801583183","762.844679541302","-7908.49735141119","-443.583852253284","9503.08009957317","501.839080308591","6528.53375815644","-739.062704504484","-8894.58860528868","-593.558486591087","-9359.06581522114","-1259.54638510528","-9528.14990750739","1339.37432738042","8084.64756627011"
"6","680.864422945621","-6510.79131936339","-1610.00695733044","-8075.73382099429","-1261.53222208156","6520.56859476091","426.11437775061","9177.52205362082","143.390230759509","-7562.78255013475","676.412670048528","8857.10432375441","1252.32120163111","8600.65963831525","694.145249620216","8115.90408647983","-2.64031556862021","8688.93957701901","28.3046127000833","-6286.34225697098","1454.37972994814","-8314.75021711193","-713.519256946463","-6119.41043774669","1129.08057435824","-7479.96454810986","1063.65782131271","8998.18135845045","-413.84699207479","6630.75364206338","-1201.61345091065","-7650.70290602197","359.198253075481","-9350.01899500038","-1429.33771340737","9017.78309235323","-551.19754342103","9014.62124998275","1491.11466192567","-9423.08675695802","1279.50560623354","-6444.04870165983","1148.13354603854","6409.10164253814","58.6339025342587","8050.64305953333","918.926609331137","9516.48927855097","549.709522231384","7260.72917438451","-1039.69102367718","9371.56609930109","-573.344630835142","8045.56299782321","363.670549533416","-8062.50223376945","-156.012229512631","-8776.74154985364","-1394.4039717942","8321.91047133996","-469.487294823822","-8077.80474635269","763.828309642182","-7902.13526741592","-443.495590487752","9501.42956363745","500.471123416924","6519.51449559478","-739.350704734369","-8888.89057940453","-594.715132852031","-9356.14362061496","-1260.06326641356","-9523.14751352868","1339.63569888688","8079.99194172043"
"7","680.859865065876","-6502.8708209498","-1616.11054200556","-8068.17803058258","-1261.4996826995","6512.06185201884","424.432699005296","9176.39447338032","143.160860808712","-7554.13395740502","676.834036580866","8855.84404203973","1252.75788864921","8597.01121046435","693.775151895934","8112.10981015108","-2.78628646934804","8683.35838883292","28.4866453248415","-6277.01882476529","1454.92915806008","-8309.72341821722","-713.884260430652","-6107.44650217244","1129.55644421244","-7471.80596260474","1064.47990923502","8996.80369464174","-414.03510735795","6621.2199147768","-1200.59724547266","-7642.38880432142","359.328531282702","-9345.48103357969","-1428.6627121988","9015.9457092694","-551.64990482346","9010.98000312243","1490.66530167604","-9419.6373369211","1280.30522054174","-6433.04430540603","1148.89649291532","6401.49138908386","57.6308969614431","8043.88748483002","918.842332817291","9516.1183796995","548.430059608214","7255.24574999036","-1039.64640545016","9369.10681217278","-574.480432041901","8036.94525679378","363.900366891534","-8057.05955518727","-155.894130415167","-8771.47093385772","-1393.80776279542","8314.33726124666","-468.72528102097","-8071.65755010309","764.813504336531","-7895.80881771996","-443.409219935354","9499.81445325786","499.105325436221","6510.52992703496","-739.640348861983","-8883.23056902732","-595.872462007683","-9353.25875114595","-1260.5835693736","-9518.18427222395","1339.9012566886","8075.37131609088"
"8","680.857419853662","-6494.98320279057","-1622.21338908735","-8060.6599442201","-1261.47010780524","6503.5889021574","422.75332445365","9175.30165779182","142.932412271966","-7545.52229044169","677.25755532936","8854.6181552723","1253.19806983073","8593.3974346791","693.407503170311","8108.34921415656","-2.93230336261348","8677.81350524917","28.6687448800122","-6267.72909119923","1455.48238058778","-8304.73124364335","-714.250744134302","-6095.51925798418","1130.03491915643","-7463.68334431867","1065.30428847749","8995.45949367121","-414.223666357427","6611.72104312098","-1199.58527925394","-7634.11120956862","359.459697329908","-9340.98078664782","-1427.99332053398","9014.14288259592","-552.104426551466","9007.37325217714","1490.22037239752","-9416.22361141541","1281.10654662671","-6422.07643966253","1149.66232565819","6393.91322010618","56.6288252069135","8037.1676803599","918.760606198481","9515.78203281935","547.153022638011","7249.79570773144","-1039.6040501973","9366.68258510328","-575.617396315356","8028.36523555295","364.13120519544","-8051.65235027939","-155.776622370723","-8766.23656902574","-1393.21584148671","8306.8019176815","-467.965302439093","-8065.54568724507","765.800182315914","-7889.51728185316","-443.324720047822","9498.23392040085","497.741733585897","6501.57934646302","-739.931597935556","-8877.60774127065","-597.03038912211","-9350.41029897102","-1261.1072535115","-9513.25931134848","1340.17097461256","8070.78485497989"
"9","680.857080449458","-6487.127761558","-1628.31527264123","-8053.17869722424","-1261.44350928098","6495.14900975305","421.076357416325","9174.2426575693","142.704890125604","-7536.94687767768","677.683171368747","8853.42568180632","1253.64168527784","8589.81751036583","693.042271027112","8104.62141670588","-3.07838614528818","8672.30419237514","28.8508822177028","-6258.47236566386","1456.0393470056","-8299.772954884","-714.618685574704","-6083.62795443799","1130.51594462045","-7455.59588102671","1066.13092215287","8994.14796587929","-414.412645506148","6602.2562656595","-1198.57754927292","-7625.86939317154","359.591678351411","-9336.5174088744","-1427.32944818927","9012.37364067298","-552.560962629533","9003.80021020269","1489.77984683518","-9412.84480885312","1281.9095529688","-6411.14436302412","1150.43092502944","6386.36634456413","55.6276966216666","8030.48289691735","918.681338751757","9515.47930877077","545.87845196124","7244.37812073855","-1039.56390707096","9364.29265010147","-576.755428809452","8019.82219728292","364.363011202434","-8046.27980751405","-155.659695854938","-8761.03765868778","-1392.62817838017","8299.30366073012","-467.207374932273","-8059.46841710774","766.788262274824","-7883.25993860416","-443.242070190217","9496.68711631366","496.380394997707","6492.6620470663","-740.224412908871","-8872.02126249676","-598.188829293156","-9347.59735545434","-1261.63427819585","-9508.37175780926","1340.44482629898","8066.23172327029"
"10","680.858839881102","-6479.30379331389","-1634.41596687236","-8045.73342435832","-1261.41989879787","6486.74143885609","419.401901026731","9173.21652281793","142.47829928867","-7528.40704669765","678.110829761693","8852.26563945274","1254.08867497985","8586.27063629501","692.679422978743","8100.92553545727","-3.22455463458839","8666.82971557995","29.0330282191329","-6249.24795690469","1456.60000660153","-8294.84781280865","-714.98806215879","-6071.77184023748","1130.99946584609","-7447.54275996611","1066.95977333701","8992.86832098599","-414.602021198402","6592.82482038802","-1197.57405237453","-7617.66262591401","359.724401465032","-9332.09005426802","-1426.67100482306","9010.63701131455","-553.019367090674","9000.26008972928","1489.34369752303","-9409.50015692858","1282.71420799427","-6400.24733355867","1151.20217172689","6378.84997093661","54.6275205911895","8023.83238457217","918.604439720246","9515.20927781341","544.606388105808","7238.9920616681","-1039.52592512425","9361.9362385811","-577.894434680199","8011.31540446813","364.595731588228","-8040.94111462902","-155.543341291412","-8755.87340550998","-1392.04474375433","8291.84170973241","-466.451514296988","-8053.42499831217","767.777662925618","-7877.03606614188","-443.161249642792","9495.17319166267","495.0213567103","6483.77732135568","-740.518754649243","-8866.47029846201","-599.347697670678","-9344.81901131404","-1262.16460263994","-9503.52073781473","1340.72278520479","8061.71108526818"
