"time","x position of agent 1","y position of agent 1","x position of agent 2","y position of agent 2","x position of agent 3","y position of agent 3","x position of agent 4","y position of agent 4","x position of agent 5","y position of agent 5","x position of agent 6","y position of agent 6","x position of agent 7","y position of agent 7","x position of agent 8","y position of agent 8","x position of agent 9","y position of agent 9","x position of agent 10","y position of agent 10","x position of agent 11","y position of agent 11","x position of agent 12","y position of agent 12","x position of agent 13","y position of agent 13","x position of agent 14","y position of agent 14","x position of agent 15","y position of agent 15","x position of agent 16","y position of agent 16","x position of agent 17","y position of agent 17","x position of agent 18","y position of agent 18","x position of agent 19","y position of agent 19","x position of agent 20","y position of agent 20","x position of agent 21","y position of agent 21","x position of agent 22","y position of agent 22","x position of agent 23","y position of agent 23","x position of agent 24","y position of agent 24","x position of agent 25","y position of agent 25","x position of agent 26","y position of agent 26","x position of agent 27","y position of agent 27","x position of agent 28","y position of agent 28","x position of agent 29","y position of agent 29","x position of agent 30","y position of agent 30","x position of agent 31","y position of agent 31","x position of agent 32","y position of agent 32","x position of agent 33","y position of agent 33","x position of agent 34","y position of agent 34","x position of agent 35","y position of agent 35","x position of agent 36","y position of agent 36"
"1","5155.54780998259","10093.6237525149","4350.6021267876","7928.27166969129","2539.57142902419","8822.40940583618","956.696633302888","8746.80475482227","1800.17093556689","11808.1343326521","5185.55506125641","7261.76473940705","3377.71644381942","10397.265845944","4966.65064339391","10793.5788933344","3326.41406600166","8370.27422641269","3836.40694358223","9323.10940137773","6563.36111834822","9554.9434405929","4838.07189241188","11678.0278646409","1503.67457498058","9377.81941393154","2128.51963167773","10378.0907651406","5768.55753538497","8070.46142670687","2898.73669709932","9898.16978840569","-223.090132254153","9034.01634071606","5862.43283797198","10297.1887380232","809.300340489386","11566.4689086837","3909.05768213906","12329.5175270306","-466.362487241448","9822.12617233912","-1427.47090010772","8717.26153338542","-1778.85093170058","9181.28025364646","5155.64049943293","9131.72966602476","311.161946734396","10468.7144361585","1460.60025170793","13694.4135840908","-547.293378147469","12544.7949640266","7273.04223344798","10469.4102969305","164.584656948368","13829.9797802091","6328.82179361918","11041.2677936795","8366.55585390192","12027.1695638723","142.684247279647","11034.2470769939","-420.828645564709","13487.1515570028","-1303.00683929348","14665.0133956606","-1763.69083470293","12904.3280208524","-2127.68473973761","14051.8284638451"
"2","5156.08742012712","10094.1201462295","4350.42311549963","7927.84126100395","2539.93560083291","8822.04344213944","956.293264701558","8746.71921134767","1800.44972732883","11808.1514000545","5185.92562723581","7262.93730665319","3378.16982938268","10397.9195390939","4967.3965125374","10794.7857238765","3327.09614942716","8369.75037870802","3837.25138076066","9324.02999425201","6563.47861419124","9556.50801079681","4838.92528396092","11678.693138537","1503.54956308555","9378.00054251622","2126.31723948673","10378.217743601","5769.12833994045","8071.34123255122","2898.49908074218","9897.61953515368","-223.167611395944","9031.86873220748","5863.48630090064","10298.2186275624","810.178974067256","11566.6724750225","3909.55039328172","12330.3491885102","-465.782208112535","9822.18273478494","-1427.07700839269","8716.96569037796","-1779.23098246182","9180.84336648939","5155.57154575914","9132.68003364571","311.529316000405","10468.6216370663","1460.40493521818","13686.7515254061","-548.476165975638","12533.558879284","7267.12104880585","10461.0722911353","165.057447923117","13821.7280645928","6330.19585255652","11042.4301636012","8361.07087224959","12019.0498815556","142.748783591901","11035.8154201429","-419.88512535441","13479.2315543746","-1302.59856331016","14655.2200643788","-1764.80711336367","12893.7501509067","-2126.30648668856","14043.8523136353"
"3","5156.64604781733","10094.654013911","4350.26318476499","7927.4466862537","2540.31276290761","8821.7173275385","955.893907956741","8746.66908664717","1800.73478322198","11808.2149862948","5186.31682579925","7264.1401934871","3378.63691051406","10398.612699426","4968.16317283485","10796.0321487035","3327.79318015604","8369.26347926878","3838.11027000007","9324.98679618567","6563.61998982999","9558.10706590773","4839.79701897399","11679.4006382651","1503.42965204267","9378.22013212737","2124.12498132362","10378.3845918383","5769.72206684055","8072.25316717745","2898.27427324788","9897.10788520951","-223.246174948455","9029.75842693019","5864.56147460921","10299.28461147","811.06005137666","11566.9180979179","3910.05858731353","12331.2245342921","-465.205023769739","9822.27833312754","-1426.68741432815","8716.70542059521","-1779.61575347668","9180.44572901071","5155.52218685675","9133.66649567088","311.900033177499","10468.5658794186","1460.21440702015","13679.1427067246","-549.6592055208","12522.3755584364","7261.23059710458","10452.7778282815","165.530074757848","13813.530286712","6331.59272419082","11043.6311391678","8355.61894633322","12010.976881889","142.813373873394","11037.424209504","-418.94357228009","13471.364300965","-1302.19557436632","14645.4838751222","-1765.92881805873","12883.2260165295","-2124.93762836064","14035.931672994"
"4","5157.2232995728","10095.2246233322","4350.1218137105","7927.08696486865","2540.70249267309","8821.4300268572","955.498505729528","8746.65359570417","1801.02594909855","11808.323989792","5186.72820605842","7265.37266069263","3379.11730488969","10399.3444637515","4968.95005981713","10797.3173798163","3328.50472532753","8368.81261583899","3838.98324538119","9325.97901773847","6563.78477540108","9559.73995455169","4840.68666286352","11680.1495640771","1503.31477418273","9378.47727215293","2121.94269903752","10378.5904281803","5770.33820426567","8073.19650207802","2898.06189704434","9896.63404557898","-223.325791666645","9027.68471052791","5865.65790188397","10300.3860397716","811.943501583318","11567.204931574","3910.5818935822","12332.1426853988","-464.630810087251","9822.41209019231","-1426.30206335294","8716.47992337315","-1780.00520762814","9180.08633125412","5155.49199917392","9134.68826488788","312.274016887379","10468.5464601282","1460.02855455417","13671.5865760751","-550.842456064261","12511.2444921592","7255.37050568741","10444.5264475086","166.002541224806","13805.3858173391","6333.01196896687","11044.8700352579","8350.19968351786","12002.950097236","142.878059636087","11039.0726088648","-418.004019206209","13463.5491323649","-1301.79775454293","14635.8041643793","-1767.05572637804","12872.7550710461","-2123.57804873326","14028.0657154933"
"5","5157.81878120991","10095.8312409477","4349.99848089835","7926.76111519615","2541.10436725475","8821.18050369246","955.107000519361","8746.67195234663","1801.32307057051","11808.4773073277","5187.15931645741","7266.63396814393","3379.61062968982","10400.1139675371","4969.75660829181","10798.6406278332","3329.2303516279","8368.39687500539","3839.86994050247","9327.00586826543","6563.9725001619","9561.40602416019","4841.59378045732","11680.9391147256","1503.20486162597","9378.77105076692","2119.77023411168","10378.8343696335","5770.97623960583","8074.17050773676","2897.86157406374","9896.19722183268","-223.406430249538","9025.64686741437","5866.77512480684","10301.522261187","812.82925375739","11567.5321287171","3911.11994092468","12333.1027612095","-464.059442844902","9822.58312750885","-1425.92090076417","8716.28839687801","-1780.39930758024","9179.7641619694","5155.48055853248","9135.74455292796","312.651185749316","10468.5626748084","1459.84726507744","13664.0825794166","-552.025876861193","12500.165169183","7249.5404007402","10436.3176863394","166.474851115965","13797.2940251646","6334.4531465369","11046.1461653217","8344.81268992184","11994.9690581452","142.942882377123","11040.759780625","-417.066498878684","13455.7853821935","-1301.40498577772","14626.1802664323","-1768.18761567073","12862.3367657816","-2122.22763143063","14020.2536126268"
"6","5158.43209790128","10096.4731320095","4349.89266440772","7926.46815465003","2541.51796353696","8820.96772056621","954.719334673728","8746.72336936526","1801.62599303521","11808.6738342233","5187.60970483864","7267.92337490588","3380.11650165635","10400.9203450369","4970.58225242213","10800.0011021113","3329.96962534766","8368.01534233108","3840.76998853622","9328.06655603352","6564.18269256808","9563.10462106917","4842.51793606152","11681.768487593","1503.09984629402","9379.10055506805","2117.60742769788","10379.1155320231","5771.63565953355","8075.17445373365","2897.67292580157","9895.79661823122","-223.48805934838","9023.64418088915","5867.91268482185","10302.6926232339","813.717236882725","11567.8988407362","3911.67235772151","12334.1038796038","-463.490797751129","9822.79056544807","-1425.54387172878","8716.13003822821","-1780.79801578553","9179.47820877138","5155.48744019583","9136.83457038071","313.031458380469","10468.6138178967","1459.67042568786","13656.6301607511","-553.209427145716","12489.1370764138","7243.73990737083","10428.1510807824","166.947008241106","13789.2542769317","6335.91581582068","11047.4588414905","8339.45757050315","11987.0332934628","143.00788357244","11042.4848859277","-416.1310439194","13448.072382235","-1301.01714988746","14616.6115135072","-1769.32426308166","12851.9705501828","-2120.88625974203","14012.494533976"
"7","5159.06285423493","10097.1495606818","4349.80384191598","7926.20709985692","2541.94285822123","8820.79063907642","954.335450397776","8746.80705863095","1801.93456170086","11808.9124645148","5188.0789185082","7269.24013933382","3380.63453715011","10401.7627294239","4971.42642580555","10801.3980108663","3330.72211243833","8367.66710248824","3841.68302228436","9329.16028833746","6564.41488035039","9564.83509061712","4843.45869352302","11682.6368788184","1502.99965992162","9379.46487121723","2115.45412065051","10379.4330301324","5772.31595007626","8076.20760884876","2897.49557337547","9895.43143784951","-223.570647574763","9021.67593325276","5869.07012280112","10303.8964723297","814.60737986607","11568.3042178234","3912.23877195083","12335.1451571035","-462.924750465863","9823.03352335829","-1425.1709212951","8716.0040436155","-1781.20129449246","9179.22745829802","5155.51221893644","9137.95752690796","313.414753396109","10468.6991827778","1459.49792334769","13649.2287622357","-554.393066136002","12478.159699054","7237.96864968795","10420.0261654327","167.419016425907","13781.2659375691","6337.39953506494","11048.8073746852","8334.13392914507","11979.1423304432","143.073104670384","11044.2470847909","-415.197686820695","13440.4094625733","-1300.63412859014","14607.0972359237","-1770.46544558786","12841.6558719385","-2119.55381664207","14004.7876473756"
"8","5159.71065427295","10097.859790155","4349.73149077944","7925.97696680181","2542.37862788398","8820.64822004716","953.955289763842","8746.92223121122","1802.24862161192","11809.1920911274","5188.56650430083","7270.5835191726","3381.16435220774","10402.64025292","4972.2885615518","10802.8305612922","3331.48737856899","8367.35123939005","3842.60867423382","9330.28627161471","6564.6685905912","9566.59677724246","4844.41561629163","11683.5434834243","1502.90423406834","9379.86308457437","2113.31015356053","10379.7859778412","5773.01659668807","8077.26924116556","2897.32913758371","9895.10088270031","-223.654163508726","9019.7414059207","5870.24697911034","10305.1331538932","815.499611546218","11568.7474091119","3912.81881124202","12336.2257090146","-462.361176623337","9823.31111970054","-1424.80199440419","8715.9096084253","-1781.60910575256","9179.01089636752","5155.55446910286","9139.11263135687","313.800989409748","10468.8180619056","1459.32964490726","13641.8778242928","-555.576753039357","12467.2325207199","7232.2262508791","10411.9424735725","167.890879510036","13773.3283703233","6338.90386190239","11050.1910747235","8328.84136874109","11971.2956948588","143.138587085332","11046.0455362367","-414.266459939819","13432.7959517256","-1300.25580352695","14597.6367622431","-1771.61094003486","12831.3921770987","-2118.2301848106","13997.1321190775"
"9","5160.37510160972","10098.6030827586","4349.67508811356","7925.77677097264","2542.8248490339","8820.5394236777","953.578794720893","8747.06809748599","1802.5680176743","11809.5116060489","5189.07200864435","7271.95277165481","3381.70556259833","10403.5520469253","4973.16809236045","10804.2979596797","3332.26498918233","8367.06683632168","3843.54657661168","9331.44371155965","6564.94334980027","9568.38902458015","4845.38826748161","11684.4874954424","1502.81350013012","9380.29427983406","2111.17536678909","10380.1734882628","5773.73708432113","8078.35861817332","2897.17323896343","9894.80415385678","-223.738575706836","9017.83987953679","5871.44279367372","10306.4020124456","816.393860703105","11569.2275628144","3913.41210292898","12337.3446495675","-461.799951854812","9823.62247218277","-1424.43703590122","8715.84592735611","-1782.02141142767","9178.82750813459","5155.61376468621","9140.29909187204","314.190085033171","10468.9697469242","1459.16547712837","13634.5767857204","-556.760447057316","12456.3550235603","7226.51233328803","10403.8995372703","168.362601345256","13765.4409368891","6340.4283534102","11051.6092504271","8323.57949127905","11963.4929111093","143.20437219131","11047.8793984205","-413.337395493372","13425.2311767753","-1299.88205628414","14588.2294194154","-1772.76052317291","12821.1789101924","-2116.91524665248","13989.5271139134"
"10","5161.05579942982","10099.3787000732","4349.63411087272","7925.60552750405","2543.28109816909","8820.46320969058","953.205907103891","8747.24386726241","1802.89259468041","11809.869900502","5189.5949776236","7273.34715359836","3382.25778387971","10404.497242147","4974.06445059798","10805.7994115336","3333.05450955039","8366.81297607041","3844.49636143983","9332.63181323683","6565.23868399013","9570.21117555741","4846.37620993293","11685.4681080377","1502.72738935071","9380.75754116048","2109.04960050099","10380.5946738811","5774.4768974964","8079.47500686887","2897.02749784859","9894.54045157431","-223.823852710221","9015.97063408547","5872.65710603843","10307.7023917101","817.290056066852","11569.7438263593","3914.01827410302","12338.5010920564","-461.240951811213","9823.96669789332","-1424.07599054663","8715.81219453821","-1782.43817319699","9178.67627824561","5155.68967938626","9141.51611600695","314.581958876377","10469.1535287884","1459.00530670773","13627.3250837999","-557.944107390731","12445.5266883722","7220.82651849146","10395.8968874789","168.834185793537","13757.6029975396","6341.9725661679","11053.0612097274","8318.34789792462","11955.7335023292","143.27050131562","11049.747828759","-412.410525551725","13417.7144635032","-1299.51276841475","14578.8745329247","-1773.91397169299","12811.0155143446","-2115.60888431712","13981.9717954565"
